episode,steps,reward,coins,invalid,self_kill,eps
101,27,-13.444,0,11,1,0.953
102,16,-15.197,0,7,1,0.952
103,9,-14.04,0,3,1,0.952
104,7,-13.723,0,5,1,0.951
105,21,-14.969,0,7,1,0.951
106,5,-15.065,0,3,1,0.95
107,5,-15.416,0,2,1,0.95
108,6,-13.575,0,3,1,0.949
109,6,-15.454,0,3,1,0.949
110,5,-14.867,0,2,1,0.948
111,5,-14.989,0,2,1,0.948
112,6,-14.427,0,2,1,0.947
113,6,-13.126,0,3,1,0.947
114,7,-12.612,0,3,1,0.946
115,7,-14.622,0,3,1,0.946
116,8,-14.649,0,3,1,0.945
117,8,-12.064,0,4,1,0.945
118,21,-15.304,0,10,1,0.944
119,17,-13.492,0,4,1,0.944
120,5,-14.62,0,4,1,0.943
121,6,-13.644,0,4,1,0.943
122,7,-14.001,0,4,1,0.943
123,5,-13.452,0,3,1,0.942
124,10,-14.167,0,3,1,0.942
125,5,-15.551,0,3,1,0.941
126,6,-12.402,0,2,1,0.941
127,5,-13.764,0,1,1,0.94
128,17,-15.06,0,8,1,0.94
129,6,-14.699,0,4,1,0.939
130,13,-14.704,0,7,1,0.939
131,5,-14.11,0,4,1,0.938
132,8,-14.131,0,4,1,0.938
133,11,-14.78,0,4,1,0.937
134,11,-15.2,0,6,1,0.937
135,5,-14.997,0,3,1,0.936
136,9,-14.781,0,6,1,0.936
137,14,-14.256,0,4,1,0.935
138,8,-13.017,0,4,1,0.935
139,21,-14.861,0,11,1,0.934
140,6,-15.139,0,4,1,0.934
141,16,-15.592,0,12,1,0.933
142,8,-15.033,0,4,1,0.933
143,7,-15.088,0,3,1,0.933
144,17,-15.848,0,11,1,0.932
145,10,-12.77,0,6,1,0.932
146,5,-14.772,0,2,1,0.931
147,10,-14.251,0,4,1,0.931
148,7,-13.282,0,5,1,0.93
149,7,-15.411,0,3,1,0.93
150,28,-16.53,0,16,1,0.929
151,9,-13.65,0,4,1,0.929
152,5,-14.767,0,2,1,0.928
153,52,-18.576,0,25,1,0.928
154,16,-15.185,0,8,1,0.927
155,6,-14.484,0,2,1,0.927
156,37,-15.784,0,14,1,0.926
157,13,-16.48,0,6,1,0.926
158,10,-14.535,0,4,1,0.925
159,7,-15.088,0,3,1,0.925
160,6,-14.689,0,5,1,0.924
161,20,-13.925,0,9,1,0.924
162,6,-12.978,0,3,1,0.924
163,14,-15.733,0,7,1,0.923
164,13,-16.139,0,7,1,0.923
165,5,-13.894,0,2,1,0.922
166,38,-13.435,0,14,1,0.922
167,6,-14.96,0,1,1,0.921
168,10,-9.978,0,2,1,0.921
169,5,-14.052,0,3,1,0.92
170,10,-12.61,0,4,1,0.92
171,5,-15.342,0,3,1,0.919
172,7,-14.523,0,4,1,0.919
173,11,-14.139,0,4,1,0.918
174,10,-15.276,0,5,1,0.918
175,13,-12.948,0,4,1,0.917
176,12,-13.093,0,5,1,0.917
177,7,-13.047,0,4,1,0.916
178,26,-15.699,0,13,1,0.916
179,15,-15.965,0,6,1,0.915
180,10,-15.997,0,6,1,0.915
181,18,-15.545,0,9,1,0.914
182,13,-14.934,0,4,1,0.914
183,8,-15.227,0,5,1,0.914
184,19,-14.171,0,6,1,0.913
185,8,-14.678,0,4,1,0.913
186,8,-13.616,0,2,1,0.912
187,12,-12.75,0,6,1,0.912
188,5,-14.867,0,2,1,0.911
189,5,-15.02,0,3,1,0.911
190,19,-14.415,0,9,1,0.91
191,10,-15.282,0,5,1,0.91
192,5,-14.836,0,1,1,0.909
193,8,-15.134,0,5,1,0.909
194,6,-13.235,0,2,1,0.908
195,20,-12.507,0,5,1,0.908
196,16,-14.805,0,5,1,0.907
197,7,-12.019,0,1,1,0.907
198,7,-14.935,0,2,1,0.906
199,10,-14.602,0,5,1,0.906
200,5,-14.735,0,1,1,0.905
201,5,-13.44,0,3,1,0.905
202,5,-15.271,0,2,1,0.905
203,9,-14.902,0,7,1,0.904
204,10,-14.442,0,6,1,0.904
205,10,-14.7,0,3,1,0.903
206,5,-15.44,0,2,1,0.903
207,19,-15.535,0,14,1,0.902
208,11,-11.794,0,5,1,0.902
209,5,-13.891,0,3,1,0.901
210,10,-14.782,0,5,1,0.901
211,6,-15.581,0,3,1,0.9
212,6,-15.699,0,4,1,0.9
213,20,-15.467,0,9,1,0.899
214,7,-14.75,0,4,1,0.899
215,8,-10.711,0,2,1,0.898
216,11,-14.786,0,3,1,0.898
217,11,-15.043,0,5,1,0.897
218,6,-14.046,0,2,1,0.897
219,18,-14.304,0,9,1,0.896
220,13,-12.366,0,5,1,0.896
221,7,-13.705,0,3,1,0.895
222,14,-15.772,0,7,1,0.895
223,7,-14.13,0,4,1,0.895
224,8,-14.626,0,4,1,0.894
225,8,-14.266,0,5,1,0.894
226,6,-15.314,0,1,1,0.893
227,11,-13.104,0,4,1,0.893
228,16,-15.666,0,8,1,0.892
229,10,-13.267,0,6,1,0.892
230,6,-12.968,0,1,1,0.891
231,6,-15.43,0,3,1,0.891
232,19,-15.049,0,11,1,0.89
233,26,-15.579,0,16,1,0.89
234,5,-14.846,0,3,1,0.889
235,6,-14.85,0,2,1,0.889
236,5,-13.274,0,3,1,0.888
237,29,-15.648,0,16,1,0.888
238,10,-14.786,0,4,1,0.887
239,8,-13.303,0,5,1,0.887
240,6,-12.432,0,3,1,0.886
241,16,-15.462,0,9,1,0.886
242,15,-15.332,0,11,1,0.886
243,38,-15.784,0,13,1,0.885
244,7,-13.893,0,5,1,0.885
245,10,-15.002,0,4,1,0.884
246,19,-16.312,0,10,1,0.884
247,8,-14.629,0,5,1,0.883
248,6,-13.66,0,4,1,0.883
249,12,-14.435,0,6,1,0.882
250,13,-16.066,0,6,1,0.882
251,7,-14.517,0,3,1,0.881
252,17,-14.992,0,9,1,0.881
253,15,-14.859,0,10,1,0.88
254,10,-15.218,0,5,1,0.88
255,7,-15.645,0,4,1,0.879
256,17,-16.404,0,11,1,0.879
257,11,-15.837,0,4,1,0.878
258,5,-15.29,0,2,1,0.878
259,18,-13.795,0,6,1,0.877
260,6,-13.315,0,1,1,0.877
261,9,-13.148,0,2,1,0.877
262,7,-14.447,0,3,1,0.876
263,6,-15.03,0,3,1,0.876
264,15,-15.089,0,6,1,0.875
265,7,-15.993,0,6,1,0.875
266,29,-14.61,0,12,1,0.874
267,6,-15.05,0,2,1,0.874
268,8,-16.221,0,2,1,0.873
269,13,-14.465,0,6,1,0.873
270,7,-15.58,0,5,1,0.872
271,5,-14.867,0,2,1,0.872
272,5,-15.336,0,1,1,0.871
273,5,-15.397,0,3,1,0.871
274,34,-15.87,0,18,1,0.87
275,5,-15.316,0,2,1,0.87
276,17,-13.101,0,6,1,0.869
277,8,-14.152,0,3,1,0.869
278,9,-14.19,0,3,1,0.868
279,13,-16.044,0,7,1,0.868
280,8,-15.069,0,3,1,0.867
281,9,-12.735,0,6,1,0.867
282,5,-14.939,0,3,1,0.867
283,61,-18.304,0,33,1,0.866
284,12,-14.246,0,3,1,0.866
285,7,-15.233,0,4,1,0.865
286,21,-15.105,0,11,1,0.865
287,14,-15.337,0,9,1,0.864
288,5,-14.967,0,2,1,0.864
289,12,-14.443,0,6,1,0.863
290,17,-13.53,0,8,1,0.863
291,15,-13.917,0,8,1,0.862
292,9,-13.89,0,5,1,0.862
293,12,-14.062,0,6,1,0.861
294,21,-15.528,0,8,1,0.861
295,16,-12.286,0,4,1,0.86
296,5,-13.481,0,3,1,0.86
297,14,-12.517,0,6,1,0.859
298,5,-15.441,0,3,1,0.859
299,15,-16.148,0,8,1,0.858
300,11,-14.191,0,4,1,0.858
301,10,-12.771,0,6,1,0.858
302,9,-13.931,0,4,1,0.857
303,19,-14.117,0,11,1,0.857
304,15,-14.643,0,8,1,0.856
305,17,-12.602,0,6,1,0.856
306,22,-15.348,0,12,1,0.855
307,9,-12.539,0,3,1,0.855
308,34,-16.712,0,18,1,0.854
309,11,-13.216,0,6,1,0.854
310,11,-14.763,0,5,1,0.853
311,6,-13.976,0,3,1,0.853
312,5,-14.074,0,2,1,0.852
313,14,-15.241,0,5,1,0.852
314,6,-14.524,0,3,1,0.851
315,9,-14.035,0,3,1,0.851
316,16,-13.864,0,4,1,0.85
317,10,-15.86,0,6,1,0.85
318,6,-14.219,0,3,1,0.849
319,6,-13.51,0,3,1,0.849
320,9,-14.0,0,3,1,0.848
321,21,-14.583,0,13,1,0.848
322,16,-15.192,0,8,1,0.848
323,19,-14.992,0,9,1,0.847
324,13,-14.511,0,8,1,0.847
325,32,-17.962,0,18,1,0.846
326,11,-14.002,0,4,1,0.846
327,10,-14.667,0,5,1,0.845
328,11,-14.399,0,6,1,0.845
329,13,-14.732,0,7,1,0.844
330,11,-14.895,0,6,1,0.844
331,7,-12.02,0,2,1,0.843
332,18,-15.839,0,12,1,0.843
333,23,-15.777,0,9,1,0.842
334,32,-16.311,0,15,1,0.842
335,9,-13.117,0,3,1,0.841
336,5,-15.497,0,3,1,0.841
337,7,-11.567,0,0,1,0.84
338,21,-14.246,0,7,1,0.84
339,12,-14.556,0,6,1,0.839
340,10,-14.009,0,5,1,0.839
341,6,-12.948,0,2,1,0.839
342,6,-15.175,0,3,1,0.838
343,5,-13.771,0,2,1,0.838
344,21,-16.198,0,8,1,0.837
345,5,-15.402,0,3,1,0.837
346,18,-15.272,0,9,1,0.836
347,6,-13.108,0,4,1,0.836
348,8,-15.395,0,5,1,0.835
349,6,-13.55,0,4,1,0.835
350,6,-15.002,0,2,1,0.834
351,6,-14.1,0,2,1,0.834
352,9,-14.746,0,5,1,0.833
353,5,-15.452,0,3,1,0.833
354,8,-14.739,0,5,1,0.832
355,17,-13.961,0,8,1,0.832
356,6,-13.245,0,4,1,0.831
357,22,-14.943,0,10,1,0.831
358,5,-15.372,0,2,1,0.83
359,11,-14.112,0,3,1,0.83
360,38,-15.821,0,18,1,0.829
361,9,-14.091,0,2,1,0.829
362,12,-14.413,0,4,1,0.829
363,5,-13.272,0,2,1,0.828
364,73,-17.12,0,31,1,0.828
365,6,-14.623,0,3,1,0.827
366,26,-16.063,0,12,1,0.827
367,5,-14.937,0,1,1,0.826
368,18,-12.699,0,7,1,0.826
369,7,-14.296,0,1,1,0.825
370,18,-14.748,0,5,1,0.825
371,16,-14.79,0,6,1,0.824
372,9,-13.865,0,6,1,0.824
373,21,-15.938,0,10,1,0.823
374,5,-15.917,0,2,1,0.823
375,10,-15.297,0,6,1,0.822
376,8,-12.666,0,5,1,0.822
377,20,-15.175,0,10,1,0.821
378,9,-14.9,0,4,1,0.821
379,11,-14.489,0,6,1,0.82
380,34,-14.124,0,13,1,0.82
381,19,-14.805,0,4,1,0.82
382,15,-14.353,0,5,1,0.819
383,10,-15.155,0,4,1,0.819
384,8,-12.481,0,2,1,0.818
385,20,-13.733,0,12,1,0.818
386,12,-15.007,0,7,1,0.817
387,32,-16.628,0,13,1,0.817
388,10,-13.338,0,5,1,0.816
389,5,-13.815,0,2,1,0.816
390,54,-16.546,0,20,1,0.815
391,9,-15.369,0,2,1,0.815
392,14,-13.668,0,8,1,0.814
393,19,-12.721,0,5,1,0.814
394,9,-14.186,0,3,1,0.813
395,18,-14.908,0,6,1,0.813
396,11,-12.986,0,6,1,0.812
397,11,-13.19,0,4,1,0.812
398,19,-15.371,0,7,1,0.811
399,13,-14.134,0,3,1,0.811
400,14,-15.419,0,9,1,0.81
401,8,-14.986,0,6,1,0.81
402,5,-13.384,0,2,1,0.81
403,30,-13.249,0,11,1,0.809
404,9,-14.845,0,5,1,0.809
405,6,-14.98,0,3,1,0.808
406,6,-14.156,0,4,1,0.808
407,13,-14.965,0,6,1,0.807
408,5,-13.825,0,3,1,0.807
409,5,-14.811,0,2,1,0.806
410,11,-13.58,0,8,1,0.806
411,42,-15.557,0,15,1,0.805
412,8,-14.023,0,2,1,0.805
413,5,-13.419,0,2,1,0.804
414,10,-12.009,0,1,1,0.804
415,8,-15.198,0,4,1,0.803
416,13,-13.025,0,5,1,0.803
417,5,-14.019,0,4,1,0.802
418,11,-15.075,0,7,1,0.802
419,5,-14.939,0,3,1,0.801
420,9,-14.211,0,4,1,0.801
421,13,-12.855,0,4,1,0.8
422,6,-12.787,0,2,1,0.8
423,29,-15.52,0,13,1,0.8
424,12,-13.08,0,5,1,0.799
425,17,-12.191,0,6,1,0.799
426,7,-14.672,0,5,1,0.798
427,32,-14.636,1,10,1,0.798
428,7,-13.37,0,3,1,0.797
429,9,-14.873,0,6,1,0.797
430,6,-14.14,0,2,1,0.796
431,8,-11.386,0,1,1,0.796
432,33,-16.467,0,15,1,0.795
433,14,-14.939,0,9,1,0.795
434,9,-14.864,0,4,1,0.794
435,15,-14.222,0,7,1,0.794
436,5,-14.792,0,1,1,0.793
437,8,-14.699,0,3,1,0.793
438,31,-15.533,0,18,1,0.792
439,11,-12.748,0,4,1,0.792
440,12,-14.957,0,6,1,0.791
441,18,-14.286,0,6,1,0.791
442,10,-15.005,0,4,1,0.791
443,14,-13.358,0,5,1,0.79
444,9,-14.576,0,5,1,0.79
445,54,-14.695,0,22,1,0.789
446,6,-14.398,0,2,1,0.789
447,19,-15.959,0,12,1,0.788
448,26,-16.014,0,13,1,0.788
449,12,-13.566,0,9,1,0.787
450,5,-13.472,0,2,1,0.787
451,6,-15.531,0,3,1,0.786
452,10,-13.051,0,4,1,0.786
453,13,-15.461,0,6,1,0.785
454,9,-12.111,0,4,1,0.785
455,5,-15.467,0,2,1,0.784
456,10,-11.56,0,3,1,0.784
457,8,-14.537,0,4,1,0.783
458,43,-16.433,0,18,1,0.783
459,11,-15.813,0,4,1,0.782
460,22,-14.866,0,7,1,0.782
461,5,-13.317,0,2,1,0.781
462,5,-13.943,0,2,1,0.781
463,35,-13.666,0,14,1,0.781
464,16,-15.517,0,4,1,0.78
465,17,-14.447,0,7,1,0.78
466,6,-12.457,0,1,1,0.779
467,5,-14.737,0,1,1,0.779
468,14,-13.892,0,5,1,0.778
469,78,-16.258,0,35,1,0.778
470,19,-14.53,0,7,1,0.777
471,9,-12.376,0,1,1,0.777
472,24,-14.426,0,9,1,0.776
473,22,-15.274,0,8,1,0.776
474,83,-18.455,0,32,1,0.775
475,16,-15.73,0,8,1,0.775
476,7,-14.887,0,4,1,0.774
477,27,-14.445,0,13,1,0.774
478,10,-15.11,0,4,1,0.773
479,6,-13.87,0,1,1,0.773
480,5,-13.352,0,3,1,0.772
481,7,-12.46,0,3,1,0.772
482,55,-16.02,0,20,1,0.772
483,18,-15.554,0,6,1,0.771
484,32,-16.285,0,14,1,0.771
485,6,-13.013,0,4,1,0.77
486,18,-14.742,0,6,1,0.77
487,13,-15.052,0,7,1,0.769
488,16,-14.861,0,8,1,0.769
489,18,-15.586,0,11,1,0.768
490,8,-14.554,0,3,1,0.768
491,16,-13.082,0,6,1,0.767
492,26,-14.925,0,7,1,0.767
493,5,-14.79,0,2,1,0.766
494,6,-15.21,0,4,1,0.766
495,35,-15.492,0,12,1,0.765
496,8,-14.606,0,3,1,0.765
497,11,-12.032,0,6,1,0.764
498,6,-13.384,0,3,1,0.764
499,38,-14.265,0,13,1,0.763
500,11,-13.418,0,6,1,0.763
501,36,-13.536,0,14,1,0.762
502,14,-16.696,0,7,1,0.762
503,45,-15.279,1,22,1,0.762
504,5,-14.837,0,1,1,0.761
505,37,-16.809,0,17,1,0.761
506,14,-15.308,0,5,1,0.76
507,34,-15.681,0,15,1,0.76
508,74,-15.123,0,25,1,0.759
509,8,-15.368,0,4,1,0.759
510,16,-14.159,0,5,1,0.758
511,13,-15.569,0,7,1,0.758
512,53,-17.776,0,21,1,0.757
513,25,-15.734,0,7,1,0.757
514,17,-14.704,0,9,1,0.756
515,9,-14.637,0,3,1,0.756
516,20,-10.658,0,5,1,0.755
517,25,-13.964,0,8,1,0.755
518,17,-15.13,0,7,1,0.754
519,26,-15.163,0,10,1,0.754
520,6,-13.476,0,3,1,0.753
521,54,-16.712,1,18,1,0.753
522,18,-16.168,0,9,1,0.753
523,8,-15.059,0,3,1,0.752
524,60,-15.659,0,23,1,0.752
525,11,-14.46,0,5,1,0.751
526,31,-14.948,0,14,1,0.751
527,36,-18.419,0,16,1,0.75
528,15,-13.364,0,5,1,0.75
529,11,-14.713,0,7,1,0.749
530,5,-15.529,0,3,1,0.749
531,7,-14.622,0,5,1,0.748
532,15,-15.092,0,6,1,0.748
533,51,-16.111,0,20,1,0.747
534,51,-17.224,0,22,1,0.747
535,67,-17.614,0,27,1,0.746
536,9,-15.59,0,3,1,0.746
537,23,-16.069,0,12,1,0.745
538,5,-13.27,0,2,1,0.745
539,21,-13.57,0,10,1,0.744
540,8,-13.042,0,4,1,0.744
541,8,-16.259,0,5,1,0.744
542,26,-14.483,0,9,1,0.743
543,5,-14.97,0,3,1,0.743
544,45,-14.22,0,16,1,0.742
545,11,-14.979,0,7,1,0.742
546,45,-14.724,0,14,1,0.741
547,29,-14.461,0,12,1,0.741
548,10,-13.262,0,5,1,0.74
549,58,-18.828,0,27,1,0.74
550,44,-14.509,0,18,1,0.739
551,33,-15.977,0,16,1,0.739
552,15,-11.201,0,3,1,0.738
553,9,-14.869,0,2,1,0.738
554,6,-15.381,0,3,1,0.737
555,10,-12.104,0,2,1,0.737
556,34,-16.327,0,17,1,0.736
557,69,-15.056,0,29,1,0.736
558,5,-14.59,0,3,1,0.735
559,5,-13.442,0,3,1,0.735
560,50,-16.168,0,19,1,0.734
561,12,-13.284,0,3,1,0.734
562,11,-13.677,0,5,1,0.734
563,34,-14.427,0,13,1,0.733
564,19,-10.857,1,6,1,0.733
565,29,-12.265,0,11,1,0.732
566,22,-12.741,0,12,1,0.732
567,12,-14.355,0,5,1,0.731
568,6,-14.981,0,3,1,0.731
569,31,-13.408,0,15,1,0.73
570,65,-14.93,1,26,1,0.73
571,12,-14.793,0,4,1,0.729
572,21,-12.449,0,5,1,0.729
573,12,-15.429,0,5,1,0.728
574,6,-15.44,0,2,1,0.728
575,14,-14.249,0,5,1,0.727
576,49,-16.953,0,17,1,0.727
577,6,-12.39,0,1,1,0.726
578,5,-12.399,0,3,1,0.726
579,5,-14.722,0,2,1,0.725
580,29,-16.136,0,12,1,0.725
581,8,-13.286,0,6,1,0.725
582,33,-14.231,0,13,1,0.724
583,22,-16.224,0,5,1,0.724
584,8,-12.742,0,3,1,0.723
585,7,-15.109,0,3,1,0.723
586,5,-13.314,0,1,1,0.722
587,22,-14.946,0,9,1,0.722
588,7,-14.64,0,4,1,0.721
589,12,-14.858,0,5,1,0.721
590,15,-11.499,0,6,1,0.72
591,12,-15.207,0,6,1,0.72
592,27,-10.739,0,11,1,0.719
593,17,-13.086,0,8,1,0.719
594,47,-15.719,0,12,1,0.718
595,21,-14.152,0,7,1,0.718
596,18,-15.811,0,10,1,0.717
597,7,-14.582,0,2,1,0.717
598,15,-15.152,0,8,1,0.716
599,21,-11.001,0,5,1,0.716
600,72,-20.033,1,30,1,0.715
601,9,-14.931,0,3,1,0.715
602,22,-15.388,0,9,1,0.715
603,8,-11.807,0,1,1,0.714
604,11,-14.282,0,4,1,0.714
605,50,-12.53,0,21,0,0.713
606,19,-14.924,0,6,1,0.713
607,31,-16.425,0,13,1,0.712
608,12,-14.135,0,6,1,0.712
609,13,-12.525,0,1,1,0.711
610,8,-14.578,0,4,1,0.711
611,41,-15.942,0,13,1,0.71
612,34,-15.965,0,11,1,0.71
613,18,-15.195,0,10,1,0.709
614,14,-12.429,0,4,1,0.709
615,65,-15.226,0,19,1,0.708
616,7,-14.573,0,3,1,0.708
617,37,-16.742,0,12,1,0.707
618,8,-14.977,0,6,1,0.707
619,7,-14.111,0,3,1,0.706
620,42,-16.73,0,15,1,0.706
621,11,-12.043,0,3,1,0.706
622,10,-13.066,0,5,1,0.705
623,36,-14.59,0,18,1,0.705
624,6,-13.886,0,3,1,0.704
625,28,-14.531,0,11,1,0.704
626,29,-15.364,0,12,1,0.703
627,9,-14.873,0,6,1,0.703
628,5,-15.161,0,2,1,0.702
629,28,-15.258,0,9,1,0.702
630,15,-15.987,0,7,1,0.701
631,28,-16.531,0,14,1,0.701
632,7,-13.152,0,4,1,0.7
633,5,-13.392,0,1,1,0.7
634,29,-12.995,0,10,1,0.699
635,34,-16.621,0,14,1,0.699
636,6,-13.96,0,2,1,0.698
637,31,-16.1,0,15,1,0.698
638,23,-15.255,0,9,1,0.697
639,6,-13.605,0,4,1,0.697
640,9,-12.891,0,5,1,0.696
641,5,-14.777,0,1,1,0.696
642,17,-14.198,0,5,1,0.696
643,6,-14.895,0,2,1,0.695
644,10,-15.002,0,6,1,0.695
645,9,-14.865,0,4,1,0.694
646,33,-16.628,0,17,1,0.694
647,36,-15.128,0,12,1,0.693
648,6,-12.456,0,2,1,0.693
649,11,-14.505,0,5,1,0.692
650,40,-17.388,0,21,1,0.692
651,20,-12.97,0,9,1,0.691
652,5,-14.836,0,1,1,0.691
653,6,-13.912,0,2,1,0.69
654,51,-16.876,0,17,1,0.69
655,9,-15.641,0,3,1,0.689
656,10,-16.14,0,4,1,0.689
657,25,-15.052,0,6,1,0.688
658,77,-17.614,0,33,1,0.688
659,7,-13.51,0,3,1,0.687
660,6,-15.011,0,4,1,0.687
661,5,-14.494,0,3,1,0.686
662,50,-17.22,0,18,1,0.686
663,11,-12.037,0,5,1,0.686
664,29,-16.321,0,17,1,0.685
665,6,-14.381,0,2,1,0.685
666,17,-15.655,0,6,1,0.684
667,5,-15.497,0,3,1,0.684
668,21,-14.685,0,8,1,0.683
669,21,-15.433,0,14,1,0.683
670,13,-11.982,0,3,1,0.682
671,5,-15.352,0,3,1,0.682
672,20,-14.709,0,7,1,0.681
673,64,-15.734,0,23,1,0.681
674,5,-15.265,0,2,1,0.68
675,6,-15.485,0,3,1,0.68
676,20,-15.899,0,8,1,0.679
677,26,-13.889,0,6,1,0.679
678,12,-15.067,0,7,1,0.678
679,27,-14.64,0,11,1,0.678
680,31,-11.9,0,8,1,0.677
681,19,-15.709,0,6,1,0.677
682,9,-13.282,0,6,1,0.677
683,14,-12.555,0,6,1,0.676
684,49,-15.55,0,23,1,0.676
685,15,-13.585,0,7,1,0.675
686,46,-16.829,0,16,1,0.675
687,26,-14.96,0,8,1,0.674
688,107,-19.263,0,51,1,0.674
689,5,-14.889,0,2,1,0.673
690,33,-16.704,0,15,1,0.673
691,23,-12.832,0,5,1,0.672
692,5,-15.096,0,3,1,0.672
693,12,-15.512,0,3,1,0.671
694,10,-13.676,0,3,1,0.671
695,5,-13.145,0,1,1,0.67
696,22,-15.445,0,10,1,0.67
697,6,-12.431,0,3,1,0.669
698,60,-13.529,0,19,1,0.669
699,12,-13.005,0,5,1,0.668
700,5,-15.317,0,2,1,0.668
701,8,-12.409,0,2,1,0.667
702,5,-15.352,0,3,1,0.667
703,9,-13.414,0,2,1,0.667
704,7,-15.724,0,4,1,0.666
705,15,-14.563,0,9,1,0.666
706,25,-12.936,0,6,1,0.665
707,5,-14.996,0,3,1,0.665
708,23,-15.191,0,7,1,0.664
709,5,-15.447,0,3,1,0.664
710,47,-17.622,0,26,1,0.663
711,25,-16.074,0,10,1,0.663
712,17,-12.388,0,2,1,0.662
713,6,-14.475,0,3,1,0.662
714,5,-14.997,0,3,1,0.661
715,9,-13.602,0,5,1,0.661
716,19,-11.696,0,7,1,0.66
717,9,-14.597,0,4,1,0.66
718,22,-15.321,0,11,1,0.659
719,33,-15.478,0,12,1,0.659
720,8,-13.568,0,3,1,0.658
721,26,-15.025,0,10,1,0.658
722,12,-15.39,0,6,1,0.658
723,13,-13.245,0,6,1,0.657
724,6,-14.433,0,3,1,0.657
725,19,-14.87,0,8,1,0.656
726,30,-16.876,0,18,1,0.656
727,36,-12.947,0,9,1,0.655
728,12,-15.077,0,4,1,0.655
729,14,-15.625,0,3,1,0.654
730,7,-13.877,0,3,1,0.654
731,5,-13.336,0,1,1,0.653
732,54,-16.571,0,19,1,0.653
733,5,-14.756,0,0,1,0.652
734,14,-14.419,0,6,1,0.652
