episode,steps,total_reward,coins,crates,invalid,killed_self,killed_opponents,survived,epsilon,alpha,buffer
152,400,20.077,10,41,0,0,0,1,0.902,0.0001,10000
153,400,24.197,13,38,0,0,0,1,0.902,0.0001,10000
154,400,24.653,12,47,0,0,0,1,0.901,0.0001,10000
155,400,35.617,14,64,0,0,0,1,0.9,0.0001,10000
156,400,32.437,17,53,0,0,0,1,0.9,0.0001,10000
157,400,29.434,15,62,0,0,0,1,0.899,0.0001,10000
158,400,29.544,13,58,0,0,0,1,0.898,0.0001,10000
159,400,23.144,10,48,0,0,0,1,0.898,0.0001,10000
160,400,39.143,19,61,0,0,0,1,0.897,0.0001,10000
161,400,39.067,17,63,0,0,0,1,0.897,0.0001,10000
162,400,35.895,17,54,0,0,0,1,0.896,0.0001,10000
163,400,28.618,13,48,0,0,0,1,0.895,0.0001,10000
164,400,23.093,9,55,0,0,0,1,0.895,0.0001,10000
165,400,32.64,16,67,0,0,0,1,0.894,0.0001,10000
166,400,30.388,17,56,0,0,0,1,0.893,0.0001,10000
167,400,29.995,14,58,0,0,0,1,0.893,0.0001,10000
168,400,25.529,14,50,0,0,0,1,0.892,0.0001,10000
169,400,31.951,14,52,0,0,0,1,0.891,0.0001,10000
170,400,15.805,10,37,0,0,0,1,0.891,0.0001,10000
171,400,30.33,14,44,0,0,0,1,0.89,0.0001,10000
172,400,32.106,18,52,0,0,0,1,0.889,0.0001,10000
173,400,24.341,9,46,0,0,0,1,0.889,0.0001,10000
174,400,31.931,12,61,0,0,0,1,0.888,0.0001,10000
175,400,34.09,20,68,0,0,0,1,0.887,0.0001,10000
176,400,30.461,14,51,0,0,0,1,0.887,0.0001,10000
177,400,42.33,20,73,0,0,0,1,0.886,0.0001,10000
178,400,29.069,11,48,0,0,0,1,0.886,0.0001,10000
179,400,29.645,13,64,0,0,0,1,0.885,0.0001,10000
180,400,22.842,11,43,0,0,0,1,0.884,0.0001,10000
181,400,24.518,17,49,0,0,0,1,0.884,0.0001,10000
182,400,37.506,16,71,0,0,0,1,0.883,0.0001,10000
183,400,31.752,14,51,0,0,0,1,0.882,0.0001,10000
184,400,32.003,14,61,0,0,0,1,0.882,0.0001,10000
185,400,40.583,19,72,0,0,0,1,0.881,0.0001,10000
186,400,31.542,14,64,0,0,0,1,0.88,0.0001,10000
187,400,17.829,9,35,0,0,0,1,0.88,0.0001,10000
188,400,34.096,18,64,0,0,0,1,0.879,0.0001,10000
189,400,31.759,18,54,0,0,0,1,0.878,0.0001,10000
190,400,37.056,16,72,0,0,0,1,0.878,0.0001,10000
191,400,31.059,17,45,0,0,0,1,0.877,0.0001,10000
192,400,24.394,11,39,0,0,0,1,0.876,0.0001,10000
193,400,38.273,19,69,0,0,0,1,0.876,0.0001,10000
194,400,35.914,18,59,0,0,0,1,0.875,0.0001,10000
195,400,17.885,9,32,0,0,0,1,0.875,0.0001,10000
196,400,30.956,14,57,0,0,0,1,0.874,0.0001,10000
197,400,30.888,16,59,0,0,0,1,0.873,0.0001,10000
198,400,35.238,17,62,0,0,0,1,0.873,0.0001,10000
199,400,36.713,16,62,0,0,0,1,0.872,0.0001,10000
200,400,25.006,8,46,0,0,0,1,0.871,0.0001,10000
201,400,27.208,13,55,0,0,0,1,0.871,0.0001,10000
202,400,24.098,10,59,0,0,0,1,0.87,0.0001,10000
203,400,33.938,15,48,0,0,0,1,0.869,0.0001,10000
204,400,38.649,18,80,0,0,0,1,0.869,0.0001,10000
205,400,33.216,12,55,0,0,0,1,0.868,0.0001,10000
206,400,34.528,19,58,0,0,0,1,0.867,0.0001,10000
207,400,41.04,23,64,0,0,0,1,0.867,0.0001,10000
208,400,44.668,23,78,0,0,0,1,0.866,0.0001,10000
209,400,25.943,10,36,0,0,0,1,0.865,0.0001,10000
210,400,30.909,15,53,0,0,0,1,0.865,0.0001,10000
211,400,22.805,13,36,0,0,0,1,0.864,0.0001,10000
212,400,42.478,20,78,0,0,0,1,0.864,0.0001,10000
213,400,33.803,16,61,0,0,0,1,0.863,0.0001,10000
214,400,43.597,20,85,0,0,0,1,0.862,0.0001,10000
215,400,22.401,10,36,0,0,0,1,0.862,0.0001,10000
216,400,34.726,15,60,0,0,0,1,0.861,0.0001,10000
217,400,36.343,18,54,0,0,0,1,0.86,0.0001,10000
218,400,32.321,16,57,0,0,0,1,0.86,0.0001,10000
219,400,31.95,16,67,0,0,0,1,0.859,0.0001,10000
220,400,37.096,17,61,0,0,0,1,0.858,0.0001,10000
221,400,34.026,15,51,0,0,0,1,0.858,0.0001,10000
222,400,37.079,17,63,0,0,0,1,0.857,0.0001,10000
223,400,31.806,12,65,0,0,0,1,0.856,0.0001,10000
224,400,43.152,21,70,0,0,0,1,0.856,0.0001,10000
225,400,35.704,20,58,0,0,0,1,0.855,0.0001,10000
226,400,28.836,14,50,0,0,0,1,0.855,0.0001,10000
227,400,42.551,21,78,0,0,0,1,0.854,0.0001,10000
228,400,27.856,14,44,0,0,0,1,0.853,0.0001,10000
229,400,54.447,28,87,0,0,0,1,0.853,0.0001,10000
230,400,43.108,27,70,0,0,0,1,0.852,0.0001,10000
231,400,24.951,12,41,0,0,0,1,0.851,0.0001,10000
232,400,30.232,13,63,0,0,0,1,0.851,0.0001,10000
233,400,45.804,22,73,0,0,0,1,0.85,0.0001,10000
234,400,30.096,18,48,0,0,0,1,0.849,0.0001,10000
235,400,39.522,20,57,0,0,0,1,0.849,0.0001,10000
236,400,25.876,11,40,0,0,0,1,0.848,0.0001,10000
237,400,34.49,15,65,0,0,0,1,0.847,0.0001,10000
238,400,28.629,16,50,0,0,0,1,0.847,0.0001,10000
239,400,30.681,14,43,0,0,0,1,0.846,0.0001,10000
240,400,28.584,15,55,0,0,0,1,0.845,0.0001,10000
241,400,22.537,7,39,0,0,0,1,0.845,0.0001,10000
242,400,23.663,12,39,0,0,0,1,0.844,0.0001,10000
243,400,35.924,16,60,0,0,0,1,0.844,0.0001,10000
244,400,30.162,12,66,0,0,0,1,0.843,0.0001,10000
245,400,32.639,16,63,0,0,0,1,0.842,0.0001,10000
246,400,38.913,16,68,0,0,0,1,0.842,0.0001,10000
247,400,41.016,22,62,0,0,0,1,0.841,0.0001,10000
248,400,26.01,13,48,0,0,0,1,0.84,0.0001,10000
249,400,29.946,14,48,0,0,0,1,0.84,0.0001,10000
250,400,47.695,19,92,0,0,0,1,0.839,0.0001,10000
251,400,31.286,14,54,0,0,0,1,0.838,0.0001,10000
252,400,36.934,18,60,0,0,0,1,0.838,0.0001,10000
253,400,17.321,10,39,0,0,0,1,0.837,0.0001,10000
254,400,36.709,19,66,0,0,0,1,0.836,0.0001,10000
255,400,41.466,18,84,0,0,0,1,0.836,0.0001,10000
256,400,42.003,18,70,0,0,0,1,0.835,0.0001,10000
257,400,44.343,19,64,0,0,0,1,0.834,0.0001,10000
258,400,31.16,16,50,0,0,0,1,0.834,0.0001,10000
259,400,27.266,14,55,0,0,0,1,0.833,0.0001,10000
260,400,27.054,12,48,0,0,0,1,0.833,0.0001,10000
261,400,33.558,17,63,0,0,0,1,0.832,0.0001,10000
262,400,41.299,21,84,0,0,0,1,0.831,0.0001,10000
263,400,40.447,21,75,0,0,0,1,0.831,0.0001,10000
264,400,42.5,23,65,0,0,0,1,0.83,0.0001,10000
265,400,34.068,17,61,0,0,0,1,0.829,0.0001,10000
266,400,36.346,20,58,0,0,0,1,0.829,0.0001,10000
267,400,37.499,19,55,0,0,0,1,0.828,0.0001,10000
268,400,32.396,16,58,0,0,0,1,0.827,0.0001,10000
269,400,43.709,22,73,0,0,0,1,0.827,0.0001,10000
270,400,37.473,16,63,0,0,0,1,0.826,0.0001,10000
271,400,43.517,21,67,0,0,0,1,0.825,0.0001,10000
272,400,41.91,24,65,0,0,0,1,0.825,0.0001,10000
273,400,42.54,22,74,0,0,0,1,0.824,0.0001,10000
274,400,32.443,16,67,0,0,0,1,0.823,0.0001,10000
275,400,43.271,21,63,0,0,0,1,0.823,0.0001,10000
276,400,52.35,26,85,0,0,0,1,0.822,0.0001,10000
277,400,42.238,24,72,0,0,0,1,0.822,0.0001,10000
278,400,40.206,17,64,0,0,0,1,0.821,0.0001,10000
279,400,32.498,13,63,0,0,0,1,0.82,0.0001,10000
280,400,28.955,14,57,0,0,0,1,0.82,0.0001,10000
281,400,46.084,21,82,0,0,0,1,0.819,0.0001,10000
282,400,36.683,18,83,0,0,0,1,0.818,0.0001,10000
283,400,33.617,15,63,0,0,0,1,0.818,0.0001,10000
284,400,36.087,17,54,0,0,0,1,0.817,0.0001,10000
285,400,40.219,20,62,0,0,0,1,0.816,0.0001,10000
286,400,33.722,15,61,0,0,0,1,0.816,0.0001,10000
287,400,34.486,15,56,0,0,0,1,0.815,0.0001,10000
288,400,42.617,21,62,0,0,0,1,0.814,0.0001,10000
289,400,28.924,15,39,0,0,0,1,0.814,0.0001,10000
290,400,34.423,17,63,0,0,0,1,0.813,0.0001,10000
291,400,39.562,15,74,0,0,0,1,0.812,0.0001,10000
292,400,40.848,20,72,0,0,0,1,0.812,0.0001,10000
293,400,33.901,19,50,0,0,0,1,0.811,0.0001,10000
294,400,46.654,23,80,0,0,0,1,0.811,0.0001,10000
295,400,40.095,19,82,0,0,0,1,0.81,0.0001,10000
296,400,21.776,7,49,0,0,0,1,0.809,0.0001,10000
297,400,37.063,18,78,0,0,0,1,0.809,0.0001,10000
298,400,32.711,17,60,0,0,0,1,0.808,0.0001,10000
299,400,45.578,23,67,0,0,0,1,0.807,0.0001,10000
300,400,29.742,14,51,0,0,0,1,0.807,0.0001,10000
301,400,50.186,23,73,0,0,0,1,0.806,0.0001,10000
302,400,34.439,14,62,0,0,0,1,0.805,0.0001,10000
303,400,38.215,20,62,0,0,0,1,0.805,0.0001,10000
304,400,44.918,25,82,0,0,0,1,0.804,0.0001,10000
305,400,35.466,18,59,0,0,0,1,0.803,0.0001,10000
306,400,33.162,17,54,0,0,0,1,0.803,0.0001,10000
307,400,38.634,16,64,0,0,0,1,0.802,0.0001,10000
308,400,41.792,22,63,0,0,0,1,0.801,0.0001,10000
309,400,48.733,26,77,0,0,0,1,0.801,0.0001,10000
310,400,41.897,23,74,0,0,0,1,0.8,0.0001,10000
311,400,29.663,14,64,0,0,0,1,0.8,0.0001,10000
312,400,32.508,18,52,0,0,0,1,0.799,0.0001,10000
313,400,40.306,18,54,0,0,0,1,0.798,0.0001,10000
314,400,46.914,19,84,0,0,0,1,0.798,0.0001,10000
315,400,37.789,18,70,0,0,0,1,0.797,0.0001,10000
316,400,24.977,8,56,0,0,0,1,0.796,0.0001,10000
317,400,43.414,18,76,0,0,0,1,0.796,0.0001,10000
318,400,37.812,15,73,0,0,0,1,0.795,0.0001,10000
319,400,36.363,17,65,0,0,0,1,0.794,0.0001,10000
320,400,44.987,22,71,0,0,0,1,0.794,0.0001,10000
321,400,49.292,23,76,0,0,0,1,0.793,0.0001,10000
322,400,36.929,19,56,0,0,0,1,0.792,0.0001,10000
323,400,41.921,20,60,0,0,0,1,0.792,0.0001,10000
324,400,38.952,19,67,0,0,0,1,0.791,0.0001,10000
325,400,34.314,14,72,0,0,0,1,0.79,0.0001,10000
326,400,37.684,17,49,0,0,0,1,0.79,0.0001,10000
327,400,49.859,25,86,0,0,0,1,0.789,0.0001,10000
328,400,35.656,16,65,0,0,0,1,0.789,0.0001,10000
329,400,41.639,21,64,0,0,0,1,0.788,0.0001,10000
330,400,37.226,17,68,0,0,0,1,0.787,0.0001,10000
331,400,45.626,20,71,0,0,0,1,0.787,0.0001,10000
332,400,39.5,20,62,0,0,0,1,0.786,0.0001,10000
333,400,34.871,15,55,0,0,0,1,0.785,0.0001,10000
334,400,40.388,20,67,0,0,0,1,0.785,0.0001,10000
335,400,49.823,23,71,0,0,0,1,0.784,0.0001,10000
336,400,40.48,21,73,0,0,0,1,0.783,0.0001,10000
337,400,36.451,13,63,0,0,0,1,0.783,0.0001,10000
338,400,47.73,23,82,0,0,0,1,0.782,0.0001,10000
339,400,34.007,14,55,0,0,0,1,0.781,0.0001,10000
340,400,60.812,28,78,0,0,0,1,0.781,0.0001,10000
341,400,39.421,18,59,0,0,0,1,0.78,0.0001,10000
342,400,46.178,23,63,0,0,0,1,0.779,0.0001,10000
343,400,41.638,23,63,0,0,0,1,0.779,0.0001,10000
344,400,42.984,23,75,0,0,0,1,0.778,0.0001,10000
345,400,43.387,23,68,0,0,0,1,0.778,0.0001,10000
346,400,34.021,14,54,0,0,0,1,0.777,0.0001,10000
347,400,31.529,14,71,0,0,0,1,0.776,0.0001,10000
348,400,42.607,20,75,0,0,0,1,0.776,0.0001,10000
349,400,43.914,18,78,0,0,0,1,0.775,0.0001,10000
350,400,43.633,23,81,0,0,0,1,0.774,0.0001,10000
351,400,52.128,28,78,0,0,0,1,0.774,0.0001,10000
352,400,43.943,17,86,0,0,0,1,0.773,0.0001,10000
353,400,22.338,6,29,0,0,0,1,0.772,0.0001,10000
354,400,39.239,17,65,0,0,0,1,0.772,0.0001,10000
355,400,29.053,12,45,0,0,0,1,0.771,0.0001,10000
356,400,42.254,18,86,0,0,0,1,0.77,0.0001,10000
357,400,39.452,14,64,0,0,0,1,0.77,0.0001,10000
358,400,39.705,18,74,0,0,0,1,0.769,0.0001,10000
359,400,44.344,15,88,0,0,0,1,0.768,0.0001,10000
360,400,41.903,20,64,0,0,0,1,0.768,0.0001,10000
361,400,38.567,15,64,0,0,0,1,0.767,0.0001,10000
362,400,44.249,22,69,0,0,0,1,0.767,0.0001,10000
363,400,33.694,18,60,0,0,0,1,0.766,0.0001,10000
364,400,33.647,17,61,0,0,0,1,0.765,0.0001,10000
365,400,40.454,18,70,0,0,0,1,0.765,0.0001,10000
366,400,47.125,18,87,0,0,0,1,0.764,0.0001,10000
367,400,28.222,12,46,0,0,0,1,0.763,0.0001,10000
368,400,39.686,22,75,0,0,0,1,0.763,0.0001,10000
369,400,51.167,25,87,0,0,0,1,0.762,0.0001,10000
370,400,50.005,23,91,0,0,0,1,0.761,0.0001,10000
371,400,32.06,13,73,0,0,0,1,0.761,0.0001,10000
372,400,41.957,20,63,0,0,0,1,0.76,0.0001,10000
373,400,42.898,22,76,0,0,0,1,0.759,0.0001,10000
374,400,44.743,19,66,0,0,0,1,0.759,0.0001,10000
375,400,41.383,15,73,0,0,0,1,0.758,0.0001,10000
376,400,54.997,27,74,0,0,0,1,0.758,0.0001,10000
377,400,40.758,14,63,0,0,0,1,0.757,0.0001,10000
378,400,43.626,21,82,0,0,0,1,0.756,0.0001,10000
379,400,33.11,15,57,0,0,0,1,0.756,0.0001,10000
380,400,45.453,21,64,0,0,0,1,0.755,0.0001,10000
381,400,35.162,17,64,0,0,0,1,0.754,0.0001,10000
382,400,39.564,17,63,0,0,0,1,0.754,0.0001,10000
383,400,43.471,20,78,0,0,0,1,0.753,0.0001,10000
384,400,43.654,22,86,0,0,0,1,0.752,0.0001,10000
385,400,44.165,18,75,0,0,0,1,0.752,0.0001,10000
386,400,52.147,25,96,0,0,0,1,0.751,0.0001,10000
387,400,33.189,15,60,0,0,0,1,0.75,0.0001,10000
388,400,40.398,19,78,0,0,0,1,0.75,0.0001,10000
389,400,44.802,18,80,0,0,0,1,0.749,0.0001,10000
390,400,35.64,16,64,0,0,0,1,0.748,0.0001,10000
391,400,41.27,18,61,0,0,0,1,0.748,0.0001,10000
392,400,49.534,26,84,0,0,0,1,0.747,0.0001,10000
393,400,53.822,27,78,0,0,0,1,0.747,0.0001,10000
394,400,51.053,25,84,0,0,0,1,0.746,0.0001,10000
395,400,52.419,21,87,0,0,0,1,0.745,0.0001,10000
396,400,37.983,17,64,0,0,0,1,0.745,0.0001,10000
397,400,49.78,24,85,0,0,0,1,0.744,0.0001,10000
398,400,43.747,20,69,0,0,0,1,0.743,0.0001,10000
399,400,47.624,19,80,0,0,0,1,0.743,0.0001,10000
400,400,40.289,16,72,0,0,0,1,0.742,0.0001,10000
401,400,55.579,24,89,0,0,0,1,0.741,0.0001,10000
402,400,34.415,17,57,0,0,0,1,0.741,0.0001,10000
403,400,51.611,24,87,0,0,0,1,0.74,0.0001,10000
404,400,41.767,21,60,0,0,0,1,0.739,0.0001,10000
405,400,32.9,13,47,0,0,0,1,0.739,0.0001,10000
406,400,50.483,27,81,0,0,0,1,0.738,0.0001,10000
407,400,50.026,24,79,0,0,0,1,0.737,0.0001,10000
408,400,56.19,23,83,0,0,0,1,0.737,0.0001,10000
409,400,37.962,19,75,0,0,0,1,0.736,0.0001,10000
410,400,46.562,23,77,0,0,0,1,0.736,0.0001,10000
411,400,53.716,24,78,0,0,0,1,0.735,0.0001,10000
412,400,43.602,22,56,0,0,0,1,0.734,0.0001,10000
413,400,49.61,20,84,0,0,0,1,0.734,0.0001,10000
414,400,45.055,23,77,0,0,0,1,0.733,0.0001,10000
415,400,40.84,18,68,0,0,0,1,0.732,0.0001,10000
416,400,35.378,15,48,0,0,0,1,0.732,0.0001,10000
417,400,48.177,23,84,0,0,0,1,0.731,0.0001,10000
418,400,41.448,21,76,0,0,0,1,0.73,0.0001,10000
419,400,40.492,18,80,0,0,0,1,0.73,0.0001,10000
420,400,33.409,14,54,0,0,0,1,0.729,0.0001,10000
421,400,50.648,25,77,0,0,0,1,0.728,0.0001,10000
422,400,38.114,20,61,0,0,0,1,0.728,0.0001,10000
423,400,48.244,18,72,0,0,0,1,0.727,0.0001,10000
424,400,51.825,24,84,0,0,0,1,0.726,0.0001,10000
425,400,38.989,21,71,0,0,0,1,0.726,0.0001,10000
426,400,46.67,22,78,0,0,0,1,0.725,0.0001,10000
427,400,54.563,23,85,0,0,0,1,0.725,0.0001,10000
428,400,42.605,18,73,0,0,0,1,0.724,0.0001,10000
429,400,54.386,23,75,0,0,0,1,0.723,0.0001,10000
430,400,38.5,16,73,0,0,0,1,0.723,0.0001,10000
431,400,50.019,21,81,0,0,0,1,0.722,0.0001,10000
432,400,44.151,21,64,0,0,0,1,0.721,0.0001,10000
433,400,49.69,25,88,0,0,0,1,0.721,0.0001,10000
434,400,39.366,14,73,0,0,0,1,0.72,0.0001,10000
