episode,steps,total_reward,coins,crates,invalid,killed_self,killed_opponents,survived,epsilon,alpha,buffer
99,400,16.917,7,40,0,0,0,1,0.937,0.0001,10000
100,400,30.47,13,59,0,0,0,1,0.936,0.0001,10000
101,400,25.932,14,53,0,0,0,1,0.935,0.0001,10000
102,400,20.742,11,46,0,0,0,1,0.935,0.0001,10000
103,400,28.467,13,49,0,0,0,1,0.934,0.0001,10000
104,400,36.715,20,60,0,0,0,1,0.933,0.0001,10000
105,400,19.292,10,46,0,0,0,1,0.933,0.0001,10000
106,400,25.706,12,53,0,0,0,1,0.932,0.0001,10000
107,400,38.369,22,77,0,0,0,1,0.931,0.0001,10000
108,400,25.328,11,45,0,0,0,1,0.931,0.0001,10000
109,400,31.574,17,58,0,0,0,1,0.93,0.0001,10000
110,400,21.858,13,42,0,0,0,1,0.93,0.0001,10000
111,400,26.28,14,52,0,0,0,1,0.929,0.0001,10000
112,400,29.703,15,53,0,0,0,1,0.928,0.0001,10000
113,400,27.696,13,45,0,0,0,1,0.928,0.0001,10000
114,400,23.418,10,52,0,0,0,1,0.927,0.0001,10000
115,400,15.991,9,33,0,0,0,1,0.926,0.0001,10000
116,400,20.829,10,42,0,0,0,1,0.926,0.0001,10000
117,400,24.064,11,45,0,0,0,1,0.925,0.0001,10000
118,400,25.799,13,66,0,0,0,1,0.924,0.0001,10000
119,400,35.753,16,67,0,0,0,1,0.924,0.0001,10000
120,400,23.303,8,43,0,0,0,1,0.923,0.0001,10000
121,400,20.416,9,38,0,0,0,1,0.922,0.0001,10000
122,400,28.826,14,50,0,0,0,1,0.922,0.0001,10000
123,400,22.442,10,46,0,0,0,1,0.921,0.0001,10000
124,400,25.509,11,55,0,0,0,1,0.92,0.0001,10000
125,400,26.944,14,40,0,0,0,1,0.92,0.0001,10000
126,400,26.575,11,63,0,0,0,1,0.919,0.0001,10000
127,400,33.896,18,64,0,0,0,1,0.919,0.0001,10000
128,400,23.017,11,55,0,0,0,1,0.918,0.0001,10000
129,400,16.455,9,33,0,0,0,1,0.917,0.0001,10000
130,400,30.504,15,59,0,0,0,1,0.917,0.0001,10000
131,400,23.805,11,54,0,0,0,1,0.916,0.0001,10000
132,400,34.409,16,63,0,0,0,1,0.915,0.0001,10000
133,400,37.455,20,78,0,0,0,1,0.915,0.0001,10000
134,400,31.807,15,49,0,0,0,1,0.914,0.0001,10000
135,400,29.679,17,48,0,0,0,1,0.913,0.0001,10000
136,400,31.948,17,56,0,0,0,1,0.913,0.0001,10000
137,400,15.315,8,40,0,0,0,1,0.912,0.0001,10000
138,400,22.608,8,56,0,0,0,1,0.911,0.0001,10000
139,400,15.372,7,36,0,0,0,1,0.911,0.0001,10000
140,400,24.507,12,63,0,0,0,1,0.91,0.0001,10000
141,400,33.053,15,60,0,0,0,1,0.909,0.0001,10000
142,400,35.19,19,63,0,0,0,1,0.909,0.0001,10000
143,400,27.233,13,51,0,0,0,1,0.908,0.0001,10000
144,400,18.189,6,50,0,0,0,1,0.908,0.0001,10000
145,400,30.107,13,47,0,0,0,1,0.907,0.0001,10000
146,400,19.078,8,40,0,0,0,1,0.906,0.0001,10000
147,400,35.413,18,74,0,0,0,1,0.906,0.0001,10000
148,400,32.838,15,58,0,0,0,1,0.905,0.0001,10000
149,400,39.299,20,71,0,0,0,1,0.904,0.0001,10000
150,400,34.56,17,68,0,0,0,1,0.904,0.0001,10000
151,400,31.145,14,62,0,0,0,1,0.903,0.0001,10000
152,400,31.475,14,59,0,0,0,1,0.902,0.0001,10000
153,400,32.046,12,76,0,0,0,1,0.902,0.0001,10000
154,400,28.834,15,62,0,0,0,1,0.901,0.0001,10000
155,400,31.65,17,55,0,0,0,1,0.9,0.0001,10000
156,400,27.957,10,45,0,0,0,1,0.9,0.0001,10000
157,400,28.556,12,62,0,0,0,1,0.899,0.0001,10000
158,400,19.486,8,38,0,0,0,1,0.898,0.0001,10000
159,400,28.95,14,48,0,0,0,1,0.898,0.0001,10000
160,400,37.524,18,72,0,0,0,1,0.897,0.0001,10000
