episode,steps,reward,coins,invalid,self_kill,eps
241,11,-13.303,0,6,1,0.845
242,5,-12.224,0,3,1,0.844
243,9,-13.363,0,6,1,0.844
244,13,-13.334,0,6,1,0.843
245,29,-13.886,0,16,1,0.842
246,8,-12.592,0,4,1,0.842
247,5,-13.264,0,1,1,0.841
248,9,-13.71,0,3,1,0.84
249,10,-13.532,0,3,1,0.84
250,19,-13.445,0,9,1,0.839
251,8,-9.796,0,1,1,0.838
252,7,-13.152,0,4,1,0.838
253,26,-14.053,0,11,1,0.837
254,24,-10.78,0,11,1,0.836
255,5,-13.575,0,3,1,0.836
256,22,-12.918,0,8,1,0.835
257,17,-12.871,0,8,1,0.834
258,9,-12.973,0,4,1,0.834
259,13,-13.271,0,4,1,0.833
260,12,-13.257,0,5,1,0.833
261,15,-14.397,0,6,1,0.832
262,10,-9.232,0,3,1,0.831
263,17,-13.284,0,10,1,0.831
264,19,-13.679,0,11,1,0.83
265,5,-13.519,0,2,1,0.829
266,5,-13.294,0,2,1,0.829
267,7,-13.739,0,2,1,0.828
268,21,-14.157,0,7,1,0.827
269,12,-13.406,0,8,1,0.827
270,10,-13.186,0,5,1,0.826
271,10,-13.786,0,7,1,0.825
272,16,-13.496,0,7,1,0.825
273,9,-14.009,0,5,1,0.824
274,11,-13.181,0,5,1,0.823
275,5,-13.272,0,2,1,0.823
276,11,-12.98,0,6,1,0.822
277,10,-13.593,0,5,1,0.822
278,15,-10.46,0,5,1,0.821
279,6,-13.206,0,2,1,0.82
280,8,-12.637,0,4,1,0.82
281,11,-13.332,0,6,1,0.819
282,6,-13.354,0,2,1,0.818
283,16,-13.495,0,7,1,0.818
284,5,-13.374,0,4,1,0.817
285,8,-14.315,0,5,1,0.816
286,6,-13.612,0,3,1,0.816
287,40,-14.309,0,16,1,0.815
288,5,-14.075,0,4,1,0.814
289,16,-13.093,0,8,1,0.814
290,8,-12.938,0,4,1,0.813
291,12,-13.106,0,5,1,0.812
292,12,-13.445,0,7,1,0.812
293,10,-13.658,0,4,1,0.811
294,31,-11.625,0,16,1,0.811
295,21,-14.062,0,8,1,0.81
296,9,-11.554,0,2,1,0.809
297,18,-10.856,1,4,1,0.809
298,5,-13.401,0,3,1,0.808
299,17,-12.643,0,10,1,0.807
300,9,-13.6,0,3,1,0.807
301,7,-13.931,0,3,1,0.806
302,11,-14.648,0,4,1,0.805
303,8,-13.454,0,3,1,0.805
304,9,-12.477,0,4,1,0.804
305,7,-13.021,0,3,1,0.803
306,14,-13.724,0,6,1,0.803
307,5,-13.291,0,1,1,0.802
308,8,-13.794,0,4,1,0.801
309,16,-13.655,0,10,1,0.801
310,30,-13.883,0,14,1,0.8
311,5,-13.524,0,3,1,0.8
312,19,-14.099,0,13,1,0.799
313,23,-11.091,0,8,1,0.798
314,15,-12.809,0,7,1,0.798
315,6,-13.885,0,3,1,0.797
316,6,-12.967,0,4,1,0.796
317,9,-13.031,0,3,1,0.796
318,16,-14.255,0,10,1,0.795
319,11,-12.852,0,6,1,0.794
320,22,-13.768,0,15,1,0.794
321,43,-13.346,1,21,1,0.793
322,6,-13.499,0,2,1,0.792
323,5,-13.952,0,3,1,0.792
324,17,-13.418,0,9,1,0.791
325,10,-13.775,0,6,1,0.79
326,10,-13.27,0,6,1,0.79
327,5,-13.575,0,4,1,0.789
328,5,-14.524,0,4,1,0.789
329,37,-14.046,0,18,1,0.788
330,6,-12.929,0,1,1,0.787
331,25,-13.911,0,13,1,0.787
332,17,-13.075,0,6,1,0.786
333,12,-14.285,0,5,1,0.785
334,11,-13.612,0,8,1,0.785
335,16,-14.161,0,7,1,0.784
336,7,-12.653,0,4,1,0.783
337,6,-13.415,0,3,1,0.783
338,20,-13.86,0,13,1,0.782
339,9,-13.181,0,6,1,0.781
340,8,-12.988,0,4,1,0.781
341,12,-13.394,0,8,1,0.78
342,6,-12.907,0,2,1,0.779
343,15,-13.106,0,8,1,0.779
344,12,-9.822,0,4,1,0.778
345,8,-13.017,0,5,1,0.778
346,6,-14.566,0,4,1,0.777
347,28,-14.428,0,10,1,0.776
348,21,-13.668,0,9,1,0.776
349,12,-12.841,0,6,1,0.775
350,9,-14.053,0,4,1,0.774
351,33,-13.248,0,8,1,0.774
352,46,-11.697,0,12,1,0.773
353,29,-13.944,0,12,1,0.772
354,11,-13.207,0,6,1,0.772
355,5,-13.642,0,1,1,0.771
356,11,-13.421,0,3,1,0.77
357,18,-13.644,0,9,1,0.77
358,7,-12.376,0,3,1,0.769
359,7,-13.35,0,4,1,0.768
360,23,-13.751,0,9,1,0.768
361,5,-13.814,0,2,1,0.767
362,8,-13.267,0,6,1,0.767
363,6,-12.938,0,3,1,0.766
364,10,-13.611,0,4,1,0.765
365,34,-14.826,0,20,1,0.765
366,34,-15.25,0,15,1,0.764
367,13,-13.957,0,7,1,0.763
368,26,-15.02,0,11,1,0.763
369,19,-13.857,0,6,1,0.762
370,5,-13.345,0,2,1,0.761
371,8,-13.09,0,4,1,0.761
372,13,-13.485,0,8,1,0.76
373,6,-13.236,0,3,1,0.759
374,6,-12.949,0,1,1,0.759
375,6,-12.41,0,2,1,0.758
376,22,-13.44,0,12,1,0.758
377,19,-14.093,0,12,1,0.757
378,8,-12.189,0,3,1,0.756
379,21,-14.539,0,12,1,0.756
380,5,-13.202,0,3,1,0.755
381,6,-13.509,0,4,1,0.754
382,10,-13.396,0,7,1,0.754
383,41,-15.125,0,18,1,0.753
384,19,-10.511,0,7,1,0.752
385,5,-13.974,0,4,1,0.752
386,9,-14.207,0,3,1,0.751
387,5,-13.952,0,3,1,0.75
388,20,-13.069,0,7,1,0.75
389,17,-13.241,0,8,1,0.749
390,8,-13.884,0,2,1,0.748
391,6,-14.066,0,4,1,0.748
392,83,-17.274,1,34,1,0.747
393,9,-12.624,0,4,1,0.747
394,12,-13.166,0,5,1,0.746
395,5,-13.374,0,2,1,0.745
396,19,-13.739,0,9,1,0.745
397,48,-13.249,1,16,1,0.744
398,29,-11.381,1,9,1,0.743
399,30,-15.28,0,12,1,0.743
400,5,-13.092,0,1,1,0.742
401,8,-13.618,0,4,1,0.741
402,5,-13.352,0,3,1,0.741
403,29,-13.986,0,15,1,0.74
404,6,-13.189,0,4,1,0.739
405,5,-13.345,0,2,1,0.739
406,16,-14.653,0,8,1,0.738
407,38,-13.394,1,15,1,0.737
408,5,-11.749,0,1,1,0.737
409,26,-13.632,0,10,1,0.736
410,52,-12.661,1,20,1,0.736
411,15,-13.402,0,6,1,0.735
412,11,-12.746,0,4,1,0.734
413,17,-14.434,0,10,1,0.734
414,10,-12.749,0,7,1,0.733
415,6,-13.854,0,2,1,0.732
416,17,-13.35,0,5,1,0.732
417,13,-13.489,0,6,1,0.731
418,15,-13.611,0,3,1,0.73
419,17,-14.229,0,8,1,0.73
420,18,-13.448,0,10,1,0.729
421,16,-10.377,0,6,1,0.728
422,5,-13.042,0,1,1,0.728
423,5,-13.32,0,2,1,0.727
424,7,-13.073,0,3,1,0.726
425,71,-14.828,1,33,1,0.726
426,7,-12.407,0,4,1,0.725
427,23,-12.79,0,9,1,0.725
428,13,-12.885,0,6,1,0.724
429,13,-13.597,0,5,1,0.723
430,18,-10.284,0,5,1,0.723
431,8,-12.72,0,5,1,0.722
432,12,-9.88,0,4,1,0.721
433,7,-13.022,0,3,1,0.721
434,11,-12.734,0,7,1,0.72
435,12,-14.136,0,4,1,0.719
436,29,-9.312,1,11,1,0.719
437,50,-10.312,1,19,1,0.718
438,28,-15.878,0,19,1,0.717
439,6,-12.879,0,2,1,0.717
440,13,-13.729,0,5,1,0.716
441,43,-12.771,1,16,1,0.715
442,40,-11.314,0,13,1,0.715
443,8,-12.737,0,4,1,0.714
444,12,-13.742,0,5,1,0.714
445,24,-13.482,0,8,1,0.713
446,10,-13.944,0,3,1,0.712
447,8,-12.968,0,4,1,0.712
448,17,-13.739,0,6,1,0.711
449,13,-12.391,0,8,1,0.71
450,14,-12.739,0,5,1,0.71
451,24,-14.938,0,10,1,0.709
452,11,-14.597,0,4,1,0.708
453,29,-13.269,0,9,1,0.708
454,11,-12.654,0,4,1,0.707
455,15,-13.409,0,8,1,0.706
456,5,-13.415,0,2,1,0.706
457,16,-11.43,1,5,1,0.705
458,10,-12.896,0,7,1,0.704
459,11,-13.292,0,7,1,0.704
460,59,-15.639,0,30,1,0.703
461,34,-14.038,1,13,1,0.703
462,49,-13.938,1,19,1,0.702
463,5,-13.162,0,0,1,0.701
464,18,-12.916,0,6,1,0.701
465,5,-13.549,0,3,1,0.7
466,7,-9.283,0,2,1,0.699
467,11,-13.34,0,2,1,0.699
468,7,-13.643,0,2,1,0.698
469,12,-12.287,0,5,1,0.697
470,41,-13.601,0,14,1,0.697
471,16,-14.615,0,7,1,0.696
472,42,-13.675,1,18,1,0.695
473,26,-13.008,0,9,1,0.695
474,7,-13.291,0,0,1,0.694
475,6,-12.311,0,2,1,0.693
476,16,-12.269,0,5,1,0.693
477,5,-13.325,0,3,1,0.692
478,5,-13.041,0,1,1,0.692
479,10,-12.511,0,4,1,0.691
480,14,-13.225,0,4,1,0.69
481,9,-14.248,0,5,1,0.69
482,43,-14.51,0,17,1,0.689
483,34,-12.93,0,14,1,0.688
484,6,-13.018,0,4,1,0.688
485,5,-13.745,0,3,1,0.687
486,24,-14.348,0,14,1,0.686
487,9,-13.173,0,4,1,0.686
488,5,-12.468,0,2,1,0.685
489,5,-13.802,0,3,1,0.684
490,5,-13.352,0,3,1,0.684
491,23,-12.932,0,7,1,0.683
492,32,-13.759,0,17,1,0.682
493,18,-12.931,0,7,1,0.682
494,5,-13.92,0,2,1,0.681
495,60,-13.109,2,23,1,0.681
496,19,-13.022,0,5,1,0.68
497,6,-13.415,0,4,1,0.679
498,5,-13.751,0,3,1,0.679
499,33,-14.132,0,14,1,0.678
500,10,-12.847,0,7,1,0.677
501,54,-12.378,1,17,1,0.677
502,5,-13.45,0,3,1,0.676
503,20,-12.652,0,8,1,0.675
504,7,-13.331,0,3,1,0.675
505,55,-15.652,0,22,1,0.674
506,30,-13.042,0,11,1,0.673
507,19,-13.805,0,10,1,0.673
508,16,-14.067,0,8,1,0.672
509,11,-13.489,0,2,1,0.671
510,13,-12.925,0,6,1,0.671
511,47,-11.603,0,17,1,0.67
512,6,-13.806,0,2,1,0.67
513,23,-13.217,0,5,1,0.669
514,25,-14.48,0,9,1,0.668
515,11,-12.645,0,4,1,0.668
516,27,-13.463,0,14,1,0.667
517,19,-12.85,0,8,1,0.666
518,27,-12.626,0,11,1,0.666
519,48,-13.811,0,24,1,0.665
520,10,-13.19,0,5,1,0.664
521,61,-14.731,0,20,1,0.664
522,15,-12.914,0,6,1,0.663
523,15,-10.699,0,4,1,0.662
524,13,-13.282,0,5,1,0.662
525,5,-12.852,0,3,1,0.661
526,10,-8.954,0,3,1,0.66
527,66,-15.167,0,24,1,0.66
528,8,-13.316,0,3,1,0.659
529,17,-14.018,0,9,1,0.659
530,19,-13.327,0,9,1,0.658
531,10,-9.398,0,2,1,0.657
532,9,-13.124,0,4,1,0.657
533,40,-14.349,0,16,1,0.656
534,5,-14.014,0,2,1,0.655
535,31,-14.592,0,16,1,0.655
536,28,-13.952,0,13,1,0.654
537,18,-10.109,0,6,1,0.653
538,16,-12.96,0,7,1,0.653
539,42,-13.059,1,12,1,0.652
540,63,-14.724,1,27,1,0.651
541,13,-9.616,0,4,1,0.651
542,15,-10.027,0,4,1,0.65
543,24,-14.165,0,7,1,0.65
544,29,-14.785,0,16,1,0.649
545,6,-13.299,0,1,1,0.648
546,6,-13.836,0,3,1,0.648
547,26,-12.667,0,8,1,0.647
548,17,-11.128,0,5,1,0.646
549,17,-12.085,0,7,1,0.646
550,9,-13.274,0,4,1,0.645
551,6,-13.459,0,3,1,0.644
552,22,-10.197,0,6,1,0.644
553,29,-13.842,0,9,1,0.643
554,16,-13.3,0,10,1,0.642
555,48,-12.642,1,19,1,0.642
556,25,-13.247,0,9,1,0.641
557,9,-9.732,0,1,1,0.64
558,14,-10.095,0,5,1,0.64
559,8,-11.369,0,2,1,0.639
560,76,-17.619,0,38,1,0.639
561,16,-13.191,0,3,1,0.638
562,6,-13.205,0,2,1,0.637
563,7,-9.407,0,1,1,0.637
564,46,-11.396,1,13,1,0.636
565,34,-12.507,1,15,1,0.635
566,41,-12.675,1,17,1,0.635
567,28,-14.163,0,14,1,0.634
568,12,-13.285,0,4,1,0.633
569,33,-11.09,0,11,1,0.633
570,20,-13.44,0,10,1,0.632
571,7,-13.053,0,4,1,0.631
572,24,-13.795,0,11,1,0.631
573,13,-13.572,0,6,1,0.63
574,5,-12.945,0,2,1,0.629
575,71,-14.266,0,19,1,0.629
576,7,-12.507,0,4,1,0.628
577,10,-12.264,0,4,1,0.628
578,19,-12.894,0,7,1,0.627
579,28,-13.371,1,7,1,0.626
580,8,-12.229,0,2,1,0.626
581,20,-14.462,0,5,1,0.625
582,19,-14.108,0,8,1,0.624
583,8,-10.206,0,3,1,0.624
584,48,-13.958,1,15,1,0.623
585,19,-10.599,0,5,1,0.622
586,16,-12.691,0,6,1,0.622
587,57,-12.643,0,18,1,0.621
588,25,-14.095,0,9,1,0.62
589,11,-13.171,0,5,1,0.62
590,34,-10.575,0,8,1,0.619
591,6,-13.509,0,3,1,0.618
592,15,-13.076,0,7,1,0.618
593,15,-9.765,0,5,1,0.617
594,27,-13.732,0,11,1,0.617
595,21,-10.714,0,10,1,0.616
596,17,-13.679,0,7,1,0.615
597,31,-13.617,0,10,1,0.615
598,9,-13.079,0,3,1,0.614
599,9,-9.916,0,2,1,0.613
600,66,-13.032,2,26,1,0.613
601,6,-12.929,0,2,1,0.612
602,21,-11.643,1,9,1,0.611
603,70,-16.634,1,32,1,0.611
604,5,-13.952,0,3,1,0.61
605,5,-13.425,0,3,1,0.609
606,9,-9.056,0,0,1,0.609
607,46,-13.808,0,19,1,0.608
608,5,-12.875,0,3,1,0.607
609,17,-9.321,0,3,1,0.607
610,7,-13.796,0,4,1,0.606
611,13,-14.781,0,6,1,0.606
612,18,-13.003,0,8,1,0.605
613,7,-13.152,0,4,1,0.604
614,33,-13.683,0,10,1,0.604
615,38,-14.98,0,19,1,0.603
616,38,-11.507,0,11,1,0.602
617,5,-13.292,0,1,1,0.602
618,26,-12.614,0,13,1,0.601
619,9,-12.547,0,3,1,0.6
620,19,-13.096,0,9,1,0.6
621,49,-14.541,0,16,1,0.599
622,5,-13.425,0,3,1,0.598
623,17,-13.458,0,6,1,0.598
624,18,-12.463,0,6,1,0.597
625,6,-13.285,0,3,1,0.596
626,10,-12.19,0,4,1,0.596
627,9,-12.465,0,2,1,0.595
628,8,-12.412,0,3,1,0.595
629,27,-12.584,0,9,1,0.594
630,16,-12.632,0,7,1,0.593
631,6,-13.886,0,3,1,0.593
632,34,-15.518,0,16,1,0.592
633,19,-13.262,0,7,1,0.591
634,5,-13.222,0,2,1,0.591
635,56,-14.933,0,11,1,0.59
636,5,-14.222,0,2,1,0.589
637,81,-13.995,2,28,1,0.589
638,30,-15.188,0,17,1,0.588
639,42,-14.933,0,17,1,0.587
640,5,-14.502,0,3,1,0.587
641,9,-9.912,0,2,1,0.586
642,45,-15.2,0,24,1,0.585
643,30,-12.772,0,7,1,0.585
644,15,-12.925,0,7,1,0.584
645,12,-12.812,0,5,1,0.584
646,24,-11.685,1,8,1,0.583
647,5,-13.802,0,3,1,0.582
648,49,-12.303,1,18,1,0.582
649,8,-12.591,0,4,1,0.581
650,15,-12.271,0,7,1,0.58
651,24,-10.661,0,8,1,0.58
652,53,-14.97,0,16,1,0.579
653,50,-12.453,0,19,1,0.578
654,56,-13.56,0,20,1,0.578
655,19,-13.43,0,5,1,0.577
656,87,-17.302,0,39,1,0.576
657,61,-12.72,0,21,1,0.576
658,13,-12.756,0,5,1,0.575
659,21,-13.81,0,9,1,0.574
660,17,-13.92,0,6,1,0.574
661,12,-10.152,0,5,1,0.573
662,14,-12.89,0,7,1,0.573
663,57,-13.951,0,19,1,0.572
664,26,-12.962,0,13,1,0.571
665,5,-13.772,0,2,1,0.571
666,19,-10.046,0,8,1,0.57
667,45,-15.401,0,14,1,0.569
668,46,-13.127,2,16,1,0.569
669,44,-13.269,0,13,1,0.568
670,21,-14.029,0,9,1,0.567
671,7,-12.425,0,3,1,0.567
672,56,-15.044,1,29,1,0.566
673,11,-12.596,0,4,1,0.565
674,32,-11.297,0,16,1,0.565
675,58,-14.733,0,19,1,0.564
676,50,-15.688,0,15,1,0.564
677,55,-12.079,2,22,1,0.563
678,11,-9.962,0,3,1,0.562
679,56,-13.95,1,23,1,0.562
680,42,-12.678,2,21,1,0.561
681,6,-9.7,0,1,1,0.56
682,61,-13.384,0,23,1,0.56
683,36,-15.867,0,15,1,0.559
684,19,-10.685,0,7,1,0.558
685,17,-13.436,0,10,1,0.558
686,64,-16.425,1,23,1,0.557
687,13,-13.78,0,6,1,0.556
688,54,-13.867,0,12,1,0.556
689,68,-15.133,1,31,1,0.555
690,30,-13.722,0,11,1,0.554
691,21,-12.46,0,10,1,0.554
692,17,-12.745,0,7,1,0.553
693,65,-12.556,2,22,1,0.553
694,6,-13.856,0,2,1,0.552
695,35,-14.229,0,15,1,0.551
696,43,-14.705,0,14,1,0.551
697,9,-13.092,0,3,1,0.55
698,37,-13.744,0,15,1,0.549
699,5,-13.475,0,3,1,0.549
700,10,-13.985,0,3,1,0.548
701,18,-12.717,0,5,1,0.547
702,21,-13.146,0,8,1,0.547
703,33,-14.041,0,14,1,0.546
704,72,-16.682,0,33,1,0.545
705,30,-11.36,0,10,1,0.545
706,36,-14.615,0,15,1,0.544
707,52,-14.026,1,16,1,0.543
708,12,-9.755,0,1,1,0.543
709,33,-11.636,2,11,1,0.542
710,128,-16.096,1,50,1,0.542
711,46,-12.828,1,15,1,0.541
712,53,-11.455,0,11,1,0.54
713,16,-14.178,0,9,1,0.54
714,149,-21.047,1,65,1,0.539
715,93,-17.311,0,34,1,0.538
716,173,-19.814,2,78,1,0.538
717,50,-11.302,0,16,1,0.537
718,8,-9.542,0,1,1,0.536
719,28,-13.833,0,13,1,0.536
720,18,-13.436,0,5,1,0.535
721,13,-10.85,0,3,1,0.534
722,24,-14.565,0,7,1,0.534
723,19,-14.35,0,6,1,0.533
724,47,-12.581,0,18,1,0.532
725,5,-12.992,0,1,1,0.532
726,41,-10.754,0,12,1,0.531
727,70,-13.389,2,26,1,0.531
728,9,-12.325,0,2,1,0.53
729,56,-14.488,0,19,1,0.529
730,21,-14.092,0,12,1,0.529
731,20,-12.426,0,8,1,0.528
732,42,-14.141,0,14,1,0.527
733,5,-12.399,0,3,1,0.527
734,43,-13.893,0,10,1,0.526
