episode,steps,reward,coins,invalid,self_kill,eps
747,400,4.0,11,3,0,0.01
748,22,0.6,6,2,0,0.01
749,34,7.2,13,2,0,0.01
750,32,6.8,16,7,0,0.01
751,20,1.9,7,0,0,0.01
752,17,-0.2,5,1,0,0.01
753,58,9.1,16,0,0,0.01
754,50,3.4,10,1,0,0.01
755,23,3.1,10,0,0,0.01
756,39,3.0,12,4,0,0.01
757,281,-10.4,9,6,0,0.01
758,34,5.9,11,0,0,0.01
759,64,10.2,17,0,0,0.01
760,400,13.7,17,3,0,0.01
761,64,4.0,11,2,0,0.01
762,44,5.5,12,6,0,0.01
763,20,2.6,8,2,0,0.01
764,323,-11.8,10,11,0,0.01
765,26,4.9,10,2,0,0.01
766,35,4.3,10,0,0,0.01
767,28,9.0,14,0,0,0.01
768,61,8.7,16,5,0,0.01
769,34,6.0,11,0,0,0.01
770,400,13.8,16,1,0,0.01
771,55,5.2,12,3,0,0.01
772,37,9.6,15,1,0,0.01
773,44,7.5,13,2,0,0.01
774,400,-6.5,12,1,0,0.01
775,400,-3.0,18,138,0,0.01
776,28,1.6,7,4,0,0.01
777,36,10.7,16,0,0,0.01
778,48,4.4,11,8,0,0.01
779,35,1.7,10,4,0,0.01
780,34,6.5,12,2,0,0.01
781,400,15.7,19,1,0,0.01
782,400,8.6,16,8,0,0.01
783,24,7.1,12,0,0,0.01
784,39,6.9,13,1,0,0.01
785,400,6.8,15,1,0,0.01
786,26,1.8,7,2,0,0.01
787,124,2.6,13,26,0,0.01
788,42,-0.5,8,6,0,0.01
789,400,12.9,21,3,0,0.01
790,26,4.9,10,0,0,0.01
791,400,14.4,16,0,0,0.01
792,40,1.9,10,5,0,0.01
793,51,7.7,14,0,0,0.01
794,400,13.7,18,3,0,0.01
795,77,12.5,20,0,0,0.01
796,36,3.6,9,0,0,0.01
797,400,8.6,17,1,0,0.01
798,71,11.4,18,0,0,0.01
799,55,6.2,13,2,0,0.01
800,39,8.0,13,1,0,0.01
801,400,15.9,18,2,0,0.01
802,70,6.6,13,0,0,0.01
803,55,4.7,11,1,0,0.01
804,400,10.1,16,3,0,0.01
805,400,14.7,16,4,0,0.01
806,34,3.0,8,2,0,0.01
807,37,6.6,12,1,0,0.01
808,22,6.3,11,0,0,0.01
809,400,20.4,23,4,0,0.01
810,400,3.9,12,0,0,0.01
811,54,4.6,11,1,0,0.01
812,18,1.1,6,0,0,0.01
813,26,2.1,7,2,0,0.01
814,27,2.7,8,1,0,0.01
815,30,6.7,12,0,0,0.01
816,29,0.2,9,6,0,0.01
817,20,1.2,6,2,0,0.01
818,400,3.8,11,0,0,0.01
819,145,4.8,13,2,0,0.01
820,400,11.6,14,3,0,0.01
821,31,4.0,10,1,0,0.01
822,58,4.7,12,0,0,0.01
823,146,7.8,22,7,0,0.01
824,20,3.2,8,2,0,0.01
825,49,6.7,16,6,0,0.01
826,24,7.8,13,0,0,0.01
827,53,0.5,7,5,0,0.01
828,213,-12.3,11,5,1,0.01
829,32,4.7,10,2,0,0.01
830,35,4.2,10,1,0,0.01
831,44,10.5,16,2,0,0.01
832,26,2.8,8,2,0,0.01
833,246,-6.3,16,3,1,0.01
834,24,3.8,9,0,0,0.01
835,37,7.6,13,1,0,0.01
836,19,3.6,9,0,0,0.01
837,38,5.9,11,0,0,0.01
838,32,5.2,11,0,0,0.01
839,65,4.6,13,5,0,0.01
840,52,2.5,9,4,0,0.01
841,73,3.9,15,14,0,0.01
842,40,1.5,11,3,0,0.01
843,18,5.2,10,0,0,0.01
844,82,4.6,12,1,0,0.01
845,26,3.8,9,2,0,0.01
846,26,2.0,7,2,0,0.01
847,66,4.0,11,1,0,0.01
848,39,7.5,13,3,0,0.01
849,45,13.5,19,2,0,0.01
850,400,10.1,15,0,0,0.01
851,27,2.3,11,6,0,0.01
852,46,9.4,16,2,0,0.01
853,90,13.6,22,1,0,0.01
854,93,2.6,18,9,1,0.01
855,32,8.7,14,0,0,0.01
856,30,5.1,10,0,0,0.01
857,31,8.3,14,1,0,0.01
858,107,1.3,17,7,1,0.01
859,20,3.0,8,0,0,0.01
860,23,2.8,8,1,0,0.01
861,42,3.9,10,0,0,0.01
862,22,1.9,7,2,0,0.01
863,37,5.0,14,6,0,0.01
864,46,0.2,10,5,0,0.01
865,32,8.0,13,2,0,0.01
866,46,5.0,11,2,0,0.01
867,32,9.0,14,2,0,0.01
868,32,7.2,16,3,0,0.01
869,25,3.8,9,1,0,0.01
870,25,-0.3,8,3,0,0.01
871,400,16.5,18,2,0,0.01
872,74,10.7,18,1,0,0.01
873,52,3.1,10,2,0,0.01
874,400,11.2,17,0,0,0.01
875,36,9.9,15,0,0,0.01
876,27,3.0,11,3,0,0.01
877,34,6.1,12,1,0,0.01
878,22,5.1,10,0,0,0.01
879,30,4.7,10,2,0,0.01
880,52,11.4,18,0,0,0.01
881,34,8.4,14,0,0,0.01
882,29,4.7,10,2,0,0.01
883,28,7.2,12,0,0,0.01
884,24,3.0,8,2,0,0.01
885,104,5.5,14,0,0,0.01
886,27,7.1,12,0,0,0.01
887,20,2.3,7,0,0,0.01
888,32,8.9,14,0,0,0.01
889,400,10.3,17,3,0,0.01
890,400,7.6,13,0,0,0.01
891,204,-1.5,14,8,0,0.01
892,24,3.1,8,0,0,0.01
893,39,1.6,10,6,0,0.01
894,17,-0.9,4,1,0,0.01
895,128,6.0,15,9,0,0.01
896,39,6.4,13,4,0,0.01
897,37,8.5,14,0,0,0.01
898,35,4.8,14,6,0,0.01
899,383,-32.2,7,145,0,0.01
900,22,2.1,7,2,0,0.01
901,25,1.8,7,1,0,0.01
902,42,7.1,13,4,0,0.01
903,23,3.2,11,2,0,0.01
904,60,7.7,14,1,0,0.01
905,34,7.7,13,1,0,0.01
906,19,2.8,8,1,0,0.01
907,61,9.3,16,2,0,0.01
908,34,8.6,14,2,0,0.01
909,29,7.6,13,1,0,0.01
910,33,4.0,13,6,0,0.01
911,35,6.2,12,3,0,0.01
912,24,0.9,6,2,0,0.01
913,30,5.4,11,2,0,0.01
914,32,5.8,11,2,0,0.01
915,35,-1.0,8,7,0,0.01
916,400,-0.3,12,5,0,0.01
917,54,8.4,15,5,0,0.01
918,24,0.2,6,2,0,0.01
919,57,3.9,10,0,0,0.01
920,33,6.5,12,1,0,0.01
921,22,0.4,6,3,0,0.01
922,400,19.6,23,23,0,0.01
923,25,0.8,10,5,0,0.01
924,24,1.9,7,2,0,0.01
925,48,11.4,18,1,0,0.01
926,20,2.0,7,2,0,0.01
927,400,3.8,11,1,0,0.01
928,22,1.9,7,2,0,0.01
929,89,7.6,15,8,0,0.01
930,196,0.2,10,1,0,0.01
931,52,1.3,15,4,1,0.01
932,84,-2.5,14,4,1,0.01
933,121,-1.1,10,31,0,0.01
934,22,1.9,7,2,0,0.01
935,31,2.5,8,2,0,0.01
936,32,7.8,13,0,0,0.01
937,400,14.8,19,30,0,0.01
938,28,4.6,10,2,0,0.01
939,56,13.2,19,2,0,0.01
940,400,14.1,17,2,0,0.01
941,38,6.1,12,0,0,0.01
942,22,1.9,7,2,0,0.01
943,86,10.8,17,1,0,0.01
944,24,5.6,11,2,0,0.01
945,231,9.5,20,0,0,0.01
946,26,3.8,9,0,0,0.01
947,95,8.4,14,10,0,0.01
948,400,7.0,9,2,0,0.01
949,400,-5.3,14,4,0,0.01
950,400,16.7,19,2,0,0.01
951,24,4.2,10,4,0,0.01
952,33,7.2,13,1,0,0.01
953,55,5.6,12,1,0,0.01
954,32,4.6,10,0,0,0.01
955,47,6.4,16,4,0,0.01
956,400,2.0,11,1,0,0.01
957,77,10.1,18,3,0,0.01
958,40,9.8,15,0,0,0.01
959,24,4.9,10,0,0,0.01
960,400,6.3,15,0,0,0.01
961,400,19.5,21,1,0,0.01
962,136,7.5,15,0,0,0.01
963,33,6.7,12,1,0,0.01
964,39,4.4,12,3,0,0.01
965,26,3.6,9,2,0,0.01
966,32,2.2,7,2,0,0.01
967,34,5.5,11,2,0,0.01
968,28,6.3,12,2,0,0.01
969,67,8.9,16,1,0,0.01
970,22,3.4,8,0,0,0.01
971,41,10.4,16,1,0,0.01
972,43,10.0,15,1,0,0.01
973,35,2.3,9,4,0,0.01
974,28,0.7,6,2,0,0.01
975,400,8.7,18,3,0,0.01
976,26,4.1,9,0,0,0.01
977,35,0.8,9,3,0,0.01
978,24,2.2,7,0,0,0.01
979,55,3.1,13,4,0,0.01
980,50,12.9,19,0,0,0.01
981,45,7.1,14,2,0,0.01
982,64,11.5,18,0,0,0.01
983,400,9.1,16,16,0,0.01
984,55,12.0,19,3,0,0.01
985,400,9.0,11,4,0,0.01
986,17,-1.1,4,1,0,0.01
987,26,1.6,7,4,0,0.01
988,164,7.7,17,0,0,0.01
989,203,-0.5,14,4,0,0.01
990,120,12.4,19,0,0,0.01
991,44,9.0,15,2,0,0.01
992,24,3.7,9,2,0,0.01
993,15,-0.2,5,1,0,0.01
994,36,8.5,14,0,0,0.01
995,22,2.5,8,2,0,0.01
996,400,15.9,21,1,0,0.01
997,48,9.2,15,0,0,0.01
998,33,0.8,10,5,0,0.01
999,26,3.9,9,0,0,0.01
1000,59,4.4,11,2,0,0.01
1001,27,3.9,9,0,0,0.01
1002,400,5.5,11,2,0,0.01
1003,37,2.6,12,5,0,0.01
1004,30,3.1,9,4,0,0.01
1005,141,6.8,16,0,0,0.01
1006,72,2.3,9,1,0,0.01
1007,30,4.8,10,2,0,0.01
1008,106,7.7,17,3,0,0.01
1009,36,5.9,12,6,0,0.01
1010,26,3.7,9,0,0,0.01
1011,89,6.3,15,1,0,0.01
1012,400,15.9,21,1,0,0.01
1013,48,9.1,15,0,0,0.01
1014,400,2.4,11,59,0,0.01
1015,78,6.5,14,2,0,0.01
1016,400,14.5,17,21,0,0.01
1017,66,4.3,14,4,0,0.01
1018,400,0.7,9,1,0,0.01
1019,50,8.5,14,3,0,0.01
1020,97,12.4,20,1,0,0.01
1021,18,2.4,7,0,0,0.01
1022,45,4.3,10,5,0,0.01
1023,34,7.9,13,2,0,0.01
1024,400,15.0,23,2,0,0.01
1025,400,12.4,14,7,0,0.01
1026,36,-1.2,12,5,1,0.01
1027,89,6.4,14,3,0,0.01
1028,33,5.5,11,1,0,0.01
1029,23,3.7,9,1,0,0.01
1030,21,3.0,8,0,0,0.01
1031,20,2.9,8,2,0,0.01
1032,18,3.0,8,0,0,0.01
1033,74,5.9,13,4,0,0.01
1034,48,4.1,11,2,0,0.01
1035,42,9.2,15,2,0,0.01
1036,43,9.1,15,1,0,0.01
1037,102,5.7,14,6,0,0.01
1038,40,5.0,11,0,0,0.01
1039,46,7.1,13,2,0,0.01
1040,69,10.0,12,1,0,0.01
1041,400,7.7,12,1,0,0.01
1042,50,12.7,18,2,0,0.01
1043,400,13.5,15,0,0,0.01
1044,33,6.2,11,1,0,0.01
1045,32,3.4,9,2,0,0.01
1046,37,7.5,16,3,0,0.01
1047,400,14.9,17,1,0,0.01
1048,22,2.7,8,2,0,0.01
1049,400,6.1,14,3,0,0.01
1050,40,-1.3,12,2,1,0.01
1051,182,10.1,18,3,0,0.01
1052,400,10.2,11,1,0,0.01
1053,400,18.9,22,7,0,0.01
1054,43,8.8,14,1,0,0.01
1055,23,3.9,9,1,0,0.01
1056,400,7.7,9,10,0,0.01
1057,33,2.3,11,5,0,0.01
1058,400,14.5,16,4,0,0.01
1059,16,0.0,5,1,0,0.01
1060,18,1.4,6,0,0,0.01
1061,400,16.5,18,1,0,0.01
1062,56,11.2,18,1,0,0.01
1063,16,0.0,5,2,0,0.01
1064,26,6.2,11,0,0,0.01
1065,26,8.7,16,3,0,0.01
1066,400,12.2,19,45,0,0.01
1067,29,3.7,12,3,0,0.01
1068,400,18.4,21,14,0,0.01
1069,400,1.9,16,128,0,0.01
1070,27,1.0,11,0,1,0.01
1071,31,0.1,9,6,0,0.01
1072,50,8.2,14,2,0,0.01
1073,41,4.6,10,4,0,0.01
1074,341,-13.6,13,2,1,0.01
1075,28,-0.4,5,4,0,0.01
1076,42,0.9,10,9,0,0.01
1077,400,1.8,10,8,0,0.01
1078,23,2.9,8,1,0,0.01
1079,400,8.8,19,101,0,0.01
1080,400,8.3,16,1,0,0.01
1081,14,1.2,6,2,0,0.01
1082,29,2.9,8,1,0,0.01
1083,400,12.1,14,0,0,0.01
1084,171,-4.0,16,2,1,0.01
1085,31,1.6,11,5,0,0.01
1086,44,8.2,14,6,0,0.01
1087,26,6.8,12,2,0,0.01
1088,18,0.1,5,2,0,0.01
1089,23,3.0,8,0,0,0.01
1090,20,2.2,7,2,0,0.01
1091,40,2.5,12,4,0,0.01
1092,22,0.9,6,2,0,0.01
1093,73,4.8,12,0,0,0.01
1094,400,11.1,16,2,0,0.01
1095,19,0.9,6,1,0,0.01
1096,361,-13.4,18,2,1,0.01
1097,22,-0.3,5,2,0,0.01
1098,23,-0.7,8,5,0,0.01
1099,34,3.1,9,4,0,0.01
1100,400,-0.7,14,2,0,0.01
1101,210,2.7,16,10,0,0.01
1102,28,2.9,8,2,0,0.01
1103,320,-20.4,11,6,1,0.01
1104,30,2.5,8,2,0,0.01
1105,24,2.8,8,2,0,0.01
1106,400,7.0,13,1,0,0.01
1107,19,3.6,9,1,0,0.01
1108,25,2.8,8,1,0,0.01
1109,31,4.8,10,1,0,0.01
1110,96,9.8,18,4,0,0.01
1111,30,3.8,9,0,0,0.01
1112,400,6.5,14,8,0,0.01
1113,24,1.1,6,2,0,0.01
1114,25,1.0,6,0,0,0.01
1115,36,3.4,9,4,0,0.01
1116,62,15.0,21,0,0,0.01
1117,36,4.4,10,2,0,0.01
1118,400,13.8,17,12,0,0.01
1119,27,2.9,8,1,0,0.01
1120,26,4.0,9,0,0,0.01
1121,78,5.0,13,0,0,0.01
1122,78,9.0,16,3,0,0.01
1123,58,9.6,16,1,0,0.01
1124,400,-0.2,21,3,0,0.01
1125,400,17.5,20,13,0,0.01
1126,400,4.0,10,0,0,0.01
1127,59,6.4,12,0,0,0.01
1128,400,0.1,11,95,0,0.01
1129,27,0.3,6,1,0,0.01
1130,24,3.8,9,1,0,0.01
1131,33,5.8,11,1,0,0.01
1132,15,2.3,7,1,0,0.01
1133,400,11.0,15,1,0,0.01
1134,31,4.9,11,3,0,0.01
1135,64,9.3,16,1,0,0.01
1136,33,4.3,10,3,0,0.01
1137,31,2.9,9,5,0,0.01
1138,46,8.2,15,0,0,0.01
1139,79,13.3,24,5,0,0.01
1140,126,7.5,15,9,0,0.01
1141,31,-5.6,7,6,1,0.01
1142,28,3.9,9,0,0,0.01
1143,32,3.0,8,2,0,0.01
1144,35,5.5,15,5,0,0.01
1145,298,4.6,16,8,0,0.01
1146,25,3.1,8,0,0,0.01
1147,400,-4.2,16,2,0,0.01
1148,35,9.6,15,1,0,0.01
1149,30,7.6,13,2,0,0.01
1150,35,5.6,11,1,0,0.01
1151,400,1.8,11,4,0,0.01
1152,32,5.5,11,2,0,0.01
1153,59,9.9,16,1,0,0.01
1154,400,13.2,16,1,0,0.01
1155,37,6.2,12,3,0,0.01
1156,177,-2.6,16,24,1,0.01
1157,53,3.7,13,9,0,0.01
1158,26,3.6,9,1,0,0.01
1159,28,1.0,9,3,0,0.01
1160,50,4.0,11,1,0,0.01
1161,30,9.8,15,0,0,0.01
1162,34,7.0,12,0,0,0.01
1163,16,0.9,6,2,0,0.01
1164,55,9.8,16,3,0,0.01
1165,400,3.3,14,17,0,0.01
1166,400,8.1,15,5,0,0.01
1167,203,3.2,15,15,0,0.01
1168,28,3.6,9,2,0,0.01
1169,63,14.9,21,0,0,0.01
1170,29,2.4,8,1,0,0.01
1171,400,10.3,18,27,0,0.01
1172,66,10.0,16,0,0,0.01
1173,20,6.1,11,0,0,0.01
1174,400,16.3,18,3,0,0.01
1175,400,10.0,17,55,0,0.01
1176,19,1.9,7,0,0,0.01
1177,25,4.1,9,1,0,0.01
1178,45,5.0,11,0,0,0.01
1179,62,11.3,17,2,0,0.01
1180,44,9.6,15,0,0,0.01
1181,28,5.9,11,0,0,0.01
1182,29,7.3,13,3,0,0.01
1183,400,5.1,11,57,0,0.01
1184,79,7.4,15,0,0,0.01
1185,400,-2.4,12,36,0,0.01
1186,34,8.0,13,0,0,0.01
1187,400,15.7,17,9,0,0.01
1188,53,7.7,14,0,0,0.01
1189,29,4.0,9,1,0,0.01
1190,44,10.5,17,3,0,0.01
1191,39,7.7,13,0,0,0.01
1192,122,7.0,17,21,0,0.01
1193,400,5.7,13,9,0,0.01
1194,22,6.2,11,0,0,0.01
1195,29,1.8,11,6,0,0.01
1196,24,3.6,9,0,0,0.01
1197,27,3.3,9,2,0,0.01
1198,40,10.6,16,2,0,0.01
1199,32,1.5,8,6,0,0.01
1200,25,2.5,8,2,0,0.01
1201,32,4.7,10,2,0,0.01
1202,61,4.2,11,1,0,0.01
1203,39,2.2,8,2,0,0.01
1204,37,3.9,10,2,0,0.01
1205,135,1.1,13,2,0,0.01
1206,30,5.8,11,1,0,0.01
1207,120,1.3,12,0,0,0.01
1208,64,5.0,12,0,0,0.01
1209,32,4.2,10,5,0,0.01
1210,36,7.9,13,1,0,0.01
1211,400,5.8,14,17,0,0.01
1212,289,-24.5,4,5,1,0.01
1213,24,1.1,6,0,0,0.01
1214,28,5.6,11,1,0,0.01
1215,23,-1.7,7,6,0,0.01
1216,66,6.2,13,5,0,0.01
1217,82,7.4,16,2,0,0.01
1218,25,0.8,6,0,0,0.01
1219,56,9.8,16,0,0,0.01
1220,20,3.7,9,2,0,0.01
1221,29,3.3,13,0,1,0.01
1222,26,6.2,11,0,0,0.01
1223,39,1.5,8,2,0,0.01
1224,80,4.2,12,5,0,0.01
1225,36,2.5,8,1,0,0.01
1226,34,4.1,13,6,0,0.01
1227,36,8.9,14,0,0,0.01
1228,17,2.2,7,1,0,0.01
1229,37,6.0,11,1,0,0.01
1230,35,4.7,11,5,0,0.01
1231,58,7.1,14,2,0,0.01
1232,44,4.1,10,3,0,0.01
1233,22,6.2,11,0,0,0.01
1234,400,10.5,18,12,0,0.01
1235,30,5.8,11,2,0,0.01
1236,400,6.4,12,1,0,0.01
1237,18,-2.0,3,2,0,0.01
1238,114,6.8,16,3,0,0.01
1239,80,7.0,15,0,0,0.01
1240,32,1.1,9,2,0,0.01
1241,400,-2.0,12,3,0,0.01
1242,57,6.0,16,3,0,0.01
1243,44,16.9,23,2,0,0.01
1244,400,4.7,19,1,0,0.01
1245,30,8.6,14,0,0,0.01
1246,22,4.9,10,0,0,0.01
1247,22,4.9,10,2,0,0.01
1248,34,2.3,10,3,0,0.01
1249,67,11.5,19,0,0,0.01
1250,109,1.5,13,6,0,0.01
1251,26,5.8,11,2,0,0.01
1252,25,2.8,8,0,0,0.01
1253,32,4.7,10,2,0,0.01
1254,400,1.2,9,5,0,0.01
1255,54,5.2,19,3,1,0.01
1256,23,-0.2,5,1,0,0.01
1257,27,5.8,11,1,0,0.01
1258,400,-5.7,17,1,0,0.01
1259,35,3.4,12,6,0,0.01
1260,400,12.3,14,0,0,0.01
1261,35,10.4,15,1,0,0.01
1262,44,4.5,14,6,0,0.01
1263,68,8.7,19,5,0,0.01
1264,400,8.8,13,4,0,0.01
1265,35,6.1,12,2,0,0.01
1266,30,11.7,17,0,0,0.01
1267,400,-1.4,15,2,0,0.01
1268,400,7.4,19,1,0,0.01
1269,74,3.5,18,5,1,0.01
1270,18,3.2,8,0,0,0.01
1271,288,-10.7,17,4,1,0.01
1272,400,18.7,21,2,0,0.01
1273,32,4.8,12,2,0,0.01
1274,54,8.5,19,3,0,0.01
1275,24,3.7,9,2,0,0.01
1276,117,5.9,13,1,0,0.01
1277,23,2.5,8,2,0,0.01
1278,47,6.2,12,4,0,0.01
1279,400,-3.8,15,1,0,0.01
1280,18,1.1,6,2,0,0.01
1281,59,3.6,10,0,0,0.01
1282,25,3.9,9,1,0,0.01
1283,33,6.5,12,0,0,0.01
1284,38,10.1,16,2,0,0.01
1285,400,18.4,20,1,0,0.01
1286,23,0.6,6,1,0,0.01
1287,150,10.2,18,2,0,0.01
1288,67,14.2,20,2,0,0.01
1289,400,11.8,15,16,0,0.01
1290,25,2.6,8,1,0,0.01
1291,34,1.5,7,2,0,0.01
1292,400,13.6,17,13,0,0.01
1293,36,9.8,15,0,0,0.01
1294,19,0.8,6,1,0,0.01
1295,400,14.7,17,2,0,0.01
1296,26,7.9,13,0,0,0.01
1297,24,5.0,10,0,0,0.01
1298,400,5.4,15,12,0,0.01
1299,140,2.1,14,14,0,0.01
1300,400,13.3,17,1,0,0.01
1301,40,7.3,13,2,0,0.01
1302,400,15.0,18,0,0,0.01
1303,39,6.8,12,3,0,0.01
1304,400,14.9,17,2,0,0.01
1305,26,3.1,8,2,0,0.01
1306,26,1.5,10,5,0,0.01
1307,28,2.4,11,4,0,0.01
1308,33,4.4,10,0,0,0.01
1309,400,12.4,16,18,0,0.01
1310,400,12.1,14,4,0,0.01
1311,45,10.0,16,0,0,0.01
1312,400,-11.1,10,6,0,0.01
1313,26,3.9,9,2,0,0.01
1314,400,14.2,16,3,0,0.01
1315,24,3.8,9,2,0,0.01
1316,35,6.8,12,0,0,0.01
1317,400,15.3,17,2,0,0.01
1318,28,6.6,12,1,0,0.01
1319,38,1.7,7,2,0,0.01
1320,43,10.4,16,1,0,0.01
1321,400,-6.8,15,5,0,0.01
1322,74,4.6,19,6,1,0.01
1323,44,6.7,12,2,0,0.01
1324,15,-1.3,4,1,0,0.01
1325,44,3.1,9,2,0,0.01
1326,18,1.0,6,0,0,0.01
1327,33,8.6,14,1,0,0.01
1328,33,8.7,14,1,0,0.01
1329,400,5.7,17,0,0,0.01
1330,25,9.9,15,1,0,0.01
1331,20,1.3,6,2,0,0.01
1332,16,0.1,5,0,0,0.01
1333,400,14.1,16,9,0,0.01
1334,48,7.7,16,3,0,0.01
1335,400,5.3,17,2,0,0.01
1336,24,4.0,9,2,0,0.01
1337,28,7.0,12,0,0,0.01
1338,30,8.8,14,0,0,0.01
1339,19,1.2,6,1,0,0.01
1340,65,4.1,11,5,0,0.01
1341,36,10.0,15,0,0,0.01
1342,400,-6.1,15,2,0,0.01
1343,400,13.1,18,20,0,0.01
1344,34,5.4,11,2,0,0.01
1345,18,-0.1,5,2,0,0.01
1346,16,-2.9,2,2,0,0.01
1347,26,3.7,9,2,0,0.01
1348,28,6.7,12,0,0,0.01
1349,24,7.7,13,0,0,0.01
1350,400,1.4,11,9,0,0.01
1351,225,-5.5,18,6,1,0.01
1352,23,3.9,9,1,0,0.01
1353,57,14.1,20,3,0,0.01
1354,41,9.6,15,1,0,0.01
1355,40,9.2,14,2,0,0.01
1356,327,-14.6,12,7,1,0.01
1357,23,1.7,7,0,0,0.01
1358,400,7.9,11,8,0,0.01
1359,51,12.6,18,1,0,0.01
1360,97,5.0,19,6,1,0.01
1361,60,8.5,14,1,0,0.01
1362,52,3.3,13,6,0,0.01
1363,47,9.1,15,5,0,0.01
1364,39,10.6,16,3,0,0.01
1365,23,-1.0,7,3,0,0.01
1366,28,2.8,8,0,0,0.01
1367,38,9.2,14,2,0,0.01
1368,23,1.1,6,1,0,0.01
1369,26,0.9,6,2,0,0.01
1370,400,-1.1,14,8,0,0.01
1371,400,6.9,12,7,0,0.01
1372,61,6.6,14,0,0,0.01
1373,35,9.4,15,1,0,0.01
1374,44,6.5,16,7,0,0.01
1375,22,-1.1,5,6,0,0.01
1376,51,2.0,12,4,0,0.01
1377,33,7.5,13,1,0,0.01
1378,27,2.4,11,5,0,0.01
1379,24,4.6,10,2,0,0.01
1380,18,1.1,6,2,0,0.01
1381,36,5.2,11,0,0,0.01
1382,400,6.0,15,16,0,0.01
1383,48,9.0,14,0,0,0.01
1384,400,-7.2,13,3,0,0.01
1385,39,9.4,15,0,0,0.01
1386,30,4.0,9,2,0,0.01
1387,400,-11.6,9,8,0,0.01
1388,400,2.1,16,6,0,0.01
1389,33,8.0,13,1,0,0.01
1390,32,9.9,15,2,0,0.01
1391,45,5.6,11,1,0,0.01
1392,42,9.6,19,4,0,0.01
1393,31,1.9,7,0,0,0.01
1394,269,6.4,17,7,1,0.01
1395,53,8.6,15,1,0,0.01
1396,32,5.8,11,0,0,0.01
1397,400,-7.5,14,3,0,0.01
1398,36,4.3,10,2,0,0.01
1399,20,2.0,7,0,0,0.01
1400,27,4.0,9,1,0,0.01
1401,30,6.6,12,1,0,0.01
1402,62,12.7,19,2,0,0.01
1403,29,10.0,15,1,0,0.01
1404,29,4.5,10,1,0,0.01
1405,55,10.9,20,2,0,0.01
1406,231,3.8,20,9,1,0.01
1407,400,12.2,20,4,0,0.01
1408,400,14.4,17,11,0,0.01
1409,40,4.0,10,3,0,0.01
1410,21,2.9,8,1,0,0.01
1411,45,6.1,12,3,0,0.01
1412,39,7.4,13,1,0,0.01
1413,400,14.0,16,2,0,0.01
1414,93,1.9,12,3,0,0.01
1415,24,4.0,9,0,0,0.01
1416,24,4.9,10,0,0,0.01
1417,24,5.6,11,0,0,0.01
1418,400,19.4,22,3,0,0.01
1419,400,-2.5,20,1,0,0.01
1420,32,9.4,15,0,0,0.01
1421,93,5.6,15,5,0,0.01
1422,400,-11.3,11,7,0,0.01
1423,26,-0.4,8,4,0,0.01
1424,35,-0.6,8,6,0,0.01
1425,51,3.3,9,5,0,0.01
1426,20,6.1,11,0,0,0.01
1427,400,2.7,21,1,0,0.01
1428,38,8.0,13,2,0,0.01
1429,21,6.3,11,0,0,0.01
1430,37,5.5,11,1,0,0.01
1431,400,12.4,13,0,0,0.01
1432,29,3.9,9,1,0,0.01
1433,400,18.1,20,0,0,0.01
1434,29,4.5,12,2,0,0.01
1435,21,1.7,7,1,0,0.01
1436,54,18.2,25,2,0,0.01
1437,22,1.3,6,0,0,0.01
1438,29,5.5,11,3,0,0.01
1439,400,16.3,20,20,0,0.01
1440,400,2.8,10,6,0,0.01
1441,400,13.2,15,7,0,0.01
1442,379,-19.1,14,7,1,0.01
1443,45,3.5,13,4,0,0.01
1444,18,3.1,8,0,0,0.01
1445,141,2.0,15,6,0,0.01
1446,21,4.9,10,0,0,0.01
1447,35,8.9,14,1,0,0.01
1448,34,7.1,12,2,0,0.01
1449,400,12.2,13,6,0,0.01
1450,400,10.5,19,78,0,0.01
1451,400,6.0,14,4,0,0.01
1452,39,4.9,10,0,0,0.01
1453,31,2.2,11,6,0,0.01
1454,36,9.5,15,0,0,0.01
1455,26,5.8,11,0,0,0.01
1456,25,6.9,12,1,0,0.01
1457,20,5.1,10,2,0,0.01
1458,148,5.5,13,6,0,0.01
1459,32,4.2,9,3,0,0.01
1460,37,1.1,10,6,0,0.01
1461,26,2.4,8,2,0,0.01
1462,28,9.0,14,0,0,0.01
1463,13,1.3,6,1,0,0.01
1464,400,14.0,22,3,0,0.01
1465,40,2.8,9,3,0,0.01
1466,400,-3.6,14,7,0,0.01
1467,46,6.5,12,0,0,0.01
1468,62,0.4,8,1,0,0.01
1469,140,6.2,21,28,1,0.01
1470,400,13.8,16,1,0,0.01
1471,400,-6.5,9,108,0,0.01
1472,101,7.8,16,15,0,0.01
1473,122,5.3,18,9,0,0.01
1474,35,4.9,13,3,0,0.01
1475,32,5.4,11,2,0,0.01
1476,78,5.0,15,8,0,0.01
1477,400,9.8,18,1,0,0.01
1478,400,-9.7,13,6,0,0.01
1479,400,5.2,14,6,0,0.01
1480,400,-6.5,13,4,0,0.01
1481,400,-1.4,19,4,0,0.01
1482,400,-4.4,11,13,0,0.01
1483,19,1.9,7,0,0,0.01
1484,48,2.8,9,7,0,0.01
1485,400,17.0,19,3,0,0.01
1486,58,10.7,19,3,0,0.01
1487,26,3.0,8,1,0,0.01
1488,35,5.4,13,3,0,0.01
1489,32,6.1,12,2,0,0.01
1490,400,-3.7,10,6,0,0.01
1491,27,2.0,7,3,0,0.01
