episode,steps,reward,coins,invalid,self_kill,eps
643,31,-13.191,2,8,1,0.695
644,6,-11.398,1,2,1,0.695
645,14,-13.431,0,5,1,0.694
646,8,-13.396,0,4,1,0.694
647,13,-10.681,2,3,1,0.693
648,7,-11.778,1,4,1,0.693
649,23,-9.178,1,5,1,0.692
650,14,-10.451,3,3,1,0.692
651,5,-9.603,2,0,1,0.691
652,18,-12.958,1,11,1,0.691
653,14,-12.146,2,8,1,0.69
654,41,-16.464,0,17,1,0.69
655,13,-12.866,0,3,1,0.689
656,15,-13.968,0,4,1,0.689
657,20,-12.096,2,9,1,0.688
658,32,-11.212,3,9,1,0.688
659,11,-11.831,1,3,1,0.687
660,53,-10.877,5,19,1,0.687
661,16,-12.083,1,8,1,0.686
662,11,-13.756,0,6,1,0.686
663,6,-9.288,1,0,1,0.686
664,25,-13.366,1,8,1,0.685
665,38,-8.91,5,10,1,0.685
666,22,-11.416,3,11,1,0.684
667,16,-7.491,3,2,1,0.684
668,5,-12.078,1,3,1,0.683
669,35,-10.047,4,7,1,0.683
670,5,-12.866,0,1,1,0.682
671,22,-11.746,2,11,1,0.682
672,18,-13.681,0,8,1,0.681
673,9,-12.636,0,3,1,0.681
674,7,-12.563,0,2,1,0.68
675,6,-12.573,0,3,1,0.68
676,15,-14.111,0,8,1,0.679
677,5,-13.056,0,3,1,0.679
678,10,-11.426,2,5,1,0.678
679,10,-12.963,0,3,1,0.678
680,15,-13.321,1,11,1,0.677
681,9,-8.698,4,4,1,0.677
682,9,-13.221,0,2,1,0.677
683,6,-11.638,1,3,1,0.676
684,11,-12.738,1,5,1,0.676
685,29,-11.887,3,11,1,0.675
686,7,-12.781,0,5,1,0.675
687,13,-9.838,3,2,1,0.674
688,8,-13.311,0,3,1,0.674
689,11,-12.851,1,8,1,0.673
690,31,-10.138,5,11,1,0.673
691,14,-11.636,1,6,1,0.672
692,14,-10.746,3,4,1,0.672
693,16,-12.936,0,7,1,0.671
694,20,-9.041,5,5,1,0.671
695,6,-12.913,0,2,1,0.67
696,32,-13.361,2,10,1,0.67
697,20,-7.917,3,3,1,0.669
698,17,-14.563,0,12,1,0.669
699,9,-9.981,1,4,1,0.668
700,18,-11.239,1,6,1,0.668
701,5,-11.033,2,2,1,0.667
702,18,-14.763,0,15,1,0.667
703,6,-11.233,2,4,1,0.667
704,32,-6.972,6,6,1,0.666
705,26,-7.906,3,3,1,0.666
706,34,-14.162,2,19,1,0.665
707,5,-13.136,0,4,1,0.665
708,15,-7.536,6,5,1,0.664
709,12,-12.466,1,2,1,0.664
710,12,-12.538,1,4,1,0.663
711,55,-11.294,5,14,1,0.663
712,23,-10.052,4,8,1,0.662
713,11,-12.621,1,5,1,0.662
714,15,-11.513,2,5,1,0.661
715,11,-12.336,1,5,1,0.661
716,29,-15.346,0,16,1,0.66
717,31,-11.134,3,13,1,0.66
718,18,-13.896,0,9,1,0.659
719,24,-8.258,3,6,1,0.659
720,5,-11.451,1,2,1,0.658
721,6,-11.368,1,1,1,0.658
722,8,-13.178,0,2,1,0.658
723,9,-9.228,3,3,1,0.657
724,45,-11.072,5,18,1,0.657
725,5,-10.881,1,1,1,0.656
726,18,-12.023,2,8,1,0.656
727,6,-8.851,3,1,1,0.655
728,24,-11.239,2,8,1,0.655
729,14,-11.081,2,5,1,0.654
730,18,-13.881,0,8,1,0.654
731,37,-14.721,1,12,1,0.653
