episode,steps,reward,coins,invalid,self_kill,eps
344,400,27.234,26,0,0,0.837
345,400,33.203,33,0,0,0.837
346,400,27.572,26,0,0,0.836
347,400,30.132,31,0,0,0.836
348,400,27.948,30,0,0,0.835
349,400,30.913,31,0,0,0.835
350,400,34.038,34,0,0,0.834
351,400,25.541,27,0,0,0.834
352,400,30.238,35,0,0,0.833
353,400,23.423,27,0,0,0.833
354,400,33.468,36,0,0,0.832
355,400,26.853,33,0,0,0.832
356,400,24.637,30,0,0,0.831
357,400,31.006,34,0,0,0.831
358,400,33.244,34,0,0,0.83
359,400,32.827,36,0,0,0.83
360,400,34.966,39,0,0,0.829
361,400,21.233,25,0,0,0.829
362,400,35.702,38,0,0,0.829
363,400,33.418,32,0,0,0.828
364,400,34.499,35,0,0,0.828
365,400,28.482,32,0,0,0.827
366,400,25.611,33,0,0,0.827
367,400,27.716,29,0,0,0.826
368,400,24.507,29,0,0,0.826
369,400,25.707,30,0,0,0.825
370,400,38.042,38,0,0,0.825
371,400,26.237,29,0,0,0.824
372,400,19.268,21,0,0,0.824
373,400,33.132,33,0,0,0.823
374,400,25.19,29,0,0,0.823
375,400,24.79,26,0,0,0.822
376,400,36.742,35,0,0,0.822
377,400,27.541,30,0,0,0.821
378,400,40.603,38,0,0,0.821
379,400,23.452,30,0,0,0.82
380,400,23.62,24,0,0,0.82
381,400,30.817,34,0,0,0.82
382,400,31.563,35,0,0,0.819
383,400,29.214,33,0,0,0.819
384,400,26.288,28,0,0,0.818
385,400,33.019,35,0,0,0.818
386,400,38.996,38,0,0,0.817
387,400,30.208,36,0,0,0.817
388,400,33.777,31,0,0,0.816
389,400,36.518,34,0,0,0.816
390,400,29.097,28,0,0,0.815
391,400,30.038,30,0,0,0.815
392,400,37.327,34,0,0,0.814
393,400,34.607,34,0,0,0.814
394,400,34.691,38,0,0,0.813
395,400,24.627,27,0,0,0.813
396,400,20.051,27,0,0,0.812
397,400,20.853,24,0,0,0.812
398,400,34.738,35,0,0,0.811
399,400,35.218,33,0,0,0.811
400,400,41.985,39,0,0,0.81
401,400,30.104,32,0,0,0.81
402,400,30.429,30,0,0,0.81
403,400,42.562,40,0,0,0.809
404,400,34.923,33,0,0,0.809
405,400,34.753,34,0,0,0.808
406,400,43.547,40,0,0,0.808
407,400,31.948,36,0,0,0.807
408,400,26.634,29,0,0,0.807
409,400,23.137,24,0,0,0.806
410,400,31.09,36,0,0,0.806
411,400,23.946,25,0,0,0.805
412,400,37.277,36,0,0,0.805
413,400,34.846,36,0,0,0.804
414,400,37.95,39,0,0,0.804
415,400,29.003,26,0,0,0.803
416,400,28.762,33,0,0,0.803
417,400,33.523,31,0,0,0.802
418,400,34.39,36,0,0,0.802
419,400,34.004,37,0,0,0.801
420,400,24.067,27,0,0,0.801
421,400,27.351,26,0,0,0.8
422,400,39.78,34,0,0,0.8
423,400,38.22,36,0,0,0.8
424,400,18.288,22,0,0,0.799
425,400,27.073,37,0,0,0.799
426,400,36.712,36,0,0,0.798
427,400,38.663,37,0,0,0.798
428,400,32.107,33,0,0,0.797
429,400,22.913,26,0,0,0.797
430,400,30.418,31,0,0,0.796
431,400,34.28,37,0,0,0.796
432,400,34.17,36,0,0,0.795
433,400,36.699,35,0,0,0.795
434,400,31.008,33,0,0,0.794
435,400,33.974,37,0,0,0.794
436,400,32.282,32,0,0,0.793
437,400,35.614,37,0,0,0.793
438,400,45.401,42,0,0,0.792
439,400,25.731,26,0,0,0.792
440,400,30.882,35,0,0,0.791
441,400,33.058,34,0,0,0.791
442,400,34.973,36,0,0,0.791
443,400,32.46,30,0,0,0.79
444,400,34.687,34,0,0,0.79
445,400,33.932,34,0,0,0.789
446,400,31.489,28,0,0,0.789
447,400,34.508,35,0,0,0.788
448,400,37.42,39,0,0,0.788
449,400,35.397,38,0,0,0.787
450,400,36.236,40,0,0,0.787
451,400,30.488,33,0,0,0.786
452,400,32.183,33,0,0,0.786
453,400,41.405,42,0,0,0.785
454,400,43.843,40,0,0,0.785
455,400,34.759,31,0,0,0.784
456,400,28.937,34,0,0,0.784
457,400,30.962,36,0,0,0.783
458,400,37.699,39,0,0,0.783
459,400,33.305,33,0,0,0.782
460,400,27.811,33,0,0,0.782
461,400,21.098,31,0,0,0.781
462,400,36.45,37,0,0,0.781
463,400,41.179,34,0,0,0.781
464,400,41.831,37,0,0,0.78
465,400,35.25,35,0,0,0.78
466,400,28.821,29,0,0,0.779
467,400,28.103,31,0,0,0.779
468,400,31.772,35,0,0,0.778
469,400,35.838,33,0,0,0.778
470,400,30.871,31,0,0,0.777
471,400,35.844,36,0,0,0.777
472,400,39.749,36,0,0,0.776
473,400,32.871,36,0,0,0.776
474,400,28.367,26,0,0,0.775
475,400,32.148,32,0,0,0.775
476,400,38.642,40,0,0,0.774
477,400,46.146,43,0,0,0.774
478,400,42.773,41,0,0,0.773
479,400,36.238,38,0,0,0.773
480,400,32.645,31,0,0,0.772
481,400,37.433,34,0,0,0.772
482,400,36.632,34,0,0,0.772
483,400,39.375,37,0,0,0.771
484,400,32.252,31,0,0,0.771
485,400,30.288,31,0,0,0.77
486,400,37.455,37,0,0,0.77
487,400,38.191,34,0,0,0.769
488,400,37.34,37,0,0,0.769
489,400,44.201,41,0,0,0.768
490,400,45.571,42,0,0,0.768
491,400,28.309,31,0,0,0.767
492,400,39.473,37,0,0,0.767
493,400,34.043,34,0,0,0.766
494,400,27.011,32,0,0,0.766
495,400,38.898,40,0,0,0.765
496,400,25.913,26,0,0,0.765
497,400,34.361,34,0,0,0.764
498,400,33.302,31,0,0,0.764
499,400,23.817,24,0,0,0.763
500,400,29.263,31,0,0,0.763
501,400,35.632,40,0,0,0.762
502,400,35.656,34,0,0,0.762
503,400,25.179,28,0,0,0.762
504,400,39.096,38,0,0,0.761
505,400,25.175,24,0,0,0.761
506,400,40.132,37,0,0,0.76
507,400,38.466,40,0,0,0.76
508,400,37.575,36,0,0,0.759
509,400,28.606,32,0,0,0.759
510,400,42.175,40,0,0,0.758
511,400,16.533,20,0,0,0.758
512,400,35.5,34,0,0,0.757
513,400,28.695,36,0,0,0.757
514,400,39.619,43,0,0,0.756
515,400,26.802,32,0,0,0.756
516,400,45.619,41,0,0,0.755
517,400,18.97,24,0,0,0.755
518,400,39.359,36,0,0,0.754
519,400,25.309,31,0,0,0.754
520,400,31.774,33,0,0,0.753
521,400,42.572,37,0,0,0.753
522,400,30.635,34,0,0,0.753
523,400,32.992,33,0,0,0.752
524,400,25.964,24,0,0,0.752
525,400,36.258,34,0,0,0.751
526,400,40.948,41,0,0,0.751
527,400,30.116,34,0,0,0.75
528,400,32.783,35,0,0,0.75
529,400,40.773,42,0,0,0.749
530,400,24.267,25,0,0,0.749
531,400,32.964,34,0,0,0.748
532,400,37.425,37,0,0,0.748
533,400,24.367,29,0,0,0.747
534,400,34.144,36,0,0,0.747
535,400,34.683,34,0,0,0.746
536,400,38.478,37,0,0,0.746
537,400,38.208,36,0,0,0.745
538,400,34.577,40,0,0,0.745
539,400,30.772,33,0,0,0.744
540,400,38.48,37,0,0,0.744
541,400,33.126,33,0,0,0.744
542,400,41.806,40,0,0,0.743
543,400,31.486,33,0,0,0.743
544,400,34.908,38,0,0,0.742
545,400,40.295,39,0,0,0.742
546,400,42.063,43,0,0,0.741
547,400,28.468,29,0,0,0.741
548,400,17.418,22,0,0,0.74
549,400,39.613,40,0,0,0.74
550,400,30.86,34,0,0,0.739
551,400,44.789,40,0,0,0.739
552,400,38.292,36,0,0,0.738
553,400,28.189,26,0,0,0.738
554,400,46.136,40,0,0,0.737
555,400,30.989,29,0,0,0.737
556,400,33.393,37,0,0,0.736
557,400,39.77,40,0,0,0.736
558,400,35.118,39,0,0,0.735
559,400,35.738,39,0,0,0.735
560,400,23.648,26,0,0,0.734
561,400,35.183,38,0,0,0.734
562,400,25.758,29,0,0,0.734
563,400,39.743,42,0,0,0.733
564,400,24.367,28,0,0,0.733
565,400,44.786,44,0,0,0.732
566,400,25.979,25,0,0,0.732
567,400,29.406,34,0,0,0.731
568,400,30.042,28,0,0,0.731
569,400,31.625,32,0,0,0.73
570,400,22.732,25,0,0,0.73
571,400,32.026,32,0,0,0.729
572,400,32.902,33,0,0,0.729
573,400,33.639,34,0,0,0.728
574,400,27.287,28,0,0,0.728
575,400,39.347,42,0,0,0.727
576,400,39.043,39,0,0,0.727
577,400,29.462,30,0,0,0.726
578,400,32.804,37,0,0,0.726
579,400,41.952,40,0,0,0.725
580,400,35.923,39,0,0,0.725
581,400,38.091,38,0,0,0.725
582,400,41.934,40,0,0,0.724
583,400,38.284,37,0,0,0.724
584,400,44.541,39,0,0,0.723
585,400,36.201,35,0,0,0.723
586,400,42.842,41,0,0,0.722
587,400,33.559,33,0,0,0.722
588,400,32.073,38,0,0,0.721
589,400,35.913,37,0,0,0.721
590,400,38.589,38,0,0,0.72
591,400,34.762,39,0,0,0.72
592,400,39.903,41,0,0,0.719
593,400,29.867,30,0,0,0.719
594,400,43.523,41,0,0,0.718
595,400,47.332,42,0,0,0.718
596,400,41.257,41,0,0,0.717
597,400,37.918,38,0,0,0.717
598,400,30.951,34,0,0,0.716
599,400,34.26,31,0,0,0.716
600,400,33.491,37,0,0,0.715
601,400,41.503,40,0,0,0.715
602,400,46.935,44,0,0,0.715
603,400,35.773,36,0,0,0.714
604,400,41.154,40,0,0,0.714
605,400,40.708,38,0,0,0.713
606,400,36.452,39,0,0,0.713
607,400,39.1,36,0,0,0.712
608,400,43.333,38,0,0,0.712
609,400,41.534,39,0,0,0.711
610,400,38.394,38,0,0,0.711
611,400,29.103,29,0,0,0.71
612,400,43.342,42,0,0,0.71
613,400,36.574,40,0,0,0.709
614,400,40.128,37,0,0,0.709
615,400,36.434,36,0,0,0.708
616,400,39.698,39,0,0,0.708
617,400,34.858,33,0,0,0.707
618,400,39.169,39,0,0,0.707
619,400,31.828,31,0,0,0.706
620,400,37.025,37,0,0,0.706
621,400,30.528,35,0,0,0.706
622,400,33.173,34,0,0,0.705
623,400,41.764,41,0,0,0.705
624,400,42.463,39,0,0,0.704
625,400,36.362,35,0,0,0.704
626,400,34.699,33,0,0,0.703
627,400,34.217,37,0,0,0.703
628,400,41.888,40,0,0,0.702
629,400,33.02,32,0,0,0.702
630,400,34.07,35,0,0,0.701
631,400,35.173,38,0,0,0.701
632,400,29.137,36,0,0,0.7
633,400,36.251,39,0,0,0.7
634,400,28.213,27,0,0,0.699
635,400,31.232,29,0,0,0.699
636,400,43.431,40,0,0,0.698
637,400,41.196,38,0,0,0.698
638,400,44.257,44,0,0,0.697
639,400,44.485,42,0,0,0.697
640,400,37.02,38,0,0,0.696
641,400,32.351,34,0,0,0.696
642,400,35.732,37,0,0,0.696
643,400,40.718,42,0,0,0.695
644,400,41.352,39,0,0,0.695
645,400,39.528,37,0,0,0.694
646,400,40.962,41,0,0,0.694
647,400,31.213,36,0,0,0.693
648,400,45.97,44,0,0,0.693
649,400,29.991,29,0,0,0.692
650,400,33.26,33,0,0,0.692
651,400,40.521,40,0,0,0.691
652,400,34.219,35,0,0,0.691
653,400,30.508,35,0,0,0.69
654,400,32.15,36,0,0,0.69
655,400,41.581,42,0,0,0.689
656,400,41.115,39,0,0,0.689
657,400,43.2,44,0,0,0.688
658,400,37.234,36,0,0,0.688
659,400,46.663,40,0,0,0.687
660,400,43.274,39,0,0,0.687
661,400,43.326,44,0,0,0.686
662,400,45.911,42,0,0,0.686
663,400,31.615,39,0,0,0.686
664,400,46.789,39,0,0,0.685
665,400,51.883,44,0,0,0.685
666,400,35.732,36,0,0,0.684
667,400,30.164,32,0,0,0.684
668,400,39.549,39,0,0,0.683
669,400,35.681,38,0,0,0.683
670,400,41.443,42,0,0,0.682
671,400,37.294,36,0,0,0.682
672,400,39.98,37,0,0,0.681
673,400,41.087,38,0,0,0.681
674,400,39.678,42,0,0,0.68
675,400,34.921,39,0,0,0.68
676,400,43.65,33,0,0,0.679
677,400,46.094,41,0,0,0.679
678,400,37.931,36,0,0,0.678
679,400,47.38,41,0,0,0.678
680,400,33.517,31,0,0,0.677
681,400,40.806,37,0,0,0.677
682,400,42.721,42,0,0,0.677
683,400,49.461,44,0,0,0.676
684,400,42.593,43,0,0,0.676
685,400,50.248,44,0,0,0.675
686,400,46.482,40,0,0,0.675
687,400,48.349,47,0,0,0.674
688,400,47.426,40,0,0,0.674
689,400,43.098,36,0,0,0.673
690,400,37.133,34,0,0,0.673
691,400,40.093,33,0,0,0.672
692,400,40.185,38,0,0,0.672
693,400,36.529,40,0,0,0.671
694,400,41.435,41,0,0,0.671
695,400,41.564,35,0,0,0.67
696,400,48.864,43,0,0,0.67
697,400,37.8,40,0,0,0.669
698,400,40.644,39,0,0,0.669
699,400,42.5,40,0,0,0.668
700,400,45.513,42,0,0,0.668
701,400,38.211,34,0,0,0.667
702,400,42.338,43,0,0,0.667
703,400,46.281,42,0,0,0.667
704,400,43.535,38,0,0,0.666
705,400,39.43,39,0,0,0.666
706,400,45.832,42,0,0,0.665
707,400,38.473,41,0,0,0.665
708,400,37.201,39,0,0,0.664
709,400,48.312,42,0,0,0.664
710,400,42.221,40,0,0,0.663
711,400,40.444,41,0,0,0.663
712,400,31.961,34,0,0,0.662
713,400,40.792,43,0,0,0.662
714,400,40.386,40,0,0,0.661
715,400,37.225,34,0,0,0.661
716,400,42.913,40,0,0,0.66
717,400,32.828,30,0,0,0.66
718,400,35.882,37,0,0,0.659
719,400,38.558,36,0,0,0.659
720,400,46.036,41,0,0,0.658
721,400,43.24,40,0,0,0.658
722,400,47.25,41,0,0,0.658
723,400,27.58,28,0,0,0.657
724,400,46.867,43,0,0,0.657
725,400,39.852,43,0,0,0.656
726,400,40.579,39,0,0,0.656
727,400,45.851,44,0,0,0.655
728,400,48.803,42,0,0,0.655
729,400,39.052,34,0,0,0.654
730,400,47.131,44,0,0,0.654
731,400,37.691,31,0,0,0.653
732,400,36.151,36,0,0,0.653
733,400,37.996,36,0,0,0.652
734,400,35.353,33,0,0,0.652
735,400,41.529,42,0,0,0.651
736,400,40.778,42,0,0,0.651
737,400,44.292,40,0,0,0.65
738,400,40.362,37,0,0,0.65
739,400,43.792,42,0,0,0.649
740,400,52.623,45,0,0,0.649
741,400,44.371,41,0,0,0.648
742,400,38.363,37,0,0,0.648
743,400,43.588,45,0,0,0.648
744,400,40.421,39,0,0,0.647
745,400,45.29,41,0,0,0.647
746,400,35.127,35,0,0,0.646
747,400,44.367,45,0,0,0.646
748,400,49.709,43,0,0,0.645
749,400,40.458,38,0,0,0.645
750,400,41.078,38,0,0,0.644
751,400,35.218,29,0,0,0.644
752,400,36.879,38,0,0,0.643
753,400,42.037,40,0,0,0.643
754,400,44.671,42,0,0,0.642
755,400,47.039,46,0,0,0.642
756,400,48.191,46,0,0,0.641
757,400,40.785,41,0,0,0.641
758,400,41.729,40,0,0,0.64
759,400,51.065,40,0,0,0.64
760,400,48.118,42,0,0,0.639
761,400,44.965,45,0,0,0.639
762,400,36.768,38,0,0,0.639
763,400,47.508,42,0,0,0.638
764,400,49.316,44,0,0,0.638
765,400,49.703,43,0,0,0.637
766,400,45.948,42,0,0,0.637
767,400,42.423,36,0,0,0.636
768,400,50.29,43,0,0,0.636
769,400,40.367,32,0,0,0.635
770,400,38.462,41,0,0,0.635
771,400,42.657,39,0,0,0.634
772,400,40.042,33,0,0,0.634
773,400,48.843,43,0,0,0.633
774,400,45.184,42,0,0,0.633
775,400,47.033,38,0,0,0.632
