episode,steps,reward,coins,invalid,self_kill,eps
731,360,-25.811,11,19,1,0.01
732,26,-10.598,4,6,1,0.01
733,400,-19.411,12,7,0,0.01
734,400,-22.006,4,21,0,0.01
735,8,-11.518,1,2,1,0.01
736,131,-19.883,1,19,1,0.01
737,221,-4.709,15,0,1,0.01
738,67,-12.571,3,24,1,0.01
739,25,-8.191,3,9,1,0.01
740,25,-3.943,10,8,1,0.01
741,400,-22.095,3,4,0,0.01
742,65,-13.559,2,29,1,0.01
743,135,-7.779,14,30,1,0.01
744,400,-37.132,3,0,0,0.01
745,192,-21.424,6,4,1,0.01
746,143,-18.373,4,7,1,0.01
747,317,-24.268,7,1,1,0.01
748,400,-12.732,12,4,0,0.01
749,400,-23.68,2,1,0,0.01
750,400,-23.01,0,4,0,0.01
751,25,-7.848,3,6,1,0.01
752,55,-16.002,2,35,1,0.01
753,400,-19.407,6,12,0,0.01
754,261,-21.878,6,9,1,0.01
755,400,-20.33,2,1,0,0.01
756,46,-7.413,6,23,1,0.01
757,39,-13.362,2,21,1,0.01
758,400,-31.205,6,0,0,0.01
759,400,-18.565,7,4,0,0.01
760,400,-15.571,9,4,0,0.01
761,206,-29.758,2,10,1,0.01
762,400,-39.255,3,3,0,0.01
763,400,-31.583,9,5,0,0.01
764,400,-14.61,6,0,0,0.01
765,38,-12.722,3,19,1,0.01
766,400,-21.507,3,5,0,0.01
767,400,-17.539,8,8,0,0.01
768,23,-12.656,2,12,1,0.01
769,150,-17.603,3,3,1,0.01
770,16,-6.623,6,2,1,0.01
771,43,-5.293,6,6,1,0.01
772,400,-13.197,10,17,0,0.01
773,400,-24.062,6,1,0,0.01
774,23,-10.908,3,9,1,0.01
775,244,-20.832,7,54,1,0.01
776,400,-18.133,8,24,0,0.01
777,74,-12.588,5,11,1,0.01
778,400,-16.763,13,19,0,0.01
779,400,-15.285,8,6,0,0.01
780,400,-17.893,8,15,0,0.01
781,400,-38.865,2,2,0,0.01
782,28,-11.801,3,11,1,0.01
783,400,-19.644,8,18,0,0.01
784,400,-13.418,13,54,0,0.01
785,400,-23.197,5,49,0,0.01
786,79,-13.082,4,14,1,0.01
787,400,-11.882,7,0,0,0.01
788,400,-15.395,9,3,0,0.01
789,400,-36.655,4,2,0,0.01
790,400,-16.177,11,54,0,0.01
791,143,-22.323,4,7,1,0.01
792,400,-17.517,5,1,0,0.01
793,400,-19.145,5,13,0,0.01
794,100,-15.898,5,49,1,0.01
795,102,-13.921,5,4,1,0.01
796,365,-28.176,9,35,1,0.01
797,400,-13.585,8,12,0,0.01
798,36,-10.879,3,17,1,0.01
799,400,-20.046,3,2,0,0.01
800,68,-12.94,3,20,1,0.01
801,52,-7.183,6,19,1,0.01
802,31,-9.469,6,17,1,0.01
803,9,-11.446,2,4,1,0.01
804,273,-25.511,4,4,1,0.01
805,400,-22.205,4,5,0,0.01
806,52,-10.336,4,2,1,0.01
807,400,-22.998,2,2,0,0.01
808,400,-30.878,5,6,0,0.01
809,400,-21.46,2,12,0,0.01
810,400,-33.77,0,0,0,0.01
811,400,-20.387,9,27,0,0.01
812,400,-19.248,6,2,0,0.01
813,400,-27.032,7,23,0,0.01
814,400,-8.387,11,14,0,0.01
815,9,-11.331,1,1,1,0.01
816,400,-18.052,7,8,0,0.01
817,58,-9.612,3,4,1,0.01
818,400,-32.645,5,39,0,0.01
819,10,-11.683,2,7,1,0.01
820,54,-7.829,8,8,1,0.01
821,40,-9.252,5,11,1,0.01
822,35,-7.211,5,13,1,0.01
823,400,-25.771,8,5,0,0.01
824,400,-17.744,6,3,0,0.01
825,400,-20.386,4,0,0,0.01
826,155,-6.548,3,1,1,0.01
827,102,-11.566,9,31,1,0.01
828,400,-26.012,5,8,0,0.01
829,235,-6.966,4,30,1,0.01
830,13,-12.342,0,5,1,0.01
831,400,-12.863,12,5,0,0.01
832,237,-17.472,5,9,1,0.01
833,400,-16.219,6,4,0,0.01
834,6,-7.976,2,0,1,0.01
835,400,-21.367,3,12,0,0.01
836,378,-24.418,10,3,1,0.01
837,400,-24.222,4,31,0,0.01
838,400,-8.351,9,2,0,0.01
839,25,-15.536,0,17,1,0.01
840,400,-22.211,3,3,0,0.01
841,330,-27.547,6,23,1,0.01
842,31,-6.752,4,9,1,0.01
843,400,-10.068,7,8,0,0.01
844,400,-19.551,10,57,0,0.01
845,400,-17.891,5,37,0,0.01
846,46,-12.218,4,23,1,0.01
847,348,-25.557,11,17,1,0.01
848,400,-13.448,10,2,0,0.01
849,400,-19.713,6,2,0,0.01
850,192,-22.678,2,4,1,0.01
851,400,-18.27,4,2,0,0.01
852,400,-19.874,4,40,0,0.01
853,400,-21.209,4,16,0,0.01
854,400,-23.091,2,1,0,0.01
855,400,-23.89,0,4,0,0.01
856,400,-22.751,3,3,0,0.01
857,400,-19.686,6,1,0,0.01
858,400,-35.415,3,2,0,0.01
859,61,-10.653,6,29,1,0.01
860,400,-17.201,6,20,0,0.01
861,22,-12.085,1,5,1,0.01
862,400,-17.241,2,8,0,0.01
863,400,-14.911,10,161,0,0.01
864,400,-12.752,13,26,0,0.01
865,25,-14.631,1,17,1,0.01
866,14,-10.086,3,3,1,0.01
867,400,-20.875,4,1,0,0.01
868,400,-26.91,1,7,0,0.01
869,122,-17.396,5,70,1,0.01
870,30,-6.281,6,10,1,0.01
871,400,-27.955,4,9,0,0.01
872,400,-20.97,4,10,0,0.01
873,400,-20.141,6,11,0,0.01
874,400,-23.255,3,5,0,0.01
875,367,-41.117,4,14,1,0.01
876,400,-19.483,4,4,0,0.01
877,400,-13.212,9,6,0,0.01
878,400,-21.72,4,4,0,0.01
879,79,-13.24,6,54,1,0.01
880,400,-19.263,6,4,0,0.01
881,400,-19.055,3,1,0,0.01
882,58,-7.293,8,3,1,0.01
883,400,-12.683,9,7,0,0.01
884,400,-19.39,1,0,0,0.01
885,400,-21.32,3,1,0,0.01
886,400,-31.988,5,43,0,0.01
887,400,-23.108,2,1,0,0.01
888,400,-20.526,6,20,0,0.01
889,77,-7.618,9,7,1,0.01
890,151,-23.511,4,25,1,0.01
891,70,-11.324,2,1,1,0.01
892,400,-22.192,3,7,0,0.01
893,400,-35.325,2,1,0,0.01
894,400,-10.718,13,5,0,0.01
895,109,-11.592,6,20,1,0.01
896,400,-25.108,2,43,0,0.01
897,400,-15.367,5,3,0,0.01
898,400,-18.852,0,7,0,0.01
899,195,-25.768,4,3,1,0.01
900,400,-18.489,3,17,0,0.01
901,400,-22.103,4,20,0,0.01
902,72,-10.203,3,15,1,0.01
903,400,-32.363,8,1,0,0.01
904,153,-19.194,8,37,1,0.01
905,273,-31.581,1,6,1,0.01
906,198,-16.033,2,1,1,0.01
907,137,-16.898,5,8,1,0.01
908,400,-19.651,5,7,0,0.01
909,400,-23.843,3,5,0,0.01
910,38,-7.397,7,11,1,0.01
911,400,-12.376,10,36,0,0.01
912,400,-17.717,6,2,0,0.01
913,400,-12.451,11,9,0,0.01
914,369,-41.124,7,3,1,0.01
915,115,-16.574,3,20,1,0.01
916,11,-12.831,1,8,1,0.01
917,400,-29.508,4,2,0,0.01
918,156,-11.159,1,30,1,0.01
919,400,-18.274,5,2,0,0.01
920,14,-9.181,4,3,1,0.01
921,206,-22.998,3,2,1,0.01
922,336,-23.117,11,16,1,0.01
923,27,-12.647,1,9,1,0.01
924,49,-11.529,3,0,1,0.01
925,400,-15.345,7,0,0,0.01
926,400,-26.067,4,127,0,0.01
927,400,-21.515,4,1,0,0.01
928,209,-16.656,9,8,1,0.01
929,400,-23.102,2,6,0,0.01
930,400,-16.433,10,22,0,0.01
931,58,-9.111,5,11,1,0.01
932,400,-17.304,7,2,0,0.01
933,400,-17.593,9,45,0,0.01
934,95,-10.87,9,48,1,0.01
935,159,-11.908,2,16,1,0.01
936,54,-11.899,4,17,1,0.01
937,400,-17.91,8,1,0,0.01
938,245,-24.172,3,5,1,0.01
939,400,-22.296,4,59,0,0.01
940,400,-21.933,3,3,0,0.01
941,149,-9.766,12,79,1,0.01
942,400,-43.163,1,2,0,0.01
943,101,-7.421,10,19,1,0.01
944,22,-9.058,5,5,1,0.01
945,400,-20.593,5,4,0,0.01
946,400,-22.726,2,0,0,0.01
947,400,-17.218,6,5,0,0.01
948,51,-12.919,4,25,1,0.01
949,400,-16.968,8,7,0,0.01
950,373,-33.046,2,7,1,0.01
951,400,-16.047,4,1,0,0.01
952,63,-6.783,8,15,1,0.01
953,54,-14.113,4,4,1,0.01
954,313,-24.513,6,59,1,0.01
955,23,-13.378,1,10,1,0.01
956,85,-1.702,10,13,1,0.01
957,67,-10.152,5,35,1,0.01
958,322,-25.097,13,26,1,0.01
959,315,-13.772,12,21,1,0.01
960,18,-8.347,3,2,1,0.01
961,400,-18.351,5,1,0,0.01
962,400,-13.687,12,25,0,0.01
963,400,-24.637,9,32,0,0.01
964,22,-13.696,1,6,1,0.01
965,39,-3.772,7,17,1,0.01
966,400,-22.645,7,12,0,0.01
967,10,-12.823,1,8,1,0.01
968,400,-18.932,1,2,0,0.01
969,14,-13.113,0,2,1,0.01
970,17,-13.346,1,11,1,0.01
971,15,-4.937,4,1,1,0.01
972,400,-15.057,10,32,0,0.01
973,400,-40.132,4,0,0,0.01
974,22,-9.196,4,8,1,0.01
975,188,-12.808,2,1,1,0.01
976,400,-17.788,7,11,0,0.01
977,25,-7.817,5,1,1,0.01
978,400,-18.95,4,0,0,0.01
979,400,-15.254,8,4,0,0.01
980,400,-16.713,7,5,0,0.01
981,31,-11.371,4,10,1,0.01
982,368,-23.104,9,14,1,0.01
983,252,-3.165,6,34,1,0.01
984,400,-22.658,3,2,0,0.01
985,400,-23.243,3,0,0,0.01
986,34,-8.544,6,16,1,0.01
987,27,-8.348,1,6,1,0.01
988,18,-9.211,3,1,1,0.01
989,25,-5.069,5,1,1,0.01
990,6,-13.073,0,4,1,0.01
991,94,-17.171,3,24,1,0.01
992,400,-17.03,6,7,0,0.01
993,400,-25.5,0,0,0,0.01
994,262,-30.608,7,32,1,0.01
995,88,-8.709,2,1,1,0.01
996,28,-13.587,1,12,1,0.01
997,64,-15.408,4,42,1,0.01
998,21,-9.643,2,5,1,0.01
999,218,-28.788,2,43,1,0.01
1000,400,-23.233,8,39,0,0.01
1001,400,-19.239,5,6,0,0.01
1002,400,-16.951,8,6,0,0.01
1003,400,-22.158,3,15,0,0.01
1004,400,-21.069,6,32,0,0.01
1005,11,-11.813,1,4,1,0.01
1006,181,-22.513,1,0,1,0.01
1007,400,-23.168,1,8,0,0.01
1008,400,-19.585,3,2,0,0.01
1009,274,-19.614,8,4,1,0.01
1010,400,-20.431,5,7,0,0.01
1011,374,-31.729,2,1,1,0.01
1012,400,-9.255,11,5,0,0.01
1013,400,-21.159,2,0,0,0.01
1014,400,-21.628,4,0,0,0.01
1015,355,-29.187,6,10,1,0.01
1016,351,-24.792,7,1,1,0.01
1017,400,-22.363,3,9,0,0.01
1018,21,-8.891,2,7,1,0.01
1019,12,-10.017,2,3,1,0.01
1020,400,-13.431,11,1,0,0.01
1021,5,-10.726,1,1,1,0.01
1022,7,-10.126,2,3,1,0.01
1023,352,-26.135,8,9,1,0.01
1024,400,-25.17,1,1,0,0.01
1025,400,-18.552,5,0,0,0.01
1026,20,-11.692,2,4,1,0.01
1027,55,-11.639,5,27,1,0.01
1028,336,1.051,4,2,1,0.01
1029,34,-8.646,7,10,1,0.01
1030,5,-13.136,0,4,1,0.01
1031,400,-26.178,1,2,0,0.01
1032,400,-21.927,2,3,0,0.01
1033,400,-26.542,0,1,0,0.01
1034,122,-14.876,5,1,1,0.01
1035,14,-8.141,2,2,1,0.01
1036,400,-20.712,4,11,0,0.01
1037,178,-22.706,0,0,1,0.01
1038,22,-9.822,2,4,1,0.01
1039,18,-7.856,5,4,1,0.01
1040,400,-14.34,8,29,0,0.01
1041,349,-31.135,5,36,1,0.01
1042,400,-23.15,2,0,0,0.01
1043,400,-21.08,5,2,0,0.01
1044,294,-23.855,7,30,1,0.01
1045,400,-18.805,7,26,0,0.01
1046,12,-11.622,1,4,1,0.01
1047,400,-24.518,6,2,0,0.01
1048,400,-14.598,9,2,0,0.01
1049,400,-32.67,3,6,0,0.01
1050,53,-12.938,4,24,1,0.01
1051,64,-7.111,7,15,1,0.01
1052,400,-21.247,3,17,0,0.01
1053,97,-12.552,5,11,1,0.01
1054,400,-21.47,5,8,0,0.01
1055,400,-26.69,0,10,0,0.01
1056,105,-11.073,8,31,1,0.01
1057,400,-13.611,8,30,0,0.01
1058,400,-18.811,5,2,0,0.01
1059,400,-20.727,3,3,0,0.01
1060,400,-20.739,2,0,0,0.01
1061,400,-30.212,1,13,0,0.01
1062,400,-17.99,5,3,0,0.01
1063,36,-11.183,4,4,1,0.01
1064,400,-23.644,1,12,0,0.01
1065,400,-20.35,5,0,0,0.01
1066,400,-25.51,0,3,0,0.01
1067,12,-10.914,1,3,1,0.01
1068,57,-10.691,5,3,1,0.01
1069,9,-10.436,2,1,1,0.01
1070,5,-10.728,1,1,1,0.01
1071,400,-15.397,9,26,0,0.01
1072,400,-24.133,1,2,0,0.01
1073,400,-35.541,1,1,0,0.01
1074,400,-22.422,2,0,0,0.01
1075,190,-12.495,11,22,1,0.01
1076,277,-25.062,4,24,1,0.01
1077,400,-19.211,4,0,0,0.01
1078,56,-12.924,4,20,1,0.01
1079,82,-11.957,7,35,1,0.01
1080,237,-35.747,1,35,1,0.01
1081,400,-21.397,3,39,0,0.01
1082,72,-16.836,3,23,1,0.01
1083,400,-10.391,14,0,0,0.01
1084,400,-41.945,1,3,0,0.01
1085,400,-13.209,10,0,0,0.01
1086,400,-21.216,4,5,0,0.01
1087,400,-24.37,2,0,0,0.01
1088,53,-12.906,2,2,1,0.01
1089,400,-23.236,2,3,0,0.01
1090,400,-16.162,7,9,0,0.01
1091,254,-21.229,7,1,1,0.01
1092,58,-17.162,1,7,1,0.01
1093,148,-15.065,7,51,1,0.01
1094,10,-11.936,1,6,1,0.01
1095,400,-14.147,10,16,0,0.01
1096,400,-23.841,1,0,0,0.01
1097,204,-22.075,5,46,1,0.01
1098,400,-24.859,3,35,0,0.01
1099,73,-8.821,8,30,1,0.01
1100,14,-12.763,0,8,1,0.01
1101,5,-11.713,0,1,1,0.01
1102,400,-22.635,2,0,0,0.01
1103,400,-18.045,3,12,0,0.01
1104,26,-9.341,4,3,1,0.01
1105,400,-21.328,3,1,0,0.01
1106,384,-29.601,7,0,1,0.01
1107,48,-9.238,5,3,1,0.01
1108,400,-13.57,10,11,0,0.01
1109,121,-11.073,4,2,1,0.01
1110,13,-9.388,1,6,1,0.01
1111,58,-6.071,9,0,1,0.01
1112,319,-30.206,4,6,1,0.01
1113,10,-12.026,0,1,1,0.01
1114,289,-19.193,10,51,1,0.01
1115,65,-11.337,6,10,1,0.01
1116,18,-11.386,2,5,1,0.01
1117,39,-4.893,7,17,1,0.01
1118,400,-21.295,5,1,0,0.01
1119,400,-23.613,1,0,0,0.01
1120,18,-7.646,5,4,1,0.01
1121,10,-12.411,0,5,1,0.01
1122,400,-25.006,1,2,0,0.01
1123,31,-12.327,1,12,1,0.01
1124,131,-16.316,7,70,1,0.01
1125,400,-18.245,7,0,0,0.01
1126,23,-7.141,6,4,1,0.01
1127,400,-17.535,8,3,0,0.01
1128,400,-24.55,2,1,0,0.01
1129,41,-15.711,1,9,1,0.01
1130,400,-20.641,6,5,0,0.01
1131,111,-17.009,2,14,1,0.01
1132,269,-33.531,3,1,1,0.01
1133,185,-18.892,9,68,1,0.01
1134,71,-15.283,1,3,1,0.01
1135,13,-9.859,3,7,1,0.01
1136,400,-22.068,3,3,0,0.01
1137,400,-20.543,5,3,0,0.01
1138,400,-22.901,1,1,0,0.01
1139,400,-22.187,4,1,0,0.01
1140,132,-21.538,2,75,1,0.01
1141,24,-9.698,4,4,1,0.01
1142,400,-23.595,3,9,0,0.01
1143,28,-12.736,2,10,1,0.01
1144,400,-21.073,5,29,0,0.01
1145,400,-17.823,9,31,0,0.01
1146,400,-19.425,6,2,0,0.01
1147,139,-15.148,6,2,1,0.01
1148,51,-9.057,5,3,1,0.01
1149,38,-6.917,3,5,1,0.01
1150,77,-9.475,6,3,1,0.01
1151,400,-20.922,5,33,0,0.01
1152,19,-12.771,2,11,1,0.01
1153,400,-16.553,8,11,0,0.01
1154,400,-25.17,1,1,0,0.01
1155,400,-15.322,7,2,0,0.01
1156,74,-9.884,5,0,1,0.01
1157,400,-20.868,4,1,0,0.01
1158,400,-17.581,5,13,0,0.01
1159,355,-27.087,3,3,1,0.01
1160,237,-24.85,4,7,1,0.01
1161,400,-24.745,0,1,0,0.01
1162,7,-11.736,0,2,1,0.01
1163,39,-9.821,6,0,1,0.01
1164,400,-22.031,6,34,0,0.01
1165,18,-9.359,3,5,1,0.01
1166,59,-11.375,3,5,1,0.01
1167,292,-22.168,8,6,1,0.01
1168,400,-20.243,5,0,0,0.01
1169,400,-18.716,7,12,0,0.01
1170,215,-21.496,5,0,1,0.01
1171,400,-19.587,5,1,0,0.01
1172,334,-49.673,0,1,1,0.01
1173,7,-10.991,1,2,1,0.01
1174,400,-23.573,2,1,0,0.01
1175,400,-18.401,0,0,0,0.01
1176,400,-22.608,1,4,0,0.01
1177,22,-15.313,0,17,1,0.01
1178,400,-17.391,8,3,0,0.01
1179,400,-20.597,3,0,0,0.01
1180,400,-16.638,8,10,0,0.01
1181,400,-20.87,5,1,0,0.01
1182,212,-18.339,7,4,1,0.01
1183,400,-24.17,1,0,0,0.01
1184,400,-20.648,5,7,0,0.01
1185,146,-13.797,3,0,1,0.01
1186,400,-16.8,11,27,0,0.01
1187,400,-22.31,4,3,0,0.01
1188,400,-22.533,7,43,0,0.01
1189,144,-15.092,6,40,1,0.01
1190,400,-26.79,0,3,0,0.01
1191,43,-10.663,3,22,1,0.01
1192,5,-11.613,0,1,1,0.01
1193,400,-16.819,7,3,0,0.01
1194,163,-26.616,1,1,1,0.01
1195,238,-18.688,3,1,1,0.01
1196,76,-1.467,8,7,1,0.01
1197,400,-20.222,4,4,0,0.01
1198,14,-10.882,1,2,1,0.01
1199,13,-10.724,2,5,1,0.01
1200,5,-10.996,2,1,1,0.01
1201,400,-25.087,1,2,0,0.01
1202,400,-22.333,3,1,0,0.01
1203,188,-16.217,5,3,1,0.01
1204,400,-19.812,5,9,0,0.01
1205,160,-20.701,2,2,1,0.01
1206,400,-23.395,4,0,0,0.01
1207,235,-23.456,2,8,1,0.01
1208,134,-11.936,5,0,1,0.01
1209,400,-21.432,2,2,0,0.01
1210,400,-18.03,7,1,0,0.01
1211,400,-22.648,3,1,0,0.01
1212,400,-40.71,1,2,0,0.01
1213,18,-9.411,4,4,1,0.01
1214,30,-10.443,3,16,1,0.01
1215,400,-14.178,9,2,0,0.01
1216,400,-18.808,5,1,0,0.01
1217,400,-19.536,4,1,0,0.01
1218,400,-23.767,2,1,0,0.01
1219,343,-31.563,7,18,1,0.01
1220,326,-31.454,2,9,1,0.01
1221,48,-15.665,1,26,1,0.01
1222,400,-23.55,2,13,0,0.01
1223,14,-10.727,2,5,1,0.01
1224,119,-19.271,1,5,1,0.01
1225,400,-12.845,12,3,0,0.01
1226,400,-31.55,3,8,0,0.01
1227,400,-24.157,2,10,0,0.01
1228,400,-19.419,6,4,0,0.01
1229,400,-21.48,4,2,0,0.01
1230,20,-10.353,4,5,1,0.01
1231,400,-22.456,2,0,0,0.01
1232,369,-33.837,3,5,1,0.01
1233,400,-42.693,1,1,0,0.01
1234,158,-23.303,0,6,1,0.01
1235,400,-19.182,4,6,0,0.01
1236,20,-10.946,3,6,1,0.01
1237,400,-20.983,4,1,0,0.01
1238,400,-23.69,1,0,0,0.01
1239,5,-12.348,0,1,1,0.01
1240,112,-12.242,5,29,1,0.01
1241,400,-23.655,3,2,0,0.01
1242,400,-23.035,1,3,0,0.01
1243,40,-14.342,2,19,1,0.01
1244,200,-13.331,8,2,1,0.01
1245,400,-14.515,10,21,0,0.01
1246,12,-10.534,2,3,1,0.01
1247,86,-14.918,1,1,1,0.01
1248,117,-11.398,3,28,1,0.01
1249,400,-20.428,6,33,0,0.01
1250,400,-23.196,3,3,0,0.01
1251,63,-13.251,1,0,1,0.01
1252,61,-16.946,0,4,1,0.01
1253,400,-16.178,9,3,0,0.01
1254,400,-21.127,3,3,0,0.01
1255,5,-12.973,0,2,1,0.01
1256,5,-12.983,0,2,1,0.01
1257,97,-13.357,4,4,1,0.01
1258,400,-12.131,12,6,0,0.01
1259,279,-24.862,5,9,1,0.01
1260,5,-13.136,0,4,1,0.01
1261,400,-35.316,4,15,0,0.01
1262,36,-11.397,3,13,1,0.01
1263,400,-23.423,2,0,0,0.01
1264,345,-33.628,1,4,1,0.01
1265,400,-24.39,2,1,0,0.01
1266,400,-23.08,0,0,0,0.01
1267,400,-19.041,6,2,0,0.01
1268,43,-11.01,3,16,1,0.01
1269,146,-8.254,15,7,1,0.01
1270,400,-25.618,1,22,0,0.01
1271,400,-21.339,4,46,0,0.01
1272,400,-19.662,1,4,0,0.01
1273,400,-29.805,9,4,0,0.01
1274,101,-13.251,1,0,1,0.01
1275,262,-24.663,4,11,1,0.01
1276,11,-4.816,7,0,1,0.01
1277,400,-12.103,11,1,0,0.01
1278,136,-25.6,2,100,1,0.01
1279,400,-11.523,11,0,0,0.01
1280,400,-23.728,2,1,0,0.01
1281,31,-11.084,3,10,1,0.01
1282,400,-36.44,2,0,0,0.01
1283,325,-38.464,4,28,1,0.01
1284,204,-16.46,8,13,1,0.01
1285,256,-21.182,6,16,1,0.01
1286,400,-23.912,1,2,0,0.01
1287,18,-11.212,2,6,1,0.01
1288,400,-19.481,3,0,0,0.01
1289,18,-11.301,2,6,1,0.01
1290,138,-17.871,4,30,1,0.01
1291,48,-11.413,3,27,1,0.01
1292,32,-8.093,5,13,1,0.01
1293,35,-9.278,6,14,1,0.01
1294,400,-20.93,3,1,0,0.01
1295,36,-14.918,0,5,1,0.01
1296,235,-23.527,4,4,1,0.01
1297,345,-28.991,4,2,1,0.01
1298,400,-23.632,1,2,0,0.01
1299,158,-18.259,2,0,1,0.01
1300,155,-15.406,8,18,1,0.01
1301,90,-7.26,10,19,1,0.01
1302,17,-7.296,3,0,1,0.01
1303,400,-22.58,0,1,0,0.01
1304,16,-12.118,1,9,1,0.01
1305,114,-8.028,11,4,1,0.01
1306,400,-23.202,1,1,0,0.01
1307,400,-16.446,3,0,0,0.01
1308,400,-39.263,3,8,0,0.01
1309,400,-18.502,10,22,0,0.01
1310,300,-30.588,2,4,1,0.01
1311,400,-37.871,6,13,0,0.01
1312,400,-18.908,6,2,0,0.01
1313,5,-12.018,1,2,1,0.01
1314,400,-5.181,8,32,0,0.01
1315,398,-27.996,10,18,1,0.01
1316,302,-19.677,7,8,1,0.01
1317,129,-9.671,9,39,1,0.01
1318,400,-17.813,6,3,0,0.01
1319,400,-13.823,8,9,0,0.01
1320,400,-19.765,6,2,0,0.01
1321,170,-21.039,2,2,1,0.01
1322,68,-9.616,2,1,1,0.01
1323,400,-18.182,3,0,0,0.01
1324,46,-14.823,2,22,1,0.01
1325,400,-25.15,0,1,0,0.01
1326,400,-21.723,2,1,0,0.01
1327,400,-15.993,10,103,0,0.01
1328,400,-14.258,10,3,0,0.01
1329,400,-20.556,4,2,0,0.01
1330,400,-14.927,8,6,0,0.01
1331,17,-11.163,2,4,1,0.01
1332,400,-19.41,6,24,0,0.01
1333,400,-40.546,1,0,0,0.01
1334,14,-8.541,4,1,1,0.01
1335,80,-11.705,7,45,1,0.01
1336,400,-34.383,1,2,0,0.01
1337,30,-11.819,3,16,1,0.01
1338,36,-12.545,1,16,1,0.01
1339,400,-19.98,4,7,0,0.01
1340,65,-15.053,1,3,1,0.01
1341,76,-12.049,2,0,1,0.01
1342,30,-9.198,6,15,1,0.01
1343,351,-36.813,2,2,1,0.01
1344,283,-28.057,2,7,1,0.01
1345,400,-17.402,7,2,0,0.01
1346,299,-32.001,1,6,1,0.01
1347,400,-24.068,9,4,0,0.01
1348,240,-21.956,3,5,1,0.01
1349,23,-8.909,4,0,1,0.01
1350,52,-12.928,1,17,1,0.01
1351,63,-10.677,3,6,1,0.01
1352,391,-16.641,18,12,1,0.01
1353,400,-15.923,3,16,0,0.01
1354,400,-16.267,5,8,0,0.01
1355,6,-10.978,1,2,1,0.01
1356,400,-19.661,5,6,0,0.01
1357,6,-11.598,1,2,1,0.01
1358,400,-21.796,2,4,0,0.01
1359,400,-21.75,2,2,0,0.01
1360,352,-29.75,5,18,1,0.01
1361,400,-27.003,1,24,0,0.01
1362,400,-19.821,4,1,0,0.01
1363,400,-21.112,4,1,0,0.01
1364,181,-13.372,10,7,1,0.01
1365,400,-14.355,5,13,0,0.01
1366,5,-9.733,2,1,1,0.01
1367,86,-9.574,6,3,1,0.01
1368,400,-9.451,14,8,0,0.01
1369,14,-11.343,2,4,1,0.01
1370,355,-30.707,4,1,1,0.01
1371,400,-24.602,1,0,0,0.01
1372,21,-8.84,3,5,1,0.01
1373,12,-10.827,2,5,1,0.01
1374,5,-13.026,0,3,1,0.01
1375,400,-22.952,2,4,0,0.01
1376,400,-21.931,3,0,0,0.01
1377,400,-19.689,2,17,0,0.01
1378,400,-21.424,3,7,0,0.01
1379,52,-15.665,2,30,1,0.01
1380,28,-10.266,1,6,1,0.01
1381,66,-2.161,10,0,1,0.01
1382,17,-8.634,4,2,1,0.01
1383,154,-15.201,9,71,1,0.01
1384,400,-24.775,0,1,0,0.01
1385,311,-22.472,8,1,1,0.01
1386,315,-22.211,10,19,1,0.01
1387,67,-13.561,4,30,1,0.01
1388,143,-15.728,5,0,1,0.01
1389,400,-20.431,4,1,0,0.01
1390,387,-37.481,9,0,1,0.01
1391,400,-21.806,9,38,0,0.01
1392,400,-22.336,1,12,0,0.01
1393,400,-23.765,3,15,0,0.01
1394,373,-22.851,12,13,1,0.01
1395,400,-18.322,1,1,0,0.01
1396,400,-23.03,9,185,0,0.01
1397,400,-16.186,3,1,0,0.01
1398,324,-22.288,8,27,1,0.01
1399,92,-12.467,4,4,1,0.01
1400,400,-12.229,12,13,0,0.01
1401,400,-20.208,6,12,0,0.01
1402,400,-22.22,3,0,0,0.01
1403,400,-21.723,6,7,0,0.01
1404,33,-10.776,4,6,1,0.01
1405,161,-14.695,3,4,1,0.01
1406,11,-7.683,2,0,1,0.01
1407,34,-5.616,8,9,1,0.01
1408,400,-12.271,7,0,0,0.01
1409,48,-10.402,5,26,1,0.01
1410,400,-18.128,2,10,0,0.01
1411,400,-17.072,11,29,0,0.01
1412,73,-13.172,3,19,1,0.01
1413,205,-21.042,1,8,1,0.01
1414,16,-13.936,0,11,1,0.01
1415,133,-14.267,5,3,1,0.01
1416,400,-22.967,0,1,0,0.01
1417,15,-11.963,2,7,1,0.01
1418,400,-14.378,6,0,0,0.01
1419,241,-3.055,6,6,1,0.01
1420,400,-6.825,15,12,0,0.01
1421,5,-9.336,3,1,1,0.01
1422,400,-23.58,3,0,0,0.01
1423,315,-25.162,7,5,1,0.01
1424,19,-14.708,0,11,1,0.01
1425,6,-13.116,0,3,1,0.01
1426,400,-15.445,7,4,0,0.01
1427,304,-19.552,17,5,1,0.01
1428,154,-19.263,3,7,1,0.01
1429,400,-8.378,17,29,0,0.01
1430,324,-28.798,6,84,1,0.01
1431,6,-7.376,2,0,1,0.01
1432,400,-11.772,14,42,0,0.01
1433,400,-13.449,12,29,0,0.01
1434,400,-23.477,2,0,0,0.01
1435,400,-20.098,5,3,0,0.01
1436,69,-11.536,5,2,1,0.01
1437,400,-19.64,2,0,0,0.01
1438,400,-13.9,9,0,0,0.01
1439,8,-12.483,1,6,1,0.01
1440,7,-10.568,0,0,1,0.01
1441,400,-25.023,5,23,0,0.01
1442,400,-21.06,3,8,0,0.01
