episode,coins,kills,game_score,steps,epsilon,training_reward,objective_reward,other_event_reward,potential_net,potential_positive,potential_negative,potential_calls,terminal_potential_calls,event_counts,event_rewards
41,0,0,0,400,0.19546666666666668,24.14349999999997,0,27.490000000000038,-3.3464999999999945,75.84974999999996,-79.19624999999989,401,1,"{""BOMB_DROPPED"": 42, ""BOMB_EXPLODED"": 41, ""BOMB_NEXT_TO_CRATE"": 10, ""COIN_FOUND"": 1, ""CRATE_DESTROYED"": 18, ""ESCAPED_DANGER"": 52, ""INVALID_ACTION"": 1, ""MOVED_DOWN"": 54, ""MOVED_INTO_DANGER"": 10, ""MOVED_LEFT"": 45, ""MOVED_RIGHT"": 58, ""MOVED_TOWARD_COIN"": 11, ""MOVED_TOWARD_SAFETY"": 64, ""MOVED_UP"": 54, ""OPPONENT_ELIMINATED"": 3, ""SAFE_BOMB_THREATENS_OPPONENT"": 2, ""STAYED_IN_DANGER"": 6, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 30, ""WAITED"": 146}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.49999999999999994, ""COIN_FOUND"": 0.05, ""CRATE_DESTROYED"": 1.8000000000000005, ""ESCAPED_DANGER"": 15.600000000000016, ""INVALID_ACTION"": -0.1, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -3.5000000000000004, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.6600000000000001, ""MOVED_TOWARD_SAFETY"": 19.200000000000024, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.2, ""STAYED_IN_DANGER"": -1.5, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -3.0000000000000013, ""WAITED"": -2.920000000000002}"
42,0,1,5,400,0.19535333333333335,27.41974999999995,5.0,29.140000000000036,-6.72025000000002,76.63566666666671,-83.35591666666667,401,1,"{""BOMB_DROPPED"": 45, ""BOMB_EXPLODED"": 44, ""BOMB_NEXT_TO_CRATE"": 12, ""CRATE_DESTROYED"": 23, ""ESCAPED_DANGER"": 50, ""INVALID_ACTION"": 1, ""KILLED_OPPONENT"": 1, ""MOVED_AWAY_FROM_COIN"": 3, ""MOVED_DOWN"": 58, ""MOVED_INTO_DANGER"": 6, ""MOVED_LEFT"": 44, ""MOVED_RIGHT"": 44, ""MOVED_TOWARD_COIN"": 15, ""MOVED_TOWARD_SAFETY"": 63, ""MOVED_UP"": 58, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 12, ""STAYED_IN_DANGER"": 11, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 21, ""WAITED"": 150}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.6, ""CRATE_DESTROYED"": 2.3000000000000007, ""ESCAPED_DANGER"": 15.000000000000014, ""INVALID_ACTION"": -0.1, ""KILLED_OPPONENT"": 5.0, ""MOVED_AWAY_FROM_COIN"": -0.21000000000000002, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -2.1, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.9000000000000004, ""MOVED_TOWARD_SAFETY"": 18.900000000000023, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 1.2, ""STAYED_IN_DANGER"": -2.75, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -2.1000000000000005, ""WAITED"": -3.000000000000002}"
43,0,0,0,400,0.19524,29.54949999999996,0,34.80000000000005,-5.250500000000005,75.922,-81.17250000000007,401,1,"{""BOMB_DROPPED"": 48, ""BOMB_EXPLODED"": 48, ""BOMB_NEXT_TO_CRATE"": 15, ""CRATE_DESTROYED"": 39, ""ESCAPED_DANGER"": 52, ""MOVED_DOWN"": 49, ""MOVED_INTO_DANGER"": 4, ""MOVED_LEFT"": 39, ""MOVED_RIGHT"": 53, ""MOVED_TOWARD_COIN"": 5, ""MOVED_TOWARD_SAFETY"": 75, ""MOVED_UP"": 61, ""OPPONENT_ELIMINATED"": 1, ""SAFE_BOMB_THREATENS_OPPONENT"": 6, ""STAYED_IN_DANGER"": 9, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 27, ""WAITED"": 150}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.7500000000000001, ""CRATE_DESTROYED"": 3.900000000000002, ""ESCAPED_DANGER"": 15.600000000000016, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -1.4, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.3, ""MOVED_TOWARD_SAFETY"": 22.500000000000032, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.6, ""STAYED_IN_DANGER"": -2.25, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -2.700000000000001, ""WAITED"": -3.000000000000002}"
44,0,1,5,400,0.1951266666666667,24.86249999999997,5.0,27.580000000000034,-7.717500000000012,74.72416666666666,-82.44166666666666,401,1,"{""BOMB_DROPPED"": 42, ""BOMB_EXPLODED"": 42, ""BOMB_NEXT_TO_CRATE"": 7, ""COIN_FOUND"": 1, ""CRATE_DESTROYED"": 16, ""ESCAPED_DANGER"": 51, ""KILLED_OPPONENT"": 1, ""MOVED_AWAY_FROM_COIN"": 4, ""MOVED_DOWN"": 38, ""MOVED_INTO_DANGER"": 9, ""MOVED_LEFT"": 63, ""MOVED_RIGHT"": 62, ""MOVED_TOWARD_COIN"": 2, ""MOVED_TOWARD_SAFETY"": 63, ""MOVED_UP"": 52, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 9, ""STAYED_IN_DANGER"": 5, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 26, ""WAITED"": 143}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.35, ""COIN_FOUND"": 0.05, ""CRATE_DESTROYED"": 1.6000000000000003, ""ESCAPED_DANGER"": 15.300000000000015, ""KILLED_OPPONENT"": 5.0, ""MOVED_AWAY_FROM_COIN"": -0.28, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -3.1500000000000004, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.12, ""MOVED_TOWARD_SAFETY"": 18.900000000000023, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.8999999999999999, ""STAYED_IN_DANGER"": -1.25, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -2.600000000000001, ""WAITED"": -2.860000000000002}"
45,0,0,0,400,0.19501333333333334,21.369499999999988,0,27.61000000000003,-6.240500000000011,73.29775,-79.53825000000002,401,1,"{""BOMB_DROPPED"": 45, ""BOMB_EXPLODED"": 44, ""BOMB_NEXT_TO_CRATE"": 14, ""COIN_FOUND"": 3, ""CRATE_DESTROYED"": 29, ""ESCAPED_DANGER"": 48, ""INVALID_ACTION"": 1, ""MOVED_AWAY_FROM_COIN"": 4, ""MOVED_DOWN"": 39, ""MOVED_INTO_DANGER"": 4, ""MOVED_LEFT"": 48, ""MOVED_RIGHT"": 62, ""MOVED_TOWARD_COIN"": 5, ""MOVED_TOWARD_SAFETY"": 61, ""MOVED_UP"": 52, ""OPPONENT_ELIMINATED"": 1, ""SAFE_BOMB_THREATENS_OPPONENT"": 5, ""STAYED_IN_DANGER"": 10, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 28, ""WAITED"": 153}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.7000000000000001, ""COIN_FOUND"": 0.15000000000000002, ""CRATE_DESTROYED"": 2.9000000000000012, ""ESCAPED_DANGER"": 14.400000000000013, ""INVALID_ACTION"": -0.1, ""MOVED_AWAY_FROM_COIN"": -0.28, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -1.4, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.3, ""MOVED_TOWARD_SAFETY"": 18.300000000000022, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.5, ""STAYED_IN_DANGER"": -2.5, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -2.800000000000001, ""WAITED"": -3.0600000000000023}"
46,1,0,1,400,0.19490000000000002,24.462249999999948,1.0,30.720000000000038,-7.257750000000015,73.64533333333334,-80.90308333333333,401,1,"{""BOMB_DROPPED"": 44, ""BOMB_EXPLODED"": 44, ""BOMB_NEXT_TO_CRATE"": 7, ""COIN_COLLECTED"": 1, ""COIN_FOUND"": 2, ""CRATE_DESTROYED"": 14, ""ESCAPED_DANGER"": 49, ""MOVED_AWAY_FROM_COIN"": 6, ""MOVED_DOWN"": 42, ""MOVED_INTO_DANGER"": 5, ""MOVED_LEFT"": 54, ""MOVED_RIGHT"": 68, ""MOVED_TOWARD_COIN"": 31, ""MOVED_TOWARD_SAFETY"": 69, ""MOVED_UP"": 41, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 8, ""STAYED_IN_DANGER"": 6, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 30, ""WAITED"": 151}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.35, ""COIN_COLLECTED"": 1.0, ""COIN_FOUND"": 0.1, ""CRATE_DESTROYED"": 1.4000000000000001, ""ESCAPED_DANGER"": 14.700000000000014, ""MOVED_AWAY_FROM_COIN"": -0.42000000000000004, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -1.75, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 1.8600000000000012, ""MOVED_TOWARD_SAFETY"": 20.700000000000028, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.7999999999999999, ""STAYED_IN_DANGER"": -1.5, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -3.0000000000000013, ""WAITED"": -3.0200000000000022}"
47,2,1,7,400,0.1947866666666667,27.088249999999952,7.0,26.88000000000003,-6.7917500000000075,72.90933333333341,-79.70108333333332,401,1,"{""BOMB_DROPPED"": 42, ""BOMB_EXPLODED"": 41, ""BOMB_NEXT_TO_CRATE"": 10, ""COIN_COLLECTED"": 2, ""COIN_FOUND"": 2, ""CRATE_DESTROYED"": 23, ""ESCAPED_DANGER"": 49, ""KILLED_OPPONENT"": 1, ""MOVED_AWAY_FROM_COIN"": 8, ""MOVED_DOWN"": 46, ""MOVED_INTO_DANGER"": 7, ""MOVED_LEFT"": 56, ""MOVED_RIGHT"": 55, ""MOVED_TOWARD_COIN"": 16, ""MOVED_TOWARD_SAFETY"": 62, ""MOVED_UP"": 60, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 5, ""STAYED_IN_DANGER"": 11, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 27, ""WAITED"": 141}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.49999999999999994, ""COIN_COLLECTED"": 2.0, ""COIN_FOUND"": 0.1, ""CRATE_DESTROYED"": 2.3000000000000007, ""ESCAPED_DANGER"": 14.700000000000014, ""KILLED_OPPONENT"": 5.0, ""MOVED_AWAY_FROM_COIN"": -0.56, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -2.45, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.9600000000000004, ""MOVED_TOWARD_SAFETY"": 18.600000000000023, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.5, ""STAYED_IN_DANGER"": -2.75, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -2.700000000000001, ""WAITED"": -2.820000000000002}"
48,1,0,1,400,0.19467333333333334,15.592999999999996,1.0,22.360000000000028,-7.767000000000007,69.05900000000004,-76.82600000000002,401,1,"{""BOMB_DROPPED"": 34, ""BOMB_EXPLODED"": 33, ""BOMB_NEXT_TO_CRATE"": 7, ""COIN_COLLECTED"": 1, ""COIN_FOUND"": 2, ""CRATE_DESTROYED"": 16, ""ESCAPED_DANGER"": 46, ""MOVED_AWAY_FROM_COIN"": 9, ""MOVED_DOWN"": 52, ""MOVED_INTO_DANGER"": 13, ""MOVED_LEFT"": 68, ""MOVED_RIGHT"": 65, ""MOVED_TOWARD_COIN"": 16, ""MOVED_TOWARD_SAFETY"": 55, ""MOVED_UP"": 50, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 4, ""STAYED_IN_DANGER"": 7, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 23, ""WAITED"": 131}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.35, ""COIN_COLLECTED"": 1.0, ""COIN_FOUND"": 0.1, ""CRATE_DESTROYED"": 1.6000000000000003, ""ESCAPED_DANGER"": 13.800000000000011, ""MOVED_AWAY_FROM_COIN"": -0.6300000000000001, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -4.55, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.9600000000000004, ""MOVED_TOWARD_SAFETY"": 16.500000000000018, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.4, ""STAYED_IN_DANGER"": -1.75, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -2.3000000000000007, ""WAITED"": -2.620000000000002}"
49,0,0,0,400,0.19456,32.655500000000025,0,34.18000000000004,-1.5245000000000024,73.98133333333334,-75.50583333333347,401,1,"{""BOMB_DROPPED"": 48, ""BOMB_EXPLODED"": 48, ""BOMB_NEXT_TO_CRATE"": 11, ""CRATE_DESTROYED"": 19, ""ESCAPED_DANGER"": 49, ""MOVED_AWAY_FROM_COIN"": 4, ""MOVED_DOWN"": 46, ""MOVED_INTO_DANGER"": 1, ""MOVED_LEFT"": 47, ""MOVED_RIGHT"": 46, ""MOVED_TOWARD_COIN"": 6, ""MOVED_TOWARD_SAFETY"": 80, ""MOVED_UP"": 58, ""OPPONENT_ELIMINATED"": 1, ""SAFE_BOMB_THREATENS_OPPONENT"": 3, ""STAYED_IN_DANGER"": 4, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 34, ""WAITED"": 155}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.5499999999999999, ""CRATE_DESTROYED"": 1.9000000000000006, ""ESCAPED_DANGER"": 14.700000000000014, ""MOVED_AWAY_FROM_COIN"": -0.28, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -0.35, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.36, ""MOVED_TOWARD_SAFETY"": 24.000000000000036, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.30000000000000004, ""STAYED_IN_DANGER"": -1.0, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -3.4000000000000017, ""WAITED"": -3.1000000000000023}"
50,1,0,1,400,0.19444666666666668,24.689249999999998,1.0,29.860000000000042,-6.170750000000012,81.19416666666669,-87.36491666666664,401,1,"{""BOMB_DROPPED"": 47, ""BOMB_EXPLODED"": 47, ""BOMB_NEXT_TO_CRATE"": 11, ""COIN_COLLECTED"": 1, ""COIN_FOUND"": 1, ""CRATE_DESTROYED"": 18, ""ESCAPED_DANGER"": 55, ""MOVED_AWAY_FROM_COIN"": 3, ""MOVED_DOWN"": 46, ""MOVED_INTO_DANGER"": 8, ""MOVED_LEFT"": 38, ""MOVED_RIGHT"": 48, ""MOVED_TOWARD_COIN"": 6, ""MOVED_TOWARD_SAFETY"": 67, ""MOVED_UP"": 59, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 11, ""STAYED_IN_DANGER"": 9, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 26, ""WAITED"": 162}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.5499999999999999, ""COIN_COLLECTED"": 1.0, ""COIN_FOUND"": 0.05, ""CRATE_DESTROYED"": 1.8000000000000005, ""ESCAPED_DANGER"": 16.500000000000018, ""MOVED_AWAY_FROM_COIN"": -0.21000000000000002, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -2.8000000000000003, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.36, ""MOVED_TOWARD_SAFETY"": 20.100000000000026, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 1.0999999999999999, ""STAYED_IN_DANGER"": -2.25, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -2.600000000000001, ""WAITED"": -3.2400000000000024}"
51,1,0,1,400,0.19433333333333336,27.911750000000012,1.0,30.29000000000004,-3.3782500000000018,79.6771666666667,-83.05541666666656,401,1,"{""BOMB_DROPPED"": 48, ""BOMB_EXPLODED"": 47, ""BOMB_NEXT_TO_CRATE"": 14, ""COIN_COLLECTED"": 1, ""COIN_FOUND"": 4, ""CRATE_DESTROYED"": 32, ""ESCAPED_DANGER"": 51, ""MOVED_AWAY_FROM_COIN"": 8, ""MOVED_DOWN"": 47, ""MOVED_INTO_DANGER"": 3, ""MOVED_LEFT"": 37, ""MOVED_RIGHT"": 50, ""MOVED_TOWARD_COIN"": 19, ""MOVED_TOWARD_SAFETY"": 66, ""MOVED_UP"": 61, ""OPPONENT_ELIMINATED"": 1, ""SAFE_BOMB_THREATENS_OPPONENT"": 4, ""STAYED_IN_DANGER"": 12, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 32, ""WAITED"": 157}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.7000000000000001, ""COIN_COLLECTED"": 1.0, ""COIN_FOUND"": 0.2, ""CRATE_DESTROYED"": 3.2000000000000015, ""ESCAPED_DANGER"": 15.300000000000015, ""MOVED_AWAY_FROM_COIN"": -0.56, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -1.0499999999999998, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 1.1400000000000006, ""MOVED_TOWARD_SAFETY"": 19.800000000000026, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.4, ""STAYED_IN_DANGER"": -3.0, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -3.2000000000000015, ""WAITED"": -3.1400000000000023}"
52,2,1,7,400,0.19422,29.296249999999944,7.0,29.430000000000035,-7.133750000000008,74.93783333333323,-82.07158333333342,401,1,"{""BOMB_DROPPED"": 46, ""BOMB_EXPLODED"": 45, ""BOMB_NEXT_TO_CRATE"": 11, ""COIN_COLLECTED"": 2, ""COIN_FOUND"": 4, ""CRATE_DESTROYED"": 20, ""ESCAPED_DANGER"": 49, ""INVALID_ACTION"": 1, ""KILLED_OPPONENT"": 1, ""MOVED_AWAY_FROM_COIN"": 5, ""MOVED_DOWN"": 59, ""MOVED_INTO_DANGER"": 4, ""MOVED_LEFT"": 41, ""MOVED_RIGHT"": 41, ""MOVED_TOWARD_COIN"": 19, ""MOVED_TOWARD_SAFETY"": 64, ""MOVED_UP"": 59, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 10, ""STAYED_IN_DANGER"": 9, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 27, ""WAITED"": 153}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.5499999999999999, ""COIN_COLLECTED"": 2.0, ""COIN_FOUND"": 0.2, ""CRATE_DESTROYED"": 2.0000000000000004, ""ESCAPED_DANGER"": 14.700000000000014, ""INVALID_ACTION"": -0.1, ""KILLED_OPPONENT"": 5.0, ""MOVED_AWAY_FROM_COIN"": -0.35000000000000003, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -1.4, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 1.1400000000000006, ""MOVED_TOWARD_SAFETY"": 19.200000000000024, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.9999999999999999, ""STAYED_IN_DANGER"": -2.25, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -2.700000000000001, ""WAITED"": -3.0600000000000023}"
53,1,1,6,400,0.19410666666666668,26.90024999999996,6.0,27.59000000000004,-6.689750000000007,79.20008333333337,-85.88983333333341,401,1,"{""BOMB_DROPPED"": 46, ""BOMB_EXPLODED"": 46, ""BOMB_NEXT_TO_CRATE"": 6, ""COIN_COLLECTED"": 1, ""COIN_FOUND"": 1, ""CRATE_DESTROYED"": 12, ""ESCAPED_DANGER"": 53, ""INVALID_ACTION"": 1, ""KILLED_OPPONENT"": 1, ""MOVED_AWAY_FROM_COIN"": 7, ""MOVED_DOWN"": 60, ""MOVED_INTO_DANGER"": 7, ""MOVED_LEFT"": 48, ""MOVED_RIGHT"": 47, ""MOVED_TOWARD_COIN"": 16, ""MOVED_TOWARD_SAFETY"": 69, ""MOVED_UP"": 54, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 7, ""STAYED_IN_DANGER"": 14, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 33, ""WAITED"": 144}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.3, ""COIN_COLLECTED"": 1.0, ""COIN_FOUND"": 0.05, ""CRATE_DESTROYED"": 1.2, ""ESCAPED_DANGER"": 15.900000000000016, ""INVALID_ACTION"": -0.1, ""KILLED_OPPONENT"": 5.0, ""MOVED_AWAY_FROM_COIN"": -0.49000000000000005, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -2.45, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.9600000000000004, ""MOVED_TOWARD_SAFETY"": 20.700000000000028, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.7, ""STAYED_IN_DANGER"": -3.5, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -3.3000000000000016, ""WAITED"": -2.880000000000002}"
54,2,0,2,400,0.19399333333333335,27.719749999999973,2.0,32.07000000000004,-6.350250000000009,74.40566666666673,-80.75591666666666,401,1,"{""BOMB_DROPPED"": 45, ""BOMB_EXPLODED"": 44, ""BOMB_NEXT_TO_CRATE"": 13, ""COIN_COLLECTED"": 2, ""COIN_FOUND"": 1, ""CRATE_DESTROYED"": 23, ""ESCAPED_DANGER"": 49, ""MOVED_AWAY_FROM_COIN"": 4, ""MOVED_DOWN"": 54, ""MOVED_INTO_DANGER"": 7, ""MOVED_LEFT"": 43, ""MOVED_RIGHT"": 51, ""MOVED_TOWARD_COIN"": 18, ""MOVED_TOWARD_SAFETY"": 74, ""MOVED_UP"": 68, ""OPPONENT_ELIMINATED"": 1, ""SAFE_BOMB_THREATENS_OPPONENT"": 9, ""STAYED_IN_DANGER"": 10, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 23, ""WAITED"": 139}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.65, ""COIN_COLLECTED"": 2.0, ""COIN_FOUND"": 0.05, ""CRATE_DESTROYED"": 2.3000000000000007, ""ESCAPED_DANGER"": 14.700000000000014, ""MOVED_AWAY_FROM_COIN"": -0.28, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -2.45, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 1.0800000000000005, ""MOVED_TOWARD_SAFETY"": 22.20000000000003, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.8999999999999999, ""STAYED_IN_DANGER"": -2.5, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -2.3000000000000007, ""WAITED"": -2.780000000000002}"
