seed,round,task,agent_name,score,coins,kills,self_kill,steps_survived,invalid_actions,round_total_coins,round_total_kills,round_total_suicides,opponent_scores,max_opponent_score,score_margin,win,tie,loss
30142,142,4,our_agent,6,6,0,0,322,0,9,0,3,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 0}",2,4,1,0,0
30143,143,4,our_agent,5,5,0,0,400,0,8,0,3,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",1,4,1,0,0
30144,144,4,our_agent,2,2,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,0,0,1,0
30145,145,4,our_agent,3,3,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,-1,0,0,1
30146,146,4,our_agent,0,0,0,0,108,0,9,1,2,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",9,-9,0,0,1
30147,147,4,our_agent,4,4,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",7,-3,0,0,1
30148,148,4,our_agent,9,4,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 2}",3,6,1,0,0
30149,149,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,-1,0,0,1
30150,150,4,our_agent,1,1,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 9}",9,-8,0,0,1
30151,151,4,our_agent,4,4,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,0,0,1,0
30152,152,4,our_agent,3,3,0,0,126,2,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 6}",6,-3,0,0,1
30153,153,4,our_agent,10,5,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",3,7,1,0,0
30154,154,4,our_agent,3,3,0,0,92,1,9,2,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 10}",10,-7,0,0,1
30155,155,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,-2,0,0,1
30156,156,4,our_agent,3,3,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,1,1,0,0
30157,157,4,our_agent,5,5,0,0,400,1,8,1,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 7}",7,-2,0,0,1
30158,158,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 2}",6,-5,0,0,1
30159,159,4,our_agent,3,3,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 2}",7,-4,0,0,1
30160,160,4,our_agent,3,3,0,0,400,1,9,1,0,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",9,-6,0,0,1
30161,161,4,our_agent,1,1,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,-3,0,0,1
30162,162,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 4}",4,-1,0,0,1
30163,163,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 3}",4,-4,0,0,1
30164,164,4,our_agent,5,5,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",2,3,1,0,0
30165,165,4,our_agent,2,2,0,0,400,1,9,1,2,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",9,-7,0,0,1
30166,166,4,our_agent,1,1,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 1}",6,-5,0,0,1
30167,167,4,our_agent,8,3,1,0,117,1,9,2,1,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",9,-1,0,0,1
30168,168,4,our_agent,3,3,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 8}",8,-5,0,0,1
30169,169,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 6}",6,-4,0,0,1
30170,170,4,our_agent,9,4,1,0,400,0,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",2,7,1,0,0
30171,171,4,our_agent,8,3,1,0,400,0,9,2,0,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 0}",8,0,0,1,0
30172,172,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,-1,0,0,1
30173,173,4,our_agent,7,2,1,0,96,0,9,2,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",8,-1,0,0,1
30174,174,4,our_agent,4,4,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 1}",4,0,0,1,0
30175,175,4,our_agent,1,1,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,-3,0,0,1
30176,176,4,our_agent,9,4,1,0,400,1,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,6,1,0,0
30177,177,4,our_agent,3,3,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 2}",8,-5,0,0,1
30178,178,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,-1,0,0,1
30179,179,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,-1,0,0,1
30180,180,4,our_agent,3,3,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,0,0,1,0
30181,181,4,our_agent,1,1,0,0,400,2,9,1,1,"{""rule_based_agent_0"": 12, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 1}",12,-11,0,0,1
30182,182,4,our_agent,7,2,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",3,4,1,0,0
30183,183,4,our_agent,7,2,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",3,4,1,0,0
30184,184,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",4,-2,0,0,1
30185,185,4,our_agent,6,1,1,0,400,0,8,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 4}",4,2,1,0,0
30186,186,4,our_agent,0,0,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 4}",4,-4,0,0,1
30187,187,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",4,-3,0,0,1
30188,188,4,our_agent,9,4,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,5,1,0,0
30189,189,4,our_agent,4,4,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 0}",3,1,1,0,0
30190,190,4,our_agent,4,4,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 0}",3,1,1,0,0
30191,191,4,our_agent,3,3,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",3,0,0,1,0
30192,192,4,our_agent,4,4,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 0}",3,1,1,0,0
30193,193,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",5,-4,0,0,1
30194,194,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 4}",4,-4,0,0,1
30195,195,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 4}",4,-3,0,0,1
30196,196,4,our_agent,10,5,1,0,400,0,9,2,0,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 8}",8,2,1,0,0
30197,197,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,-1,0,0,1
30198,198,4,our_agent,5,5,0,0,257,0,9,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 3}",5,0,0,1,0
30199,199,4,our_agent,8,3,1,0,400,0,9,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 5}",5,3,1,0,0
30200,200,4,our_agent,1,1,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,-2,0,0,1
30201,201,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,-2,0,0,1
30202,202,4,our_agent,2,2,0,0,71,0,9,2,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 10}",10,-8,0,0,1
30203,203,4,our_agent,7,2,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",3,4,1,0,0
30204,204,4,our_agent,1,1,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 1}",6,-5,0,0,1
30205,205,4,our_agent,12,2,2,0,400,2,9,2,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 0}",4,8,1,0,0
30206,206,4,our_agent,10,5,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 0}",3,7,1,0,0
30207,207,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 0}",4,-1,0,0,1
30208,208,4,our_agent,2,2,0,0,400,0,8,1,0,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",7,-5,0,0,1
30209,209,4,our_agent,1,1,0,0,88,0,9,1,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",8,-7,0,0,1
30210,210,4,our_agent,7,2,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,4,1,0,0
30211,211,4,our_agent,7,2,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,4,1,0,0
30212,212,4,our_agent,3,3,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,0,0,1,0
30213,213,4,our_agent,2,2,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 4}",4,-2,0,0,1
30214,214,4,our_agent,6,1,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 5}",5,1,1,0,0
30215,215,4,our_agent,5,5,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 2}",2,3,1,0,0
30216,216,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,-1,0,0,1
30217,217,4,our_agent,2,2,0,0,400,1,7,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,-1,0,0,1
30218,218,4,our_agent,3,3,0,0,121,0,9,2,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 12, ""rule_based_agent_2"": 3}",12,-9,0,0,1
30219,219,4,our_agent,14,4,2,0,281,0,9,2,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,11,1,0,0
30220,220,4,our_agent,7,7,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 0}",6,1,1,0,0
30221,221,4,our_agent,2,2,0,0,252,0,9,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 8}",8,-6,0,0,1
30222,222,4,our_agent,6,1,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 1}",5,1,1,0,0
30223,223,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",8,-6,0,0,1
30224,224,4,our_agent,3,3,0,0,400,0,9,2,0,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 1}",8,-5,0,0,1
30225,225,4,our_agent,7,2,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 0}",4,3,1,0,0
30226,226,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",5,-4,0,0,1
30227,227,4,our_agent,3,3,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",2,1,1,0,0
30228,228,4,our_agent,4,4,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 2}",7,-3,0,0,1
30229,229,4,our_agent,4,4,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",2,2,1,0,0
30230,230,4,our_agent,4,4,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",3,1,1,0,0
30231,231,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 2}",8,-6,0,0,1
30232,232,4,our_agent,8,3,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 0}",4,4,1,0,0
30233,233,4,our_agent,6,6,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 0}",2,4,1,0,0
30234,234,4,our_agent,5,5,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",2,3,1,0,0
30235,235,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 7}",7,-5,0,0,1
30236,236,4,our_agent,14,4,2,0,400,0,9,2,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",2,12,1,0,0
30237,237,4,our_agent,2,2,0,0,400,1,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 7}",7,-5,0,0,1
30238,238,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 2}",5,-3,0,0,1
30239,239,4,our_agent,1,1,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,-2,0,0,1
30240,240,4,our_agent,5,5,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 0}",4,1,1,0,0
30241,241,4,our_agent,4,4,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 2}",2,2,1,0,0
30242,242,4,our_agent,0,0,0,0,98,2,9,2,1,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 9}",9,-9,0,0,1
30243,243,4,our_agent,2,2,0,0,400,0,9,0,0,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 2}",5,-3,0,0,1
30244,244,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",4,-1,0,0,1
30245,245,4,our_agent,5,0,1,0,400,1,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",4,1,1,0,0
30246,246,4,our_agent,4,4,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 0}",9,-5,0,0,1
30247,247,4,our_agent,2,2,0,0,400,0,7,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",4,-2,0,0,1
30248,248,4,our_agent,5,5,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,2,1,0,0
30249,249,4,our_agent,4,4,0,0,132,0,9,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 1}",6,-2,0,0,1
30250,250,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 1}",5,-3,0,0,1
30251,251,4,our_agent,3,3,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",3,0,0,1,0
30252,252,4,our_agent,4,4,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 1}",4,0,0,1,0
30253,253,4,our_agent,7,2,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",4,3,1,0,0
30254,254,4,our_agent,11,6,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",3,8,1,0,0
30255,255,4,our_agent,3,3,0,0,400,1,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 9}",9,-6,0,0,1
30256,256,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 3}",7,-6,0,0,1
30257,257,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,-1,0,0,1
30258,258,4,our_agent,3,3,0,0,400,1,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 3}",7,-4,0,0,1
30259,259,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 10, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",10,-10,0,0,1
30260,260,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 4}",4,-4,0,0,1
30261,261,4,our_agent,3,3,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",6,-3,0,0,1
30262,262,4,our_agent,9,4,1,0,400,1,9,1,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",2,7,1,0,0
30263,263,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 8}",8,-6,0,0,1
30264,264,4,our_agent,13,3,2,0,400,0,9,2,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",3,10,1,0,0
30265,265,4,our_agent,2,2,0,0,400,0,9,0,0,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,-2,0,0,1
30266,266,4,our_agent,7,2,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",3,4,1,0,0
30267,267,4,our_agent,9,4,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",2,7,1,0,0
30268,268,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",7,-5,0,0,1
30269,269,4,our_agent,2,2,0,0,86,0,9,1,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",8,-6,0,0,1
30270,270,4,our_agent,1,1,0,0,400,0,8,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 7}",7,-6,0,0,1
30271,271,4,our_agent,2,2,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 4}",7,-5,0,0,1
30272,272,4,our_agent,7,2,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 2}",5,2,1,0,0
30273,273,4,our_agent,2,2,0,0,83,0,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 2}",6,-4,0,0,1
30274,274,4,our_agent,4,4,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",3,1,1,0,0
30275,275,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",7,-6,0,0,1
30276,276,4,our_agent,1,1,0,0,400,0,9,3,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 13}",13,-12,0,0,1
30277,277,4,our_agent,3,3,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",3,0,0,1,0
30278,278,4,our_agent,1,1,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 5}",5,-4,0,0,1
30279,279,4,our_agent,10,5,1,0,400,0,8,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",2,8,1,0,0
30280,280,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,-1,0,0,1
30281,281,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",4,-2,0,0,1
30282,282,4,our_agent,2,2,0,1,189,1,9,1,3,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",8,-6,0,0,1
30283,283,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",3,0,0,1,0
30284,284,4,our_agent,7,2,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",3,4,1,0,0
30285,285,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 1}",7,-5,0,0,1
30286,286,4,our_agent,1,1,0,0,74,0,9,1,2,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 4}",7,-6,0,0,1
30287,287,4,our_agent,5,5,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 3}",6,-1,0,0,1
30288,288,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 4}",4,-3,0,0,1
30289,289,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,-1,0,0,1
30290,290,4,our_agent,3,3,0,0,121,0,9,2,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 3}",8,-5,0,0,1
30291,291,4,our_agent,1,1,0,0,61,0,9,2,2,"{""rule_based_agent_0"": 11, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 6}",11,-10,0,0,1
30292,292,4,our_agent,1,1,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 1}",9,-8,0,0,1
30293,293,4,our_agent,10,5,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 1}",3,7,1,0,0
30294,294,4,our_agent,8,3,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",3,5,1,0,0
