episode,coins,kills,game_score,steps,epsilon,training_reward,objective_reward,other_event_reward,potential_net,potential_positive,potential_negative,potential_calls,terminal_potential_calls,event_counts,event_rewards
26,1,0,1,400,0.19716666666666666,-5.575249999999995,1.0,-0.33999999999999664,-6.235250000000004,70.59433333333338,-76.8295833333332,400,0,"{""BOMB_DROPPED"": 33, ""BOMB_EXPLODED"": 33, ""BOMB_NEXT_TO_CRATE"": 15, ""COIN_COLLECTED"": 1, ""COIN_FOUND"": 1, ""CRATE_DESTROYED"": 31, ""ESCAPED_DANGER"": 47, ""MOVED_AWAY_FROM_COIN"": 3, ""MOVED_DOWN"": 54, ""MOVED_INTO_DANGER"": 14, ""MOVED_LEFT"": 66, ""MOVED_RIGHT"": 67, ""MOVED_TOWARD_COIN"": 6, ""MOVED_TOWARD_SAFETY"": 58, ""MOVED_UP"": 68, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 18, ""STAYED_IN_DANGER"": 10, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 2, ""WAITED"": 112}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.7500000000000001, ""COIN_COLLECTED"": 1.0, ""COIN_FOUND"": 0.05, ""CRATE_DESTROYED"": 3.1000000000000014, ""ESCAPED_DANGER"": 1.410000000000001, ""MOVED_AWAY_FROM_COIN"": -0.21000000000000002, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -4.8999999999999995, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.36, ""MOVED_TOWARD_SAFETY"": 1.7400000000000013, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 1.8000000000000005, ""STAYED_IN_DANGER"": -2.5, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -0.2, ""WAITED"": -2.2400000000000015}"
27,0,0,0,400,0.19705333333333336,-6.136500000000011,0,-1.4699999999999998,-4.666500000000013,49.90516666666662,-54.57166666666668,400,0,"{""BOMB_DROPPED"": 28, ""BOMB_EXPLODED"": 28, ""BOMB_NEXT_TO_CRATE"": 9, ""COIN_FOUND"": 1, ""CRATE_DESTROYED"": 16, ""ESCAPED_DANGER"": 31, ""MOVED_AWAY_FROM_COIN"": 1, ""MOVED_DOWN"": 37, ""MOVED_INTO_DANGER"": 3, ""MOVED_LEFT"": 83, ""MOVED_RIGHT"": 97, ""MOVED_TOWARD_COIN"": 9, ""MOVED_TOWARD_SAFETY"": 37, ""MOVED_UP"": 46, ""OPPONENT_ELIMINATED"": 1, ""SAFE_BOMB_THREATENS_OPPONENT"": 7, ""STAYED_IN_DANGER"": 11, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 13, ""WAITED"": 109}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.44999999999999996, ""COIN_FOUND"": 0.05, ""CRATE_DESTROYED"": 1.6000000000000003, ""ESCAPED_DANGER"": 0.9300000000000006, ""MOVED_AWAY_FROM_COIN"": -0.07, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -1.0499999999999998, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.54, ""MOVED_TOWARD_SAFETY"": 1.1100000000000008, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.7, ""STAYED_IN_DANGER"": -2.75, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -1.3, ""WAITED"": -2.1800000000000015}"
28,1,0,1,400,0.19694,-8.260499999999997,1.0,-0.9299999999999993,-8.330500000000004,63.38474999999996,-71.71525,400,0,"{""BOMB_DROPPED"": 33, ""BOMB_EXPLODED"": 33, ""BOMB_NEXT_TO_CRATE"": 8, ""COIN_COLLECTED"": 1, ""CRATE_DESTROYED"": 21, ""ESCAPED_DANGER"": 42, ""INVALID_ACTION"": 2, ""MOVED_AWAY_FROM_COIN"": 6, ""MOVED_DOWN"": 57, ""MOVED_INTO_DANGER"": 9, ""MOVED_LEFT"": 45, ""MOVED_RIGHT"": 59, ""MOVED_TOWARD_COIN"": 17, ""MOVED_TOWARD_SAFETY"": 42, ""MOVED_UP"": 64, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 17, ""SAFE_BOMB_TRAPS_OPPONENT"": 1, ""STAYED_IN_DANGER"": 8, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 8, ""WAITED"": 140}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.39999999999999997, ""COIN_COLLECTED"": 1.0, ""CRATE_DESTROYED"": 2.1000000000000005, ""ESCAPED_DANGER"": 1.260000000000001, ""INVALID_ACTION"": -0.2, ""MOVED_AWAY_FROM_COIN"": -0.42000000000000004, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -3.1500000000000004, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 1.0200000000000005, ""MOVED_TOWARD_SAFETY"": 1.260000000000001, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 1.7000000000000004, ""SAFE_BOMB_TRAPS_OPPONENT"": 0.2, ""STAYED_IN_DANGER"": -2.0, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -0.7999999999999999, ""WAITED"": -2.800000000000002}"
29,2,0,2,400,0.19682666666666668,-2.3687499999999964,2.0,1.200000000000002,-5.568750000000001,59.081083333333424,-64.64983333333329,400,0,"{""BOMB_DROPPED"": 30, ""BOMB_EXPLODED"": 30, ""BOMB_NEXT_TO_CRATE"": 9, ""COIN_COLLECTED"": 2, ""COIN_FOUND"": 2, ""CRATE_DESTROYED"": 22, ""ESCAPED_DANGER"": 37, ""MOVED_AWAY_FROM_COIN"": 3, ""MOVED_DOWN"": 42, ""MOVED_INTO_DANGER"": 8, ""MOVED_LEFT"": 85, ""MOVED_RIGHT"": 72, ""MOVED_TOWARD_COIN"": 34, ""MOVED_TOWARD_SAFETY"": 48, ""MOVED_UP"": 42, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 14, ""STAYED_IN_DANGER"": 7, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 7, ""WAITED"": 129}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.44999999999999996, ""COIN_COLLECTED"": 2.0, ""COIN_FOUND"": 0.1, ""CRATE_DESTROYED"": 2.2000000000000006, ""ESCAPED_DANGER"": 1.1100000000000008, ""MOVED_AWAY_FROM_COIN"": -0.21000000000000002, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -2.8000000000000003, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 2.0400000000000014, ""MOVED_TOWARD_SAFETY"": 1.440000000000001, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 1.4000000000000001, ""STAYED_IN_DANGER"": -1.75, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -0.7, ""WAITED"": -2.580000000000002}"
30,3,0,3,400,0.19671333333333335,-6.827750000000005,3.0,-3.249999999999997,-6.577750000000008,64.81725000000007,-71.39499999999998,400,0,"{""BOMB_DROPPED"": 27, ""BOMB_EXPLODED"": 27, ""BOMB_NEXT_TO_CRATE"": 6, ""COIN_COLLECTED"": 3, ""COIN_FOUND"": 2, ""CRATE_DESTROYED"": 19, ""ESCAPED_DANGER"": 44, ""INVALID_ACTION"": 2, ""MOVED_AWAY_FROM_COIN"": 14, ""MOVED_DOWN"": 45, ""MOVED_INTO_DANGER"": 17, ""MOVED_LEFT"": 66, ""MOVED_RIGHT"": 57, ""MOVED_TOWARD_COIN"": 31, ""MOVED_TOWARD_SAFETY"": 41, ""MOVED_UP"": 59, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 15, ""STAYED_IN_DANGER"": 5, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 7, ""WAITED"": 144}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.3, ""COIN_COLLECTED"": 3.0, ""COIN_FOUND"": 0.1, ""CRATE_DESTROYED"": 1.9000000000000006, ""ESCAPED_DANGER"": 1.320000000000001, ""INVALID_ACTION"": -0.2, ""MOVED_AWAY_FROM_COIN"": -0.9800000000000004, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -5.949999999999998, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 1.8600000000000012, ""MOVED_TOWARD_SAFETY"": 1.2300000000000009, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 1.5000000000000002, ""STAYED_IN_DANGER"": -1.25, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -0.7, ""WAITED"": -2.880000000000002}"
31,0,0,0,400,0.1966,-7.160750000000001,0,-0.8299999999999992,-6.330750000000014,65.57841666666663,-71.90916666666666,400,0,"{""BOMB_DROPPED"": 39, ""BOMB_EXPLODED"": 39, ""BOMB_NEXT_TO_CRATE"": 6, ""CRATE_DESTROYED"": 11, ""ESCAPED_DANGER"": 44, ""INVALID_ACTION"": 1, ""MOVED_AWAY_FROM_COIN"": 2, ""MOVED_DOWN"": 59, ""MOVED_INTO_DANGER"": 6, ""MOVED_LEFT"": 47, ""MOVED_RIGHT"": 46, ""MOVED_TOWARD_COIN"": 3, ""MOVED_TOWARD_SAFETY"": 57, ""MOVED_UP"": 73, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 22, ""STAYED_IN_DANGER"": 8, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 11, ""WAITED"": 135}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.3, ""CRATE_DESTROYED"": 1.0999999999999999, ""ESCAPED_DANGER"": 1.320000000000001, ""INVALID_ACTION"": -0.1, ""MOVED_AWAY_FROM_COIN"": -0.14, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -2.1, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.18, ""MOVED_TOWARD_SAFETY"": 1.7100000000000013, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 2.2000000000000006, ""STAYED_IN_DANGER"": -2.0, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -1.0999999999999999, ""WAITED"": -2.700000000000002}"
32,0,0,0,101,0.1964866666666667,-4.839749999999998,0,-3.4499999999999997,-1.3897500000000003,16.693250000000003,-18.083,100,0,"{""BOMB_DROPPED"": 10, ""BOMB_EXPLODED"": 10, ""BOMB_NEXT_TO_CRATE"": 8, ""CRATE_DESTROYED"": 15, ""ESCAPED_DANGER"": 10, ""GOT_KILLED"": 1, ""MOVED_DOWN"": 13, ""MOVED_INTO_DANGER"": 1, ""MOVED_LEFT"": 11, ""MOVED_RIGHT"": 17, ""MOVED_TOWARD_COIN"": 9, ""MOVED_TOWARD_SAFETY"": 17, ""MOVED_UP"": 15, ""SAFE_BOMB_THREATENS_OPPONENT"": 2, ""STAYED_IN_DANGER"": 3, ""USELESS_BOMB"": 1, ""WAITED"": 35}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.39999999999999997, ""CRATE_DESTROYED"": 1.5000000000000002, ""ESCAPED_DANGER"": 0.30000000000000004, ""GOT_KILLED"": -5.0, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -0.35, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.54, ""MOVED_TOWARD_SAFETY"": 0.5100000000000002, ""MOVED_UP"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.2, ""STAYED_IN_DANGER"": -0.75, ""USELESS_BOMB"": -0.1, ""WAITED"": -0.7000000000000003}"
33,0,0,0,114,0.19637333333333334,-7.655750000000001,0,-5.42,-2.2357500000000017,14.62316666666666,-16.858916666666673,113,0,"{""BOMB_DROPPED"": 7, ""BOMB_EXPLODED"": 7, ""BOMB_NEXT_TO_CRATE"": 7, ""CRATE_DESTROYED"": 15, ""ESCAPED_DANGER"": 8, ""GOT_KILLED"": 1, ""MOVED_AWAY_FROM_COIN"": 3, ""MOVED_DOWN"": 5, ""MOVED_INTO_DANGER"": 2, ""MOVED_LEFT"": 23, ""MOVED_RIGHT"": 29, ""MOVED_TOWARD_COIN"": 3, ""MOVED_TOWARD_SAFETY"": 11, ""MOVED_UP"": 7, ""OPPONENT_ELIMINATED"": 1, ""STAYED_IN_DANGER"": 5, ""WAITED"": 43}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.35, ""CRATE_DESTROYED"": 1.5000000000000002, ""ESCAPED_DANGER"": 0.24, ""GOT_KILLED"": -5.0, ""MOVED_AWAY_FROM_COIN"": -0.21000000000000002, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -0.7, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.18, ""MOVED_TOWARD_SAFETY"": 0.33000000000000007, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""STAYED_IN_DANGER"": -1.25, ""WAITED"": -0.8600000000000004}"
34,0,0,0,171,0.19626000000000002,-9.775250000000002,0,-4.9399999999999995,-4.835250000000004,21.354166666666654,-26.18941666666664,170,0,"{""BOMB_DROPPED"": 11, ""BOMB_EXPLODED"": 11, ""BOMB_NEXT_TO_CRATE"": 8, ""CRATE_DESTROYED"": 14, ""ESCAPED_DANGER"": 14, ""GOT_KILLED"": 1, ""INVALID_ACTION"": 2, ""MOVED_AWAY_FROM_COIN"": 10, ""MOVED_DOWN"": 30, ""MOVED_INTO_DANGER"": 4, ""MOVED_LEFT"": 16, ""MOVED_RIGHT"": 16, ""MOVED_TOWARD_COIN"": 29, ""MOVED_TOWARD_SAFETY"": 19, ""MOVED_UP"": 30, ""OPPONENT_ELIMINATED"": 1, ""SAFE_BOMB_THREATENS_OPPONENT"": 1, ""STAYED_IN_DANGER"": 3, ""USELESS_BOMB"": 2, ""WAITED"": 66}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.39999999999999997, ""CRATE_DESTROYED"": 1.4000000000000001, ""ESCAPED_DANGER"": 0.42000000000000015, ""GOT_KILLED"": -5.0, ""INVALID_ACTION"": -0.2, ""MOVED_AWAY_FROM_COIN"": -0.7000000000000002, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -1.4, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 1.740000000000001, ""MOVED_TOWARD_SAFETY"": 0.5700000000000003, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.1, ""STAYED_IN_DANGER"": -0.75, ""USELESS_BOMB"": -0.2, ""WAITED"": -1.3200000000000007}"
35,0,1,5,400,0.1961466666666667,-1.2340000000000022,5.0,-0.35999999999999943,-5.874000000000002,65.42725000000002,-71.30125000000002,400,0,"{""BOMB_DROPPED"": 37, ""BOMB_EXPLODED"": 37, ""BOMB_NEXT_TO_CRATE"": 11, ""CRATE_DESTROYED"": 25, ""ESCAPED_DANGER"": 42, ""INVALID_ACTION"": 1, ""KILLED_OPPONENT"": 1, ""MOVED_AWAY_FROM_COIN"": 4, ""MOVED_DOWN"": 54, ""MOVED_INTO_DANGER"": 6, ""MOVED_LEFT"": 63, ""MOVED_RIGHT"": 66, ""MOVED_TOWARD_COIN"": 8, ""MOVED_TOWARD_SAFETY"": 62, ""MOVED_UP"": 60, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 12, ""STAYED_IN_DANGER"": 9, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 16, ""WAITED"": 119}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.5499999999999999, ""CRATE_DESTROYED"": 2.500000000000001, ""ESCAPED_DANGER"": 1.260000000000001, ""INVALID_ACTION"": -0.1, ""KILLED_OPPONENT"": 5.0, ""MOVED_AWAY_FROM_COIN"": -0.28, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -2.1, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.48, ""MOVED_TOWARD_SAFETY"": 1.8600000000000014, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 1.2, ""STAYED_IN_DANGER"": -2.25, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -1.6000000000000003, ""WAITED"": -2.3800000000000017}"
36,0,0,0,105,0.19603333333333334,-7.95225,0,-5.62,-2.332250000000001,15.460499999999996,-17.792749999999995,104,0,"{""BOMB_DROPPED"": 10, ""BOMB_EXPLODED"": 9, ""BOMB_NEXT_TO_CRATE"": 6, ""BOMB_WITH_NO_ESCAPE"": 1, ""CRATE_DESTROYED"": 11, ""ESCAPED_DANGER"": 10, ""GOT_KILLED"": 1, ""MOVED_AWAY_FROM_COIN"": 1, ""MOVED_DOWN"": 15, ""MOVED_INTO_DANGER"": 2, ""MOVED_LEFT"": 8, ""MOVED_RIGHT"": 7, ""MOVED_TOWARD_COIN"": 5, ""MOVED_TOWARD_SAFETY"": 11, ""MOVED_UP"": 21, ""SAFE_BOMB_THREATENS_OPPONENT"": 2, ""STAYED_IN_DANGER"": 3, ""USELESS_BOMB"": 2, ""WAITED"": 44}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.3, ""BOMB_WITH_NO_ESCAPE"": -0.55, ""CRATE_DESTROYED"": 1.0999999999999999, ""ESCAPED_DANGER"": 0.30000000000000004, ""GOT_KILLED"": -5.0, ""MOVED_AWAY_FROM_COIN"": -0.07, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -0.7, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 0.3, ""MOVED_TOWARD_SAFETY"": 0.33000000000000007, ""MOVED_UP"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.2, ""STAYED_IN_DANGER"": -0.75, ""USELESS_BOMB"": -0.2, ""WAITED"": -0.8800000000000004}"
37,1,0,1,400,0.19592,-6.545499999999999,1.0,-0.9899999999999993,-6.555500000000013,55.02658333333338,-61.582083333333344,400,0,"{""BOMB_DROPPED"": 28, ""BOMB_EXPLODED"": 28, ""BOMB_NEXT_TO_CRATE"": 6, ""COIN_COLLECTED"": 1, ""COIN_FOUND"": 1, ""CRATE_DESTROYED"": 14, ""ESCAPED_DANGER"": 35, ""INVALID_ACTION"": 3, ""MOVED_AWAY_FROM_COIN"": 2, ""MOVED_DOWN"": 79, ""MOVED_INTO_DANGER"": 7, ""MOVED_LEFT"": 49, ""MOVED_RIGHT"": 49, ""MOVED_TOWARD_COIN"": 19, ""MOVED_TOWARD_SAFETY"": 41, ""MOVED_UP"": 91, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 11, ""STAYED_IN_DANGER"": 7, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 11, ""WAITED"": 101}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.3, ""COIN_COLLECTED"": 1.0, ""COIN_FOUND"": 0.05, ""CRATE_DESTROYED"": 1.4000000000000001, ""ESCAPED_DANGER"": 1.0500000000000007, ""INVALID_ACTION"": -0.30000000000000004, ""MOVED_AWAY_FROM_COIN"": -0.14, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -2.45, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 1.1400000000000006, ""MOVED_TOWARD_SAFETY"": 1.2300000000000009, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 1.0999999999999999, ""STAYED_IN_DANGER"": -1.75, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -1.0999999999999999, ""WAITED"": -2.0200000000000014}"
38,1,0,1,179,0.19580666666666668,-7.027750000000001,1.0,-2.9999999999999987,-5.027750000000002,27.41324999999999,-32.44099999999999,178,0,"{""BOMB_DROPPED"": 16, ""BOMB_EXPLODED"": 15, ""BOMB_NEXT_TO_CRATE"": 13, ""BOMB_WITH_NO_ESCAPE"": 1, ""COIN_COLLECTED"": 1, ""COIN_FOUND"": 2, ""CRATE_DESTROYED"": 24, ""ESCAPED_DANGER"": 16, ""GOT_KILLED"": 1, ""MOVED_AWAY_FROM_COIN"": 6, ""MOVED_DOWN"": 21, ""MOVED_INTO_DANGER"": 2, ""MOVED_LEFT"": 20, ""MOVED_RIGHT"": 27, ""MOVED_TOWARD_COIN"": 18, ""MOVED_TOWARD_SAFETY"": 22, ""MOVED_UP"": 35, ""OPPONENT_ELIMINATED"": 1, ""SAFE_BOMB_THREATENS_OPPONENT"": 6, ""STAYED_IN_DANGER"": 4, ""USELESS_BOMB"": 1, ""WAITED"": 60}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.65, ""BOMB_WITH_NO_ESCAPE"": -0.55, ""COIN_COLLECTED"": 1.0, ""COIN_FOUND"": 0.1, ""CRATE_DESTROYED"": 2.400000000000001, ""ESCAPED_DANGER"": 0.4800000000000002, ""GOT_KILLED"": -5.0, ""MOVED_AWAY_FROM_COIN"": -0.42000000000000004, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -0.7, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 1.0800000000000005, ""MOVED_TOWARD_SAFETY"": 0.6600000000000004, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.6, ""STAYED_IN_DANGER"": -1.0, ""USELESS_BOMB"": -0.1, ""WAITED"": -1.2000000000000006}"
39,3,0,3,400,0.19569333333333336,-1.9442500000000056,3.0,2.150000000000002,-7.0942500000000015,53.44949999999998,-60.54375000000002,400,0,"{""BOMB_DROPPED"": 31, ""BOMB_EXPLODED"": 31, ""BOMB_NEXT_TO_CRATE"": 12, ""COIN_COLLECTED"": 3, ""COIN_FOUND"": 3, ""CRATE_DESTROYED"": 24, ""ESCAPED_DANGER"": 34, ""MOVED_AWAY_FROM_COIN"": 6, ""MOVED_DOWN"": 73, ""MOVED_INTO_DANGER"": 3, ""MOVED_LEFT"": 68, ""MOVED_RIGHT"": 68, ""MOVED_TOWARD_COIN"": 25, ""MOVED_TOWARD_SAFETY"": 49, ""MOVED_UP"": 59, ""OPPONENT_ELIMINATED"": 1, ""SAFE_BOMB_THREATENS_OPPONENT"": 5, ""STAYED_IN_DANGER"": 4, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 15, ""WAITED"": 101}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.6, ""COIN_COLLECTED"": 3.0, ""COIN_FOUND"": 0.15000000000000002, ""CRATE_DESTROYED"": 2.400000000000001, ""ESCAPED_DANGER"": 1.0200000000000007, ""MOVED_AWAY_FROM_COIN"": -0.42000000000000004, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -1.0499999999999998, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 1.5000000000000009, ""MOVED_TOWARD_SAFETY"": 1.470000000000001, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 0.5, ""STAYED_IN_DANGER"": -1.0, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -1.5000000000000002, ""WAITED"": -2.0200000000000014}"
40,1,0,1,400,0.19558,-6.165499999999998,1.0,0.8400000000000025,-8.005500000000005,61.80324999999996,-69.80875000000003,400,0,"{""BOMB_DROPPED"": 36, ""BOMB_EXPLODED"": 36, ""BOMB_NEXT_TO_CRATE"": 8, ""COIN_COLLECTED"": 1, ""COIN_FOUND"": 1, ""CRATE_DESTROYED"": 19, ""ESCAPED_DANGER"": 41, ""INVALID_ACTION"": 2, ""MOVED_AWAY_FROM_COIN"": 6, ""MOVED_DOWN"": 53, ""MOVED_INTO_DANGER"": 5, ""MOVED_LEFT"": 61, ""MOVED_RIGHT"": 48, ""MOVED_TOWARD_COIN"": 31, ""MOVED_TOWARD_SAFETY"": 51, ""MOVED_UP"": 67, ""OPPONENT_ELIMINATED"": 2, ""SAFE_BOMB_THREATENS_OPPONENT"": 19, ""STAYED_IN_DANGER"": 10, ""SURVIVED_ROUND"": 1, ""USELESS_BOMB"": 10, ""WAITED"": 133}","{""BOMB_DROPPED"": 0.0, ""BOMB_EXPLODED"": 0.0, ""BOMB_NEXT_TO_CRATE"": 0.39999999999999997, ""COIN_COLLECTED"": 1.0, ""COIN_FOUND"": 0.05, ""CRATE_DESTROYED"": 1.9000000000000006, ""ESCAPED_DANGER"": 1.2300000000000009, ""INVALID_ACTION"": -0.2, ""MOVED_AWAY_FROM_COIN"": -0.42000000000000004, ""MOVED_DOWN"": 0.0, ""MOVED_INTO_DANGER"": -1.75, ""MOVED_LEFT"": 0.0, ""MOVED_RIGHT"": 0.0, ""MOVED_TOWARD_COIN"": 1.8600000000000012, ""MOVED_TOWARD_SAFETY"": 1.5300000000000011, ""MOVED_UP"": 0.0, ""OPPONENT_ELIMINATED"": 0.0, ""SAFE_BOMB_THREATENS_OPPONENT"": 1.9000000000000006, ""STAYED_IN_DANGER"": -2.5, ""SURVIVED_ROUND"": 0.5, ""USELESS_BOMB"": -0.9999999999999999, ""WAITED"": -2.660000000000002}"
