seed,round,task,agent_name,score,coins,kills,self_kill,steps_survived,invalid_actions,round_total_coins,round_total_kills,round_total_suicides,opponent_scores,max_opponent_score,score_margin,win,tie,loss
26034,34,4,our_agent,1,1,0,0,207,2,9,1,1,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",9,-8,0,0,1
26035,35,4,our_agent,10,5,1,1,140,1,9,2,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 1}",6,4,1,0,0
26036,36,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,-3,0,0,1
26037,37,4,our_agent,0,0,0,1,287,4,9,0,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",5,-5,0,0,1
26038,38,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 0}",3,0,0,1,0
26039,39,4,our_agent,2,2,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,-1,0,0,1
26040,40,4,our_agent,7,2,1,0,400,1,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,4,1,0,0
26041,41,4,our_agent,5,5,0,0,400,1,9,1,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",6,-1,0,0,1
26042,42,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",5,-3,0,0,1
26043,43,4,our_agent,6,1,1,0,400,0,8,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",4,2,1,0,0
26044,44,4,our_agent,3,3,0,0,400,1,9,1,0,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",5,-2,0,0,1
26045,45,4,our_agent,2,2,0,0,63,0,9,2,1,"{""rule_based_agent_0"": 10, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 1}",10,-8,0,0,1
26046,46,4,our_agent,3,3,0,1,364,2,9,0,3,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,1,1,0,0
26047,47,4,our_agent,5,5,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 1}",6,-1,0,0,1
26048,48,4,our_agent,2,2,0,0,69,0,9,1,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 1}",6,-4,0,0,1
26049,49,4,our_agent,3,3,0,0,400,2,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,-1,0,0,1
26050,50,4,our_agent,2,2,0,0,400,1,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 2}",8,-6,0,0,1
26051,51,4,our_agent,7,2,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 4}",4,3,1,0,0
26052,52,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",3,-1,0,0,1
26053,53,4,our_agent,6,6,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 0}",2,4,1,0,0
26054,54,4,our_agent,4,4,0,0,304,0,9,0,3,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",3,1,1,0,0
26055,55,4,our_agent,3,3,0,0,81,0,9,2,2,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 1}",8,-5,0,0,1
26056,56,4,our_agent,7,2,1,0,400,0,9,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,4,1,0,0
26057,57,4,our_agent,11,1,2,0,400,0,9,2,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 0}",6,5,1,0,0
26058,58,4,our_agent,3,3,0,0,400,0,8,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 1}",7,-4,0,0,1
26059,59,4,our_agent,4,4,0,0,400,0,9,2,1,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 0}",8,-4,0,0,1
26060,60,4,our_agent,1,1,0,0,400,0,9,0,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,-2,0,0,1
26061,61,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",4,-2,0,0,1
26062,62,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,-1,0,0,1
26063,63,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,-1,0,0,1
26064,64,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 7}",7,-6,0,0,1
26065,65,4,our_agent,1,1,0,0,132,0,9,3,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 11, ""rule_based_agent_2"": 9}",11,-10,0,0,1
26066,66,4,our_agent,5,5,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 0}",3,2,1,0,0
26067,67,4,our_agent,5,5,0,1,157,1,9,1,2,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",6,-1,0,0,1
26068,68,4,our_agent,3,3,0,0,400,1,8,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 5}",5,-2,0,0,1
26069,69,4,our_agent,2,2,0,1,184,1,9,0,3,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,-1,0,0,1
26070,70,4,our_agent,7,2,1,0,400,1,9,1,0,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 5}",5,2,1,0,0
26071,71,4,our_agent,2,2,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 10}",10,-8,0,0,1
26072,72,4,our_agent,2,2,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 2}",8,-6,0,0,1
26073,73,4,our_agent,7,2,1,0,400,0,9,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,4,1,0,0
26074,74,4,our_agent,7,2,1,0,356,0,9,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 1}",3,4,1,0,0
26075,75,4,our_agent,7,2,1,1,250,2,9,1,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 0}",4,3,1,0,0
26076,76,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,-2,0,0,1
26077,77,4,our_agent,4,4,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,2,1,0,0
26078,78,4,our_agent,2,2,0,1,101,1,9,0,3,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,-2,0,0,1
26079,79,4,our_agent,4,4,0,0,400,2,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,2,1,0,0
26080,80,4,our_agent,1,1,0,0,400,2,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 5}",5,-4,0,0,1
26081,81,4,our_agent,13,3,2,0,382,2,9,2,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 0}",4,9,1,0,0
26082,82,4,our_agent,7,2,1,0,400,1,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",4,3,1,0,0
26083,83,4,our_agent,2,2,0,0,105,1,9,2,1,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 7}",7,-5,0,0,1
26084,84,4,our_agent,7,2,1,0,265,0,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,4,1,0,0
26085,85,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,0,0,1,0
26086,86,4,our_agent,1,1,0,1,43,1,9,1,2,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",8,-7,0,0,1
26087,87,4,our_agent,3,3,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,-1,0,0,1
26088,88,4,our_agent,3,3,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 10, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 1}",10,-7,0,0,1
26089,89,4,our_agent,2,2,0,0,200,2,9,2,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 5}",8,-6,0,0,1
26090,90,4,our_agent,1,1,0,0,400,0,8,1,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 0}",7,-6,0,0,1
26091,91,4,our_agent,3,3,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",6,-3,0,0,1
26092,92,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 0}",5,-3,0,0,1
26093,93,4,our_agent,3,3,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 1}",7,-4,0,0,1
26094,94,4,our_agent,2,2,0,1,55,1,9,0,3,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",4,-2,0,0,1
26095,95,4,our_agent,4,4,0,0,110,0,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 2}",6,-2,0,0,1
26096,96,4,our_agent,7,2,1,0,400,0,7,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",4,3,1,0,0
26097,97,4,our_agent,3,3,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",3,0,0,1,0
26098,98,4,our_agent,1,1,0,0,400,0,8,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 2}",7,-6,0,0,1
26099,99,4,our_agent,0,0,0,0,101,0,9,2,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 7}",8,-8,0,0,1
26100,100,4,our_agent,3,3,0,0,104,1,9,2,1,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 5}",9,-6,0,0,1
